word,emotion,accuracy
grão,anger,0
grama,anger,0
gramática,anger,0
grande,anger,0
netos,anger,0
grandeza,anger,0
avô,anger,0
grandioso,anger,0
avó,anger,0
granja,anger,0
granito,anger,0
conceder,anger,0
garantido,anger,0
donatário,anger,0
concedente,anger,0
granular,anger,0
grânulo,anger,0
uvas,anger,0
gráficos,anger,0
agarrar,anger,0
entender,anger,0
agarrar,anger,0
grama,anger,0
gafanhoto,anger,0
gramíneo,anger,0
grato,anger,0
grato,anger,0
satisfazer,anger,0
grátis,anger,0
gratidão,anger,0
gratuito,anger,0
gratificação,anger,0
cova,anger,0
cascalho,anger,0
Gravador,anger,0
gravitar,anger,0
gravitação,anger,0
gravidade,anger,0
Molho,anger,0
cinza,anger,0
pastar,anger,0
graxa,anger,0
gorduroso,anger,0
Greatday,anger,0
maior,anger,0
o melhor,anger,0
grandes amigas,anger,0
ótimo,anger,0
muito,anger,0
grandeza,anger,0
ótima noite,anger,0
ambicioso,anger,0
verde,anger,0
estufa,anger,0
esverdeado,anger,0
Greenwood,anger,0
saudar,anger,0
cumprimentou,anger,0
saudações,anger,0
gregário,anger,0
granada,anger,0
cinza,anger,0
Greyhound,anger,0
grelha,anger,0
pesar,anger,0
sofrer,anger,0
Grieing,anger,0
Griffin,anger,0
grade,anger,0
grade,anger,0
sujeira,anger,0
Grimy,anger,0
sorriso,anger,0
moer,anger,0
moedor,anger,0
esmerilhamento,anger,0
pegada,anger,0
Grisly,anger,0
Grist,anger,0
Grit,anger,0
Gritty,anger,0
Grizzly,anger,0
gemido,anger,0
mercearia,anger,0
mantimentos,anger,0
mercado,anger,0
grogue,anger,0
virilha,anger,0
noivo,anger,0
sulco,anger,0
bruto,anger,0
grotesco,anger,0
gruta,anger,0
chão,anger,0
de castigo,anger,0
infundado,anger,0
terrenos,anger,0
fundamento,anger,0
grupo,anger,0
agrupamento,anger,0
Grouse,anger,0
Grout,anger,0
Arvoredo,anger,0
crescer,anger,0
crescimento,anger,0
grub,anger,0
de má vontade,anger,0
horrível,anger,0
grunhido,anger,0
garantia,anger,0
garantia,anger,0
guarda,anger,0
guardado,anger,0
guardião,anger,0
tutela,anger,0
guardas,anger,0
governamental,anger,0
guerrilha,anger,0
adivinhar,anger,0
advinhação,anger,0
convidado,anger,0
orientação,anger,0
guia,anger,0
guia,anger,0
diretrizes,anger,0
Guilda,anger,0
astúcia,anger,0
culpa,anger,0
Guiné,anger,0
disfarce,anger,0
guitarra,anger,0
gules,anger,0
golfo,anger,0
gaivota,anger,0
crédulo,anger,0
Gully,anger,0
gole,anger,0
Chiclete,anger,0
gomoso,anger,0
pistoleiros,anger,0
artilheiro,anger,0
pólvora,anger,0
guru,anger,0
jorrar,anger,0
reforço,anger,0
rajada,anger,0
Gusty,anger,0
intestino,anger,0
estômago,anger,0
calha,anger,0
cara,anger,0
Guzzling,anger,0
ginásio,anger,0
ginasta,anger,0
ginástica,anger,0
ginástica,anger,0
ginecologia,anger,0
cigano,anger,0
giroscópio,anger,0
hábito,anger,0
habitat,anger,0
habitação,anger,0
habitual,anger,0
habitualmente,anger,0
Hacienda,anger,0
bruxa,anger,0
Haggard,anger,0
pechinchar,anger,0
saudação,anger,0
cabelo,anger,0
giz para o cabelo,anger,0
presilha de cabelo,anger,0
peludo,anger,0
Hale,anger,0
metade,anger,0
a meio caminho,anger,0
salão,anger,0
Aleluia,anger,0
sagrado,anger,0
alucinação,anger,0
aréola,anger,0
HALT,anger,0
Parar,anger,0
metade,anger,0
pela metade,anger,0
presunto,anger,0
aldeia,anger,0
martelo,anger,0
maca,anger,0
cesto,anger,0
mão,anger,0
manual,anger,0
punhado,anger,0
gel para as mãos,anger,0
handicap,anger,0
artesanato,anger,0
manual,anger,0
lenço,anger,0
lidar,anger,0
bonito,anger,0
caligrafia,anger,0
prático,anger,0
pendurar,anger,0
hangar,anger,0
carrasco,anger,0
passar tempo junto,anger,0
Hank,anger,0
Hankering,anger,0
hap,anger,0
aleatório,anger,0
acontecer,anger,0
acontecendo,anger,0
mais feliz,anger,0
mais feliz,anger,0
Felizmente,anger,0
felicidade,anger,0
feliz,anger,0
dança feliz,anger,0
dia feliz,anger,0
coração feliz,anger,0
happyholidays,anger,0
feliz Ano Novo,anger,0
lugar feliz,anger,0
happytweet,anger,0
feliz Dia dos namorados,anger,0
Porto,anger,0
endurecer,anger,0
endurecimento,anger,0
dureza,anger,0
dificuldade,anger,0
hardware,anger,0
Hardy,anger,0
lebre,anger,0
harém,anger,0
prostituta,anger,0
ferir,anger,0
harmônica,anger,0
harmônicos,anger,0
harmoniosamente,anger,0
harmonizar,anger,0
harmonia,anger,0
aproveitar,anger,0
Harper,anger,0
cravo,anger,0
angustiante,anger,0
Hart,anger,0
colheita,anger,0
cerquilha,anger,0
haxixe,anger,0
pressa,anger,0
acelerar,anger,0
precipitadamente,anger,0
apressado,anger,0
chapéu,anger,0
Escotilha,anger,0
machadinha,anger,0
transporte,anger,0
transporte,anger,0
assombro,anger,0
assombrada,anger,0
refúgio,anger,0
Haw,anger,0
Falcão,anger,0
Hawking,anger,0
perigo,anger,0
perigoso,anger,0
confusão,anger,0
nebuloso,anger,0
cabeça,anger,0
dor de cabeça,anger,0
dores de cabeça,anger,0
touchete,anger,0
cabeçalho,anger,0
capacete,anger,0
cabeçalho,anger,0
promontório,anger,0
Farol,anger,0
título,anger,0
cabeça de cabeça,anger,0
quartel general,anger,0
lápide,anger,0
progresso,anger,0
inebriante,anger,0
curar,anger,0
cura,anger,0
saúde,anger,0
saudável,anger,0
saudável,anger,0
pilha,anger,0
ouvir,anger,0
ouvinte,anger,0
audição,anger,0
boatos,anger,0
carro fúnebre,anger,0
coração,anger,0
mágoa,anger,0
ataque cardíaco,anger,0
desgosto,anger,0
Devendo o coração,anger,0
azia,anger,0
sincero,anger,0
lareira,anger,0
cordialmente,anger,0
sem coração,anger,0
corações,anger,0
corações,anger,0
Warxworm,anger,0
aquecer,anger,0
aquecedor,anger,0
Heath,anger,0
pagão,anger,0
Mesclado,anger,0
aquecimento,anger,0
Heave,anger,0
paraíso,anger,0
celestial,anger,0
céus,anger,0
pesadamente,anger,0
peso,anger,0
pesando,anger,0
hectares,anger,0
frenético,anger,0
cobertura,anger,0
ouriço,anger,0
hedonismo,anger,0
hee,anger,0
Guarda,anger,0
salto,anger,0
salto,anger,0
peso,anger,0
hegemônico,anger,0
heheh,anger,0
novilha,anger,0
altura,anger,0
aumentar,anger,0
hediondo,anger,0
herdeiro,anger,0
herdeira,anger,0
herança,anger,0
herdeiros,anger,0
helicoidal,anger,0
hélice,anger,0
leme,anger,0
capacete,anger,0
ajuda,anger,0
ajudante,anger,0
útil,anger,0
desamparado,anger,0
desamparo,anger,0
bainha,anger,0
hematita,anger,0
Hemi,anger,0
hemisfério,anger,0
Hemisférico,anger,0
cicuta,anger,0
hemorragia,anger,0
hemorróidas,anger,0
cânhamo,anger,0
galinha,anger,0
daqui em diante,anger,0
araut,anger,0
heráldica,anger,0
erva,anger,0
herbáceo,anger,0
ervas,anger,0
herbário,anger,0
rebanho,anger,0
hereditário,anger,0
hereditariedade,anger,0
heresia,anger,0
herege,anger,0
herético,anger,0
até agora,anger,0
Aqui,anger,0
com aqui,anger,0
herança,anger,0
hermafrodita,anger,0
hermenêutica,anger,0
eremita,anger,0
hérnia,anger,0
herói,anger,0
heróico,anger,0
Heroicos,anger,0
heroína,anger,0
heroína,anger,0
heroísmo,anger,0
herpes,anger,0
herpesvírus,anger,0
hesitando,anger,0
hesitação,anger,0
heterogeneidade,anger,0
Revendo,anger,0
hexágono,anger,0
auge,anger,0
hiato,anger,0
hibernado,anger,0
hibernação,anger,0
soluço,anger,0
escondido,anger,0
esconder,anger,0
hediondo,anger,0
escondido,anger,0
hierárquico,anger,0
alto,anger,0
mais alto,anger,0
Altíssima,anger,0
Highland,anger,0
Planalto,anger,0
altura,anger,0
autoestrada,anger,0
caminhante,anger,0
caminhada,anger,0
Hilário,anger,0
hilaridade,anger,0
colina,anger,0
montanhoso,anger,0
punho,anger,0
traseiro,anger,0
impedir,anger,0
obstáculo,anger,0
dobradiça,anger,0
dica,anger,0
interior,anger,0
quadril,anger,0
hippie,anger,0
contratar,anger,0
hirsute,anger,0
sibilando,anger,0
histologia,anger,0
historiador,anger,0
histórico,anger,0
historiografia,anger,0
história,anger,0
Até agora,anger,0
Hive,anger,0
urticária,anger,0
Tesouro escondido,anger,0
Hoarse,anger,0
Hoary,anger,0
HOB,anger,0
passatempo,anger,0
vagabundo,anger,0
hóquei,anger,0
enxada,anger,0
porco,anger,0
Hohoho,anger,0
guindaste,anger,0
segurar,anger,0
suporte,anger,0
contenção,anger,0
buraco,anger,0
feriado,anger,0
feriados,anger,0
temporada de férias,anger,0
santidade,anger,0
oco,anger,0
sagrado,anger,0
Espírito Santo,anger,0
homenagem,anger,0
lar,anger,0
homeopático,anger,0
homeopatia,anger,0
com saudades de casa,anger,0
herdade,anger,0
lar Doce Lar,anger,0
trabalho de casa,anger,0
Homie,anger,0
homilia,anger,0
homogeneidade,anger,0
homogêneo,anger,0
homólogo,anger,0
homólogo,anger,0
homologia,anger,0
aprimorar,anger,0
honestidade,anger,0
mel,anger,0
favo de mel,anger,0
lua de mel,anger,0
madressilva,anger,0
honra,anger,0
honroso,anger,0
honorários,anger,0
honrado,anger,0
com capuz,anger,0
casco,anger,0
gancho,anger,0
viciado,anger,0
prostituta,anger,0
aro,anger,0
Viva,anger,0
saltar,anger,0
ter esperança,anger,0
esperançoso,anger,0
sem esperança,anger,0
esperanças,anger,0
na esperança,anger,0
tremonha,anger,0
horda,anger,0
horizonte,anger,0
horizontal,anger,0
horizontalmente,anger,0
buzina,anger,0
Hornet,anger,0
tesão,anger,0
horóscopo,anger,0
horrivelmente,anger,0
horrorizado,anger,0
horrível,anger,0
horrores,anger,0
cavalo,anger,0
cavaleiro,anger,0
ferradura,anger,0
hortícola,anger,0
horticultura,anger,0
Hosannah,anger,0
mangueira,anger,0
Hosiery,anger,0
hospício,anger,0
hospital,anger,0
hospitalidade,anger,0
Hostel,anger,0
Girado,anger,0
hotel,anger,0
Hotyoga,anger,0
hora,anger,0
ampulheta,anger,0
a cada hora,anger,0
casa,anger,0
doméstico,anger,0
chefe de família,anger,0
empregada,anger,0
serviço de limpeza,anger,0
dona de casa,anger,0
habitação,anger,0
Hovercraft,anger,0
No entanto,anger,0
Hoy,anger,0
eixo,anger,0
amontoado,anger,0
matiz,anger,0
abraço,anger,0
enorme,anger,0
abraços,anger,0
casco,anger,0
zumbir,anger,0
humano,anger,0
humano,anger,0
humanitário,anger,0
humanidades,anger,0
humanidade,anger,0
direitos humanos,anger,0
humilde,anger,0
humilhado,anger,0
humildemente,anger,0
úmido,anger,0
umidade,anger,0
humilhante,anger,0
humilhação,anger,0
humildade,anger,0
Hummer,anger,0
beija Flor,anger,0
enorme,anger,0
humor,anger,0
humorista,anger,0
humorístico,anger,0
corcunda,anger,0
Hunch,anger,0
centenas,anger,0
centésimo,anger,0
com fome,anger,0
Hunk,anger,0
Buscos,anger,0
caçar,anger,0
caçador,anger,0
arremesso,anger,0
Hurra,anger,0
furacão,anger,0
furacões,anger,0
apressado,anger,0
pressa,anger,0
se apresse,anger,0
marido,anger,0
criação,anger,0
silêncio,anger,0
silenciado,anger,0
casca,anger,0
Husky,anger,0
labuta,anger,0
Hustler,anger,0
cabana,anger,0
HUTCH,anger,0
jacinto,anger,0
híbrido,anger,0
hidra,anger,0
hidráulica,anger,0
hidrocefalia,anger,0
hidrodinâmica,anger,0
hidrogênio,anger,0
hidrográfico,anger,0
hidrologia,anger,0
hidrofobia,anger,0
higiene,anger,0
higiênico,anger,0
hino,anger,0
moda,anger,0
Husped,anger,0
hipérbole,anger,0
hipertrofia,anger,0
hiper ventilação,anger,0
hiper-ventilação,anger,0
hífen,anger,0
hipnótico,anger,0
hipnotizado,anger,0
hipocrisia,anger,0
hipócrita,anger,0
hipócrita,anger,0
hipótese,anger,0
hipotético,anger,0
histeria,anger,0
gelo,anger,0
iceberg,anger,0
ícone,anger,0
icônico,anger,0
iconografia,anger,0
gelado,anger,0
ideia,anger,0
idealismo,anger,0
idealista,anger,0
idêntico,anger,0
identicamente,anger,0
identificação,anger,0
identificar,anger,0
identidade,anger,0
ideologia,anger,0
idioma,anger,0
idiomático,anger,0
idiota,anger,0
parado,anger,0
ociosidade,anger,0
Indler,anger,0
ídolo,anger,0
idolatria,anger,0
se apenas,anger,0
iglu,anger,0
ígneo,anger,0
acender,anger,0
ignição,anger,0
ignorância,anger,0
ignorante,anger,0
ignorar,anger,0
eu odeio aranhas,anger,0
Ilk,anger,0
ilegalmente,anger,0
ilegível,anger,0
analfabeto,anger,0
doença,anger,0
ilógico,anger,0
iluminar,anger,0
iluminação,anger,0
iluminador,anger,0
ilusão,anger,0
ilustrar,anger,0
ilustração,anger,0
ilustrativo,anger,0
ilustre,anger,0
Eu amo o natal,anger,0
eu amo ela,anger,0
imagem,anger,0
imagens,anger,0
imaginário,anger,0
imaginação,anger,0
imaginativo,anger,0
Imagine,anger,0
imaginado,anger,0
imaginando,anger,0
imam,anger,0
embutido,anger,0
sinto sua falta,anger,0
imitar,anger,0
imitado,anger,0
imitação,anger,0
imaculado,anger,0
imaterial,anger,0
imaturo,anger,0
imensurável,anger,0
imensavelmente,anger,0
imediatismo,anger,0
imediatamente,anger,0
Imemorial,anger,0
imenso,anger,0
imergir,anger,0
imersão,anger,0
imigrante,anger,0
imigração,anger,0
iminente,anger,0
imortal,anger,0
imortalidade,anger,0
imóvel,anger,0
imune,anger,0
imunidade,anger,0
imunização,anger,0
imutável,anger,0
criança levada,anger,0
impacto,anger,0
prejudicar,anger,0
imparidade,anger,0
transmitir,anger,0
imparcial,anger,0
imparcialidade,anger,0
intransitável,anger,0
apaixonado,anger,0
impaciência,anger,0
impaciente,anger,0
impacientemente,anger,0
impeachment,anger,0
impeachment,anger,0
impecável,anger,0
impedir,anger,0
impedimento,anger,0
impelido,anger,0
iminente,anger,0
impenetrável,anger,0
imperativo,anger,0
imperceptível,anger,0
imperfeição,anger,0
imperfeições,anger,0
imperfeitamente,anger,0
imperial,anger,0
inadmissível,anger,0
impessoal,anger,0
impessoe,anger,0
representação,anger,0
impermeável,anger,0
impulso,anger,0
implacável,anger,0
implantar,anger,0
implantação,anger,0
implantado,anger,0
implemento,anger,0
implicado,anger,0
implicação,anger,0
implícita,anger,0
implorar,anger,0
Implosão,anger,0
implicar,anger,0
indelicado,anger,0
importar,anger,0
importância,anger,0
importante,anger,0
importação,anger,0
impor,anger,0
imponente,anger,0
imposição,anger,0
impossibilidade,anger,0
impossível,anger,0
impotente,anger,0
representar,anger,0
impraticável,anger,0
impressionar,anger,0
impressão,anger,0
impressionáve,anger,0
imprimir,anger,0
prisão,anger,0
improvável,anger,0
Imprensa,anger,0
impropriedade,anger,0
melhorar,anger,0
melhorou,anger,0
melhoria,anger,0
melhora,anger,0
melhorando,anger,0
improvisação,anger,0
improvisar,anger,0
improvisado,anger,0
imprudente,anger,0
impulso,anger,0
impunidade,anger,0
impuro,anger,0
impureza,anger,0
imputação,anger,0
incapacidade,anger,0
inacessível,anger,0
imprecisa,anger,0
inação,anger,0
inativar,anger,0
inativação,anger,0
inativo,anger,0
inatividade,anger,0
inadequação,anger,0
inadequado,anger,0
inadvertent,anger,0
inadvertidamente,anger,0
Influível,anger,0
inalienável,anger,0
INANO,anger,0
inanimado,anger,0
inaplicável,anger,0
inaudível,anger,0
inaugural,anger,0
inaugurar,anger,0
inauguração,anger,0
inato,anger,0
consanguíneo,anger,0
incalculável,anger,0
incandescente,anger,0
incapaz,anger,0
incapacidade,anger,0
incentivo,anger,0
começo,anger,0
incessante,anger,0
incessantemente,anger,0
incestuoso,anger,0
polegada,anger,0
incidência,anger,0
incidente,anger,0
aliás,anger,0
incineração,anger,0
incipiente,anger,0
incisão,anger,0
incisivo,anger,0
incitamento,anger,0
inclemente,anger,0
inclinação,anger,0
inclinar,anger,0
inclinado,anger,0
incluir,anger,0
incluído,anger,0
Incluindo,anger,0
inclusão,anger,0
inclusive,anger,0
incógnito,anger,0
incoerente,anger,0
renda,anger,0
entrada,anger,0
incompleto,anger,0
incompleto,anger,0
incompletude,anger,0
incompreensível,anger,0
inconcebível,anger,0
inconclusivo,anger,0
inconseqüente,anger,0
inconsistência,anger,0
imperceptível,anger,0
incontinência,anger,0
incorporar,anger,0
incorporação,anger,0
incorreta,anger,0
aumentar,anger,0
aumentou,anger,0
incrível,anger,0
incremento,anger,0
incriminação,anger,0
incubação,anger,0
Incubus,anger,0
incur,anger,0
incursão,anger,0
endividado,anger,0
indecente,anger,0
indecisão,anger,0
indefensável,anger,0
indelével,anger,0
indenização,anger,0
indenizar,anger,0
indenização,anger,0
recuar,anger,0
indentação,anger,0
independência,anger,0
independente,anger,0
indescritível,anger,0
indestrutível,anger,0
indeterminado,anger,0
índice,anger,0
indicando,anger,0
indicação,anger,0
indicativo,anger,0
indicador,anger,0
Indice,anger,0
acusação,anger,0
indígena,anger,0
Indigente,anger,0
indigestão,anger,0
índigo,anger,0
indireto,anger,0
indispensável,anger,0
indistinto,anger,0
indistinguível,anger,0
individualidade,anger,0
indivisível,anger,0
indolente,anger,0
Indomável,anger,0
interior,anger,0
induzir,anger,0
induzido,anger,0
incentivo,anger,0
indução,anger,0
saciar,anger,0
indulgência,anger,0
indulgente,anger,0
diligente,anger,0
indústria,anger,0
inefável,anger,0
ineficaz,anger,0
ineficaz,anger,0
ineficiência,anger,0
inelástico,anger,0
inelegível,anger,0
inaptidão,anger,0
desigual,anger,0
inerte,anger,0
inércia,anger,0
inevitável,anger,0
inexato,anger,0
inesgotável,anger,0
barato,anger,0
inexperiência,anger,0
inexperiente,anger,0
inexplicável,anger,0
inexprimível,anger,0
infalibilidade,anger,0
infalível,anger,0
infâmia,anger,0
infância,anger,0
infantil,anger,0
infantaria,anger,0
infarto,anger,0
paixão,anger,0
inviável,anger,0
infectar,anger,0
infecção,anger,0
infeccioso,anger,0
inferir,anger,0
inferência,anger,0
inferencial,anger,0
inferior,anger,0
inferioridade,anger,0
infértil,anger,0
infertilidade,anger,0
infestação,anger,0
infiltração,anger,0
infinito,anger,0
infinitamente,anger,0
infinitesimal,anger,0
infinidade,anger,0
Enfermado,anger,0
enfermaria,anger,0
enfermidade,anger,0
inflamação,anger,0
inflado,anger,0
inflação,anger,0
inflexão,anger,0
inflição,anger,0
inflorescência,anger,0
influência,anger,0
influente,anger,0
gripe,anger,0
influxo,anger,0
informações,anger,0
informar,anger,0
informal,anger,0
informante,anger,0
Informação,anger,0
informado,anger,0
informante,anger,0
pouco frequente,anger,0
raramente,anger,0
violação,anger,0
infundir,anger,0
infundido,anger,0
infusão,anger,0
engenhoso,anger,0
criatividade,anger,0
ingerir,anger,0
ingestão,anger,0
lingote,anger,0
arraigado,anger,0
ingrediente,anger,0
entrada,anger,0
habitar,anger,0
habitante,anger,0
habitado,anger,0
habitando,anger,0
inalação,anger,0
inalar,anger,0
inerente,anger,0
herdar,anger,0
herança,anger,0
inibição,anger,0
inóspito,anger,0
desumanidade,anger,0
inimaginável,anger,0
inimitável,anger,0
iniqüidade,anger,0
inicial,anger,0
iniciar,anger,0
iniciado,anger,0
iniciativa,anger,0
injetar,anger,0
injeção,anger,0
liminar,anger,0
ferido,anger,0
ferindo,anger,0
tinta,anger,0
Inkling,anger,0
interior,anger,0
embutido,anger,0
entrada,anger,0
preso,anger,0
Pousada,anger,0
inato,anger,0
mais interno,anger,0
paz interior,anger,0
entradas,anger,0
estalajadeiro,anger,0
inocência,anger,0
inocente,anger,0
inocentemente,anger,0
inócuo,anger,0
inovar,anger,0
inovação,anger,0
sugestão,anger,0
inumerável,anger,0
inoculação,anger,0
desordenado,anger,0
inorgânico,anger,0
inquérito,anger,0
investigar,anger,0
inquérito,anger,0
inquérito,anger,0
investigação,anger,0
inquisitivo,anger,0
inscrição,anger,0
inescrutável,anger,0
inseto,anger,0
inseguranças,anger,0
insegurança,anger,0
inseparável,anger,0
inserir,anger,0
inserido,anger,0
inserção,anger,0
dentro,anger,0
entendimento,anger,0
insígnia,anger,0
insignificância,anger,0
insípido,anger,0
insolente,anger,0
insolúvel,anger,0
insolvência,anger,0
insolvente,anger,0
insônia,anger,0
insone,anger,0
inspecionar,anger,0
inspeção,anger,0
Inspetor,anger,0
inspiração,anger,0
inspirador,anger,0
inspirar,anger,0
inspirado,anger,0
instabilidade,anger,0
instalar,anger,0
instalação,anger,0
prestação,anger,0
instância,anger,0
instante,anger,0
instantâneo,anger,0
instantaneamente,anger,0
instigar,anger,0
instigação,anger,0
instilar,anger,0
instinto,anger,0
instituto,anger,0
instituição,anger,0
instruir,anger,0
instruído,anger,0
instrução,anger,0
instrução,anger,0
instruções,anger,0
instrutivo,anger,0
instrutor,anger,0
instrumento,anger,0
instrumental,anger,0
instrumentalista,anger,0
instrumentalidade,anger,0
insuportável,anger,0
insuficiente,anger,0
insuficientemente,anger,0
insular,anger,0
isolar,anger,0
isolamento,anger,0
seguro,anger,0
garantir,anger,0
insurgente,anger,0
intransponível,anger,0
intacto,anger,0
intangível,anger,0
Inteiro,anger,0
integrante,anger,0
integrar,anger,0
integração,anger,0
integridade,anger,0
intelecto,anger,0
intelectual,anger,0
inteligência,anger,0
inteligente,anger,0
inteligibilidade,anger,0
inteligível,anger,0
pretende,anger,0
pretendido,anger,0
pretendendo,anger,0
intensamente,anger,0
intensificar,anger,0
intensidade,anger,0
intenção,anger,0
intenção,anger,0
intencional,anger,0
intencionalmente,anger,0
inter,anger,0
interação,anger,0
interceder,anger,0
interceptar,anger,0
interceptação,anger,0
intercessão,anger,0
intercâmbio,anger,0
intercambiável,anger,0
trocado,anger,0
interfone,anger,0
relações sexuais,anger,0
interdependência,anger,0
interdependente,anger,0
interdição,anger,0
interesse,anger,0
interessado,anger,0
interessante,anger,0
interferência,anger,0
interferômetro,anger,0
intermediário,anger,0
interior,anger,0
interlocutório,anger,0
interlúdio,anger,0
intermediário,anger,0
intermediário,anger,0
enterro,anger,0
intervalo,anger,0
intermitente,anger,0
Intern,anger,0
interno,anger,0
internamente,anger,0
internacional,anger,0
interpolar,anger,0
interpolação,anger,0
interpretar,anger,0
interpretação,anger,0
intérprete,anger,0
inter -relacionado,anger,0
interrogar,anger,0
interrogatório,anger,0
interrompido,anger,0
interrupção,anger,0
Intersect,anger,0
interseção,anger,0
intersticial,anger,0
interval,anger,0
intervindo,anger,0
intervenção,anger,0
entrevista,anger,0
entrevistador,anger,0
interfuncionamento,anger,0
intestado,anger,0
intestinal,anger,0
intestino,anger,0
intestinos,anger,0
intimidade,anger,0
íntimo,anger,0
intimamente,anger,0
intimação,anger,0
intimidar,anger,0
entonação,anger,0
intoxicado,anger,0
intoxicação,anger,0
intramural,anger,0
intrépido,anger,0
intrincado,anger,0
intriga,anger,0
intrigante,anger,0
intrínseco,anger,0
intrinsecamente,anger,0
introdução,anger,0
introdutório,anger,0
introspecção,anger,0
introspectivo,anger,0
intrusão,anger,0
intuição,anger,0
intuitivo,anger,0
intuitivamente,anger,0
inundação,anger,0
inválido,anger,0
invalidar,anger,0
invalidação,anger,0
invalidez,anger,0
inestimável,anger,0
invariavelmente,anger,0
inventar,anger,0
invenção,anger,0
inventivo,anger,0
inventor,anger,0
inventário,anger,0
inverso,anger,0
inversamente,anger,0
inversão,anger,0
invertido,anger,0
invertido,anger,0
investigar,anger,0
investigação,anger,0
investigador,anger,0
investidor,anger,0
revigorar,anger,0
invencível,anger,0
invisibilidade,anger,0
invisível,anger,0
convite,anger,0
convidar,anger,0
convidativo,anger,0
invocação,anger,0
fatura,anger,0
invocar,anger,0
involuntário,anger,0
para dentro,anger,0
iota,anger,0
iridescente,anger,0
íris,anger,0
ferro,anger,0
irônico,anger,0
ferros,anger,0
ironia,anger,0
irradiação,anger,0
irracional,anger,0
irracionalidade,anger,0
irredutível,anger,0
irrefutável,anger,0
irregular,anger,0
irregularidade,anger,0
irregularmente,anger,0
irrelevante,anger,0
irreparável,anger,0
irreprimível,anger,0
irresistível,anger,0
independente,anger,0
irresponsável,anger,0
irreverente,anger,0
irreversível,anger,0
irrevogável,anger,0
irrigar,anger,0
irrigação,anger,0
ilha,anger,0
ilha,anger,0
ilhota,anger,0
isolar,anger,0
isolado,anger,0
isolamento,anger,0
isomorfismo,anger,0
isotérmico,anger,0
emitir,anger,0
coceira,anger,0
coceira,anger,0
item,anger,0
itemize,anger,0
Unid,anger,0
iterar,anger,0
iteração,anger,0
iterativo,anger,0
itinerante,anger,0
itinerário,anger,0
marfim,anger,0
Jabber,anger,0
Jack,anger,0
burro,anger,0
jackpot,anger,0
macacos,anger,0
jade,anger,0
entalhe,anger,0
grudado,anger,0
jaguar,anger,0
cadeia,anger,0
geléia,anger,0
Preso,anger,0
zelador,anger,0
Japão,anger,0
jarra,anger,0
jargão,anger,0
estridente,anger,0
jaspe,anger,0
icterícia,anger,0
passeio,anger,0
dardo,anger,0
mandíbula,anger,0
mandíbulas,anger,0
Jay,anger,0
jeans,anger,0
jipe,anger,0
geléia,anger,0
Jellylens,anger,0
Jenny,anger,0
perigo,anger,0
Jersey,anger,0
Jove,anger,0
bobinho,anger,0
Jesus,anger,0
jato,anger,0
cais,anger,0
jóia,anger,0
joalheiro,anger,0
joia,anger,0
Jib,anger,0
instante,anger,0
jihad,anger,0
Jimmy,anger,0
tinir,anger,0
nervosismo,anger,0
trabalho,anger,0
entrevista de emprego,anger,0
Jock,anger,0
jóquei,anger,0
Jog,anger,0
John,anger,0
juntar,anger,0
ingressou,anger,0
juntando -se,anger,0
articulação,anger,0
em conjunto,anger,0
piada,anger,0
palhaço,anger,0
brincadeira,anger,0
alegre,anger,0
solavanco,anger,0
Jornada,anger,0
mínimo,anger,0
Diário,anger,0
jornalismo,anger,0
jornalista,anger,0
jornada,anger,0
Journeyman,anger,0
jovial,anger,0
alegria,anger,0
alegre,anger,0
feliz,anger,0
alegrias,anger,0
Jubilante,anger,0
jubileu,anger,0
juiz,anger,0
julgado,anger,0
julgamento,anger,0
julgando,anger,0
julgamento,anger,0
judicial,anger,0
Judiciário,anger,0
criterioso,anger,0
jarro,anger,0
fazer malabarismos,anger,0
malabarismo,anger,0
suco,anger,0
suculento,anger,0
mistura,anger,0
confuso,anger,0
Jumbo,anger,0
pular,anger,0
Pumpy,anger,0
junção,anger,0
conjuntura,anger,0
selva,anger,0
júnior,anger,0
porcaria,anger,0
junta,anger,0
jurídico,anger,0
jurisdição,anger,0
jurisprudência,anger,0
jurista,anger,0
júri,anger,0
justiça,anger,0
justificável,anger,0
justificação,anger,0
justificar,anger,0
juta,anger,0
juvenil,anger,0
justaposição,anger,0
Kaiser,anger,0
caleidoscópio,anger,0
canguru,anger,0
Kanji,anger,0
carma,anger,0
caiaque,anger,0
quilha,anger,0
guardador,anger,0
guardando,anger,0
lembrança,anger,0
barril,anger,0
Ken,anger,0
canil,anger,0
Kern,anger,0
núcleo,anger,0
querosene,anger,0
chaleira,anger,0
chave,anger,0
buraco da fechadura,anger,0
palestra,anger,0
Keystone,anger,0
cáqui,anger,0
Khan,anger,0
criança,anger,0
brincando,anger,0
Kiddo,anger,0
Kiddos,anger,0
seqüestrado,anger,0
matar,anger,0
forno,anger,0
quilograma,anger,0
quilômetro,anger,0
kilt,anger,0
quimono,anger,0
parente,anger,0
tipo,anger,0
Jardim da infância,anger,0
gentileza,anger,0
Kindred,anger,0
cinemática,anger,0
rei,anger,0
reino,anger,0
torção,anger,0
Kinky,anger,0
quiosque,anger,0
Kirk,anger,0
beijo,anger,0
kit,anger,0
cozinha,anger,0
pipa,anger,0
gatinho,anger,0
Knack,anger,0
mochila,anger,0
amassar,anger,0
