word,emotion,lexicon_score
cavalo de corrida,4,0.0
piloto,4,0.0
prateleira,4,0.0
raquete,4,0.0
rindo,4,0.0
atrevido,4,0.0
radar,4,0.0
irradiar,4,0.0
radiação,4,0.0
radicalmente,4,0.0
rádio,4,0.0
radioativo,4,0.0
radioatividade,4,0.0
radiografia,4,0.0
radiografia,4,0.0
radiologia,4,0.0
rádio,4,0.0
raio,4,0.0
radônio,4,0.0
sorteio,4,0.0
jangada,4,0.0
raiva,4,0.0
modo furioso,4,0.0
ragetweet,4,0.0
esfarrapado,4,0.0
Raging,4,0.0
trapos,4,0.0
ataque,4,0.0
trilho,4,0.0
trilhos,4,0.0
Ferrovia,4,0.0
estrada de ferro,4,0.0
Raimento,4,0.0
chuva,4,0.0
capa de chuva,4,0.0
chuva,4,0.0
chuvoso,4,0.0
dia chuvoso,4,0.0
elevação,4,0.0
criado,4,0.0
subindo,4,0.0
ancinho,4,0.0
corrida,4,0.0
bater,4,0.0
divagar,4,0.0
devagar,4,0.0
rampa,4,0.0
tumulto,4,0.0
rancho,4,0.0
rançoso,4,0.0
aleatoriamente,4,0.0
aleatoriedade,4,0.0
Randy,4,0.0
guarda-florestal,4,0.0
classificação,4,0.0
resgate,4,0.0
Rant,4,0.0
reclamando,4,0.0
rap,4,0.0
estupro,4,0.0
rápido,4,0.0
rapidez,4,0.0
corredeiras,4,0.0
batendo,4,0.0
raptores,4,0.0
raramente,4,0.0
raridade,4,0.0
patife,4,0.0
irritação na pele,4,0.0
rato,4,0.0
chave catraca,4,0.0
avaliar,4,0.0
ratificação,4,0.0
ratificar,4,0.0
avaliação,4,0.0
razão,4,0.0
ração,4,0.0
racional,4,0.0
Justificativa,4,0.0
racionalismo,4,0.0
racionalidade,4,0.0
Rattan,4,0.0
chocalho,4,0.0
cascavel,4,0.0
estridente,4,0.0
Raven,4,0.0
voraz,4,0.0
ravina,4,0.0
couro cru,4,0.0
Rawr,4,0.0
raio,4,0.0
navalha,4,0.0
alcançar,4,0.0
reagir,4,0.0
reacionário,4,0.0
ler,4,0.0
leitor,4,0.0
leitores,4,0.0
facilmente,4,0.0
leitura,4,0.0
reajuste,4,0.0
preparar,4,0.0
pronto para ir,4,0.0
reafirmar,4,0.0
reagente,4,0.0
real,4,0.0
realismo,4,0.0
realista,4,0.0
realidade,4,0.0
reino,4,0.0
Realty,4,0.0
resma,4,0.0
colher,4,0.0
reaparecer,4,0.0
traseira,4,0.0
reorganizar,4,0.0
rearranjo,4,0.0
razão,4,0.0
razoabilidade,4,0.0
raciocínio,4,0.0
razões,4,0.0
remontar,4,0.0
resseguro,4,0.0
tranquilizar,4,0.0
tranquilizado,4,0.0
tranquilizador,4,0.0
desconto,4,0.0
rebelde,4,0.0
rebelião,4,0.0
rebeldes,4,0.0
renascido,4,0.0
rebote,4,0.0
reconstruir,4,0.0
repreensão,4,0.0
refutar,4,0.0
recalcitrante,4,0.0
lembrar,4,0.0
reformular,4,0.0
recuar,4,0.0
recuando,4,0.0
recibo,4,0.0
recibos,4,0.0
recebido,4,0.0
receptor,4,0.0
recente,4,0.0
receptáculo,4,0.0
recepção,4,0.0
Recreio,4,0.0
recessos,4,0.0
recessão,4,0.0
Recherche,4,0.0
reincidência,4,0.0
receita,4,0.0
destinatário,4,0.0
recíproca,4,0.0
retribuir,4,0.0
reciprocidade,4,0.0
Recital,4,0.0
recitação,4,0.0
recitar,4,0.0
irresponsável,4,0.0
imprudência,4,0.0
acerto de contas,4,0.0
recuperação,4,0.0
reclinar,4,0.0
recluso,4,0.0
reconhecimento,4,0.0
reconhecível,4,0.0
reconhecido,4,0.0
recuo,4,0.0
lembre -se,4,0.0
lembrança,4,0.0
recombinante,4,0.0
Recombinação,4,0.0
recomendar,4,0.0
recomendação,4,0.0
recompensa,4,0.0
conciliar,4,0.0
reconhecimento,4,0.0
reconsiderar,4,0.0
reconsideração,4,0.0
reconstituição,4,0.0
reconstruir,4,0.0
reconstrução,4,0.0
registro,4,0.0
gravador,4,0.0
gravação,4,0.0
recontagem,4,0.0
recuperar,4,0.0
recurso,4,0.0
recuperável,4,0.0
recrutar,4,0.0
recrutamento,4,0.0
recrutas,4,0.0
retângulo,4,0.0
retangular,4,0.0
retificação,4,0.0
retificar,4,0.0
reitor,4,0.0
reitoria,4,0.0
reclinado,4,0.0
recuperação,4,0.0
Recur,4,0.0
recorrência,4,0.0
recorrente,4,0.0
recorrente,4,0.0
recursão,4,0.0
recursivo,4,0.0
recursivamente,4,0.0
vermelho,4,0.0
avermelhado,4,0.0
redenção,4,0.0
vermelhidão,4,0.0
reparação,4,0.0
reduzido,4,0.0
redução,4,0.0
redundância,4,0.0
redundante,4,0.0
Reed,4,0.0
recife,4,0.0
recifes,4,0.0
carretel,4,0.0
restabelecer,4,0.0
juiz,4,0.0
referência,4,0.0
referendo,4,0.0
refinar,4,0.0
refinamento,4,0.0
refinaria,4,0.0
refino,4,0.0
REFIT,4,0.0
refletir,4,0.0
refletindo,4,0.0
reflexão,4,0.0
reflexivo,4,0.0
refletor,4,0.0
reflexo,4,0.0
refluxo,4,0.0
reforma,4,0.0
reforma,4,0.0
reformador,4,0.0
refração,4,0.0
refrator,4,0.0
refratário,4,0.0
refrão,4,0.0
abster -se,4,0.0
refrescante,4,0.0
refrigerar,4,0.0
refrigeração,4,0.0
frigorífico,4,0.0
refúgio,4,0.0
refugiado,4,0.0
reembolso,4,0.0
reforma,4,0.0
recusa,4,0.0
recusar,4,0.0
recusou,4,0.0
recusando,4,0.0
refutação,4,0.0
refutar,4,0.0
recuperar,4,0.0
régio,4,0.0
Regalia,4,0.0
respeito,4,0.0
sem considerar,4,0.0
regata,4,0.0
regência,4,0.0
regenerado,4,0.0
regeneração,4,0.0
regente,4,0.0
regime,4,0.0
regime,4,0.0
regimento,4,0.0
região,4,0.0
regional,4,0.0
regionalismo,4,0.0
registro,4,0.0
Registrador,4,0.0
cadastro,4,0.0
registro,4,0.0
regressão,4,0.0
regressão,4,0.0
regressivo,4,0.0
arrependimento,4,0.0
lamentável,4,0.0
arrependimentos,4,0.0
lamentável,4,0.0
lamentado,4,0.0
lamentando,4,0.0
regular,4,0.0
regularidade,4,0.0
regulares,4,0.0
regular,4,0.0
regulamentado,4,0.0
regulamento,4,0.0
regulatório,4,0.0
regurgitação,4,0.0
reabilitar,4,0.0
reabilitação,4,0.0
ensaio,4,0.0
reinado,4,0.0
reembolsar,4,0.0
reembolso,4,0.0
rédea,4,0.0
rena,4,0.0
reforçar,4,0.0
reforço,4,0.0
reforços,4,0.0
rédeas,4,0.0
reinstalar,4,0.0
restabelecer,4,0.0
reintegração,4,0.0
reinvestir,4,0.0
reinvestimento,4,0.0
reiterar,4,0.0
rejeitar,4,0.0
rejeitado,4,0.0
rejeição,4,0.0
rejeita,4,0.0
junte -se,4,0.0
rejuvenescer,4,0.0
rejuvenescido,4,0.0
recaída,4,0.0
relacionar,4,0.0
relacionado,4,0.0
relação,4,0.0
relacionamentos,4,0.0
relativo,4,0.0
relatividade,4,0.0
relaxante,4,0.0
retransmissão,4,0.0
liberar,4,0.0
lançado,4,0.0
rebaixamento,4,0.0
relevância,4,0.0
relevante,4,0.0
confiabilidade,4,0.0
confiável,4,0.0
Reliance,4,0.0
relíquia,4,0.0
relíquias,4,0.0
alívio,4,0.0
religião,4,0.0
religiões,4,0.0
religioso,4,0.0
abandonar,4,0.0
Aproveite,4,0.0
relutância,4,0.0
relutante,4,0.0
confiar,4,0.0
restante,4,0.0
restante,4,0.0
restos,4,0.0
refazer,4,0.0
Recurso,4,0.0
observação,4,0.0
notavelmente,4,0.0
correção,4,0.0
lembrar,4,0.0
lembrei,4,0.0
lembrando,4,0.0
lembrança,4,0.0
lembrar,4,0.0
lembrete,4,0.0
Remiss,4,0.0
remissão,4,0.0
remeter,4,0.0
remessa,4,0.0
remanescente,4,0.0
remodelar,4,0.0
remorso,4,0.0
controlo remoto,4,0.0
afastamento,4,0.0
remoção,4,0.0
remover,4,0.0
remuneração,4,0.0
renascimento,4,0.0
Rencontre,4,0.0
rend,4,0.0
renderizar,4,0.0
Renderização,4,0.0
encontro,4,0.0
capitulação,4,0.0
renegad,4,0.0
renovação,4,0.0
renúncia,4,0.0
renovar,4,0.0
renovado,4,0.0
renome,4,0.0
renomado,4,0.0
aluguel,4,0.0
aluguel,4,0.0
locatário,4,0.0
renúncia,4,0.0
reorganização,4,0.0
reorganizar,4,0.0
reparar,4,0.0
reparação,4,0.0
reembolso,4,0.0
revogação,4,0.0
repita,4,0.0
repetido,4,0.0
repetidamente,4,0.0
repetidor,4,0.0
repelir,4,0.0
repelente,4,0.0
repelente,4,0.0
repelindo,4,0.0
arrepender-se,4,0.0
arrependimento,4,0.0
repertório,4,0.0
repertório,4,0.0
repetição,4,0.0
substituir,4,0.0
substituição,4,0.0
reabastecimento,4,0.0
repleto,4,0.0
replicação,4,0.0
responder,4,0.0
relatório,4,0.0
relatado,4,0.0
repórter,4,0.0
repouso,4,0.0
Reposição,4,0.0
repositório,4,0.0
representação,4,0.0
representante,4,0.0
representado,4,0.0
representando,4,0.0
reprimir,4,0.0
reprimido,4,0.0
repressão,4,0.0
AVASIENTE,4,0.0
reprimenda,4,0.0
reimprimir,4,0.0
represália,4,0.0
reprise,4,0.0
reprovação,4,0.0
reproduzir,4,0.0
reprodução,4,0.0
réptil,4,0.0
república,4,0.0
republicano,4,0.0
repúdio,4,0.0
repugnância,4,0.0
repugnante,4,0.0
repulsão,4,0.0
repulsivo,4,0.0
recompra,4,0.0
respeitável,4,0.0
reputação,4,0.0
reputação,4,0.0
solicitar,4,0.0
réquiem,4,0.0
obrigatório,4,0.0
requerimento,4,0.0
requisito,4,0.0
requisição,4,0.0
rescindir,4,0.0
rescisão,4,0.0
pesquisar,4,0.0
ressecção,4,0.0
revendedor,4,0.0
semelhança,4,0.0
assemelhar -se,4,0.0
parecido,4,0.0
ressentir -se,4,0.0
ressentido,4,0.0
ressentimento,4,0.0
reserva,4,0.0
reserva,4,0.0
reservado,4,0.0
reservas,4,0.0
reservatório,4,0.0
residir,4,0.0
residência,4,0.0
residências,4,0.0
residente,4,0.0
residual,4,0.0
resíduo,4,0.0
demitir-se,4,0.0
renúncia,4,0.0
resignado,4,0.0
resiliência,4,0.0
resiliente,4,0.0
resina,4,0.0
resistir,4,0.0
resistência,4,0.0
resistente,4,0.0
resistindo,4,0.0
resistivo,4,0.0
resoluto,4,0.0
resolutamente,4,0.0
resolução,4,0.0
resolver,4,0.0
resolvido,4,0.0
ressonância,4,0.0
ressonante,4,0.0
ressoar,4,0.0
ressonador,4,0.0
recorrer,4,0.0
retumbante,4,0.0
respeitabilidade,4,0.0
respeitável,4,0.0
respeitado,4,0.0
respeitoso,4,0.0
respeitando,4,0.0
respectivo,4,0.0
Respeitos,4,0.0
respiração,4,0.0
respirador,4,0.0
responder,4,0.0
respondente,4,0.0
resposta,4,0.0
responsabilidade,4,0.0
responsável,4,0.0
responsivo,4,0.0
restaurante,4,0.0
repousante,4,0.0
restituição,4,0.0
agitado,4,0.0
inquietação,4,0.0
restauração,4,0.0
restaurado,4,0.0
restaurando,4,0.0
restringir,4,0.0
contido,4,0.0
restrição,4,0.0
restringir,4,0.0
restrito,4,0.0
restrição,4,0.0
restritivo,4,0.0
resultado,4,0.0
resultante,4,0.0
retomada,4,0.0
ressurreição,4,0.0
ressuscitação,4,0.0
varejo,4,0.0
varejista,4,0.0
reter,4,0.0
contenção,4,0.0
retomar,4,0.0
retaliar,4,0.0
retaliação,4,0.0
retaliatória,4,0.0
retardar,4,0.0
retardo,4,0.0
retardado,4,0.0
Retardas,4,0.0
retenção,4,0.0
retentivo,4,0.0
reticente,4,0.0
retina,4,0.0
aposentado,4,0.0
aposentado,4,0.0
recontada,4,0.0
retorta,4,0.0
RETACE,4,0.0
retrair,4,0.0
retração,4,0.0
Recomenda,4,0.0
retribuição,4,0.0
recuperação,4,0.0
recuperar,4,0.0
retriever,4,0.0
retroativo,4,0.0
retrógrado,4,0.0
retrospecto,4,0.0
retrospectivo,4,0.0
retrospectivamente,4,0.0
retornar,4,0.0
revelar,4,0.0
revelação,4,0.0
Revelações,4,0.0
vingança,4,0.0
receita,4,0.0
reverberação,4,0.0
reverente,4,0.0
reversão,4,0.0
reverter,4,0.0
reversão,4,0.0
reverter,4,0.0
revertendo,4,0.0
análise,4,0.0
revisor,4,0.0
rever,4,0.0
revisão,4,0.0
revisitar,4,0.0
reviver,4,0.0
revogação,4,0.0
revogar,4,0.0
revolta,4,0.0
revoltante,4,0.0
revolução,4,0.0
revolucionário,4,0.0
revolucionar,4,0.0
Revolver,4,0.0
revólver,4,0.0
Repulsão,4,0.0
acelerando,4,0.0
retórica,4,0.0
retórico,4,0.0
reumatismo,4,0.0
rima,4,0.0
rimando,4,0.0
costela,4,0.0
com nervuras,4,0.0
arroz,4,0.0
riquezas,4,0.0
riqueza,4,0.0
Rick,4,0.0
Rickety,4,0.0
livrar,4,0.0
Riddance,4,0.0
enigma,4,0.0
cheio,4,0.0
andar de,4,0.0
cavaleiro,4,0.0
cume,4,0.0
ridículo,4,0.0
ridículo,4,0.0
cavalgando,4,0.0
Rife,4,0.0
rifle,4,0.0
Rifles,4,0.0
Rift,4,0.0
equipamento,4,0.0
fraudado,4,0.0
Rigging,4,0.0
justo,4,0.0
legítimo,4,0.0
com razão,4,0.0
rígido,4,0.0
rigidez,4,0.0
rigor,4,0.0
rigoroso,4,0.0
aro,4,0.0
casca,4,0.0
anel,4,0.0
Ringer,4,0.0
toque,4,0.0
pista,4,0.0
limpar,4,0.0
rebelião,4,0.0
tumultuoso,4,0.0
tumultos,4,0.0
rasgar,4,0.0
ripariano,4,0.0
maduro,4,0.0
amadurecer,4,0.0
amadurecimento,4,0.0
ondulação,4,0.0
ascender,4,0.0
risco,4,0.0
arriscado,4,0.0
rito,4,0.0
ritual,4,0.0
ritualístico,4,0.0
rival,4,0.0
rivalidade,4,0.0
rio,4,0.0
margem do rio,4,0.0
rebite,4,0.0
rebitado,4,0.0
rebitagem,4,0.0
estrada,4,0.0
Estrada Violenta,4,0.0
estradas,4,0.0
estrada,4,0.0
Trabalho de estrada,4,0.0
Voar,4,0.0
rugido,4,0.0
assar,4,0.0
roubar,4,0.0
ladrão,4,0.0
roubo,4,0.0
manto,4,0.0
robô,4,0.0
Robótica,4,0.0
robusto,4,0.0
Roc,4,0.0
pedra,4,0.0
foguete,4,0.0
pedras,4,0.0
haste,4,0.0
Roe,4,0.0
por conta própria,4,0.0
papel,4,0.0
rolar,4,0.0
rolo,4,0.0
rolos,4,0.0
rolando,4,0.0
teto,4,0.0
torre,4,0.0
sala,4,0.0
espaçoso,4,0.0
Polas,4,0.0
galo,4,0.0
raiz,4,0.0
enraizado,4,0.0
corda,4,0.0
rosário,4,0.0
rosa,4,0.0
alecrim,4,0.0
roseta,4,0.0
lista,4,0.0
Rosy,4,0.0
podridão,4,0.0
rota,4,0.0
rotativo,4,0.0
girar,4,0.0
rotação,4,0.0
Rote,4,0.0
rotor,4,0.0
apodrecendo,4,0.0
rouge,4,0.0
duro,4,0.0
aproximadamente,4,0.0
rugosidade,4,0.0
roleta,4,0.0
redondo,4,0.0
rotatória,4,0.0
arredondado,4,0.0
arredondar para cima,4,0.0
Rouse,4,0.0
Rouser,4,0.0
empolgante,4,0.0
derrota,4,0.0
rota,4,0.0
rotina,4,0.0
Andarilho,4,0.0
roving,4,0.0
linha,4,0.0
turbulento,4,0.0
real,4,0.0
realeza,4,0.0
esfregar,4,0.0
borracha,4,0.0
borrilhas,4,0.0
fricção,4,0.0
bobagem,4,0.0
"destroços, Pedregulho",4,0.0
rubrica,4,0.0
rubi,4,0.0
leme,4,0.0
Ruddy,4,0.0
rudimentar,4,0.0
rudimentos,4,0.0
rue,4,0.0
Ruff,4,0.0
babado,4,0.0
tapete,4,0.0
áspero,4,0.0
ruína,4,0.0
arruinado,4,0.0
ruinoso,4,0.0
ruínas,4,0.0
regra,4,0.0
governante,4,0.0
governar,4,0.0
rum,4,0.0
Estrondo,4,0.0
remexer,4,0.0
boato,4,0.0
rumores,4,0.0
MULTA,4,0.0
correr,4,0.0
fugir,4,0.0
runas,4,0.0
Rung,4,0.0
corredor,4,0.0
pista,4,0.0
ruptura,4,0.0
rural,4,0.0
ardil,4,0.0
correr,4,0.0
correndo,4,0.0
ferrugem,4,0.0
rústico,4,0.0
farfalhar,4,0.0
oxidado,4,0.0
rotina,4,0.0
Ruth,4,0.0
impiedos,4,0.0
centeio,4,0.0
sabre,4,0.0
zibelina,4,0.0
sabotar,4,0.0
saco,4,0.0
saco,4,0.0
sacramento,4,0.0
sagrado,4,0.0
sacrifício,4,0.0
sacrifícios,4,0.0
triste,4,0.0
dia triste,4,0.0
Saddens,4,0.0
selim,4,0.0
tristemente,4,0.0
tristeza,4,0.0
salvaguarda,4,0.0
guardar,4,0.0
segurança,4,0.0
açafrão,4,0.0
SAG,4,0.0
saga,4,0.0
sábio,4,0.0
velejar,4,0.0
navegação,4,0.0
marinheiro,4,0.0
salada,4,0.0
salamandra,4,0.0
oferta,4,0.0
vendedor,4,0.0
proeminente,4,0.0
salina,4,0.0
saliva,4,0.0
Sally,4,0.0
salão,4,0.0
salão,4,0.0
sal,4,0.0
salgado,4,0.0
saudação,4,0.0
salvamento,4,0.0
salva,4,0.0
samba,4,0.0
segurança,4,0.0
samurai,4,0.0
santificado,4,0.0
sanção,4,0.0
sancionado,4,0.0
santidade,4,0.0
sandália,4,0.0
Sander,4,0.0
areias,4,0.0
Sandy,4,0.0
Sane,4,0.0
sanguíneo,4,0.0
sanitário,4,0.0
sanidade,4,0.0
Sans,4,0.0
seiva,4,0.0
safira,4,0.0
Viçoso,4,0.0
sarcasmo,4,0.0
sarcoma,4,0.0
Sardônico,4,0.0
faixa,4,0.0
satânico,4,0.0
Satchel,4,0.0
saciar,4,0.0
satélite,4,0.0
cetim,4,0.0
sátira,4,0.0
satírico,4,0.0
satisfatoriamente,4,0.0
saturar,4,0.0
saturado,4,0.0
saturação,4,0.0
molho,4,0.0
panela,4,0.0
pires,4,0.0
atrevido,4,0.0
Chucrute,4,0.0
sauna,4,0.0
selvagem,4,0.0
selvageria,4,0.0
Savana,4,0.0
economizando,4,0.0
poupança,4,0.0
Savory,4,0.0
Savvy,4,0.0
serragem,4,0.0
saxofone,4,0.0
saxofone,4,0.0
crosta,4,0.0
bainha,4,0.0
andaime,4,0.0
andaimes,4,0.0
escala,4,0.0
escalas,4,0.0
Vieira,4,0.0
couro cabeludo,4,0.0
bisturi,4,0.0
escamoso,4,0.0
Varredura,4,0.0
escândalo,4,0.0
escandaloso,4,0.0
escasso,4,0.0
Escape,4,0.0
bode expiatório,4,0.0
cicatriz,4,0.0
escaravelho,4,0.0
escasso,4,0.0
dificilmente,4,0.0
escassez,4,0.0
susto,4,0.0
espantalho,4,0.0
assustado,4,0.0
sustos,4,0.0
lenço,4,0.0
mais assustador,4,0.0
mais assustador,4,0.0
escarlate,4,0.0
apavorante,4,0.0
dispersão,4,0.0
espalhado,4,0.0
espalhamento,4,0.0
Carniceiro,4,0.0
cena,4,0.0
aroma,4,0.0
cético,4,0.0
ceticismo,4,0.0
esquemático,4,0.0
esquema,4,0.0
cisma,4,0.0
esquizofrenia,4,0.0
estudioso,4,0.0
acadêmico,4,0.0
escola,4,0.0
estudante,4,0.0
escolaridade,4,0.0
Mestre da escola,4,0.0
escuna,4,0.0
ciática,4,0.0
Ciência,4,0.0
científico,4,0.0
cientista,4,0.0
Scintilla,4,0.0
cintilação,4,0.0
Scintillator,4,0.0
Scion,4,0.0
tesoura,4,0.0
zombar,4,0.0
repreenda,4,0.0
repreensão,4,0.0
colher,4,0.0
escopo,4,0.0
escaldante,4,0.0
pontuações,4,0.0
desprezo,4,0.0
escorpião,4,0.0
escocês,4,0.0
canalha,4,0.0
vasculhar,4,0.0
flagelo,4,0.0
Scout,4,0.0
Scrabble,4,0.0
passeio,4,0.0
lutando,4,0.0
raspar,4,0.0
Scrapie,4,0.0
raspando,4,0.0
arranhar,4,0.0
gritar,4,0.0
gritando,4,0.0
Screech,4,0.0
tela,4,0.0
Chave de fenda,4,0.0
parafusado,4,0.0
dane-se,4,0.0
rabisco,4,0.0
escriba,4,0.0
scrimmage,4,0.0
Script,4,0.0
roteiro,4,0.0
Escriturais,4,0.0
rolagem,4,0.0
esfregar,4,0.0
delicioso,4,0.0
escrupuloso,4,0.0
examinar,4,0.0
escrutínio,4,0.0
escultor,4,0.0
escultura,4,0.0
esculpido,4,0.0
escumalha,4,0.0
mar,4,0.0
costa,4,0.0
selo,4,0.0
vedações,4,0.0
costura,4,0.0
marinheiro,4,0.0
desatado,4,0.0
costureira,4,0.0
Porto Maritimo,4,0.0
Sear,4,0.0
procurar,4,0.0
procurando,4,0.0
Seared,4,0.0
litoral,4,0.0
temporada,4,0.0
temperado,4,0.0
tempero,4,0.0
assento,4,0.0
secessão,4,0.0
isolado,4,0.0
isolamento,4,0.0
secundário,4,0.0
usado,4,0.0
segredo,4,0.0
segredo,4,0.0
secretariado,4,0.0
secretário,4,0.0
secreto,4,0.0
secreção,4,0.0
secreto,4,0.0
secretamente,4,0.0
Segredos,4,0.0
Seita,4,0.0
sectário,4,0.0
secional,4,0.0
setor,4,0.0
secular,4,0.0
secularismo,4,0.0
seguro,4,0.0
valores mobiliários,4,0.0
segurança,4,0.0
sedan,4,0.0
Sedado,4,0.0
sedativo,4,0.0
sedentário,4,0.0
Justiça,4,0.0
sedimento,4,0.0
sedimentar,4,0.0
sedição,4,0.0
seduzir,4,0.0
sedução,4,0.0
sedução,4,0.0
sedutor,4,0.0
semente,4,0.0
plantinha,4,0.0
procurar,4,0.0
buscador,4,0.0
aparentemente,4,0.0
vidente,4,0.0
fervendo,4,0.0
segmento,4,0.0
segregar,4,0.0
segregado,4,0.0
segregação,4,0.0
aproveitar,4,0.0
convulsão,4,0.0
raramente,4,0.0
Selecione,4,0.0
seleção,4,0.0
auto-mutilação,4,0.0
egoísta,4,0.0
egoísmo,4,0.0
vender,4,0.0
vendedor,4,0.0
semáforo,4,0.0
aparência,4,0.0
sêmen,4,0.0
ponto e vírgula,4,0.0
seminal,4,0.0
seminário,4,0.0
seminário,4,0.0
semiótica,4,0.0
senado,4,0.0
senador,4,0.0
enviar,4,0.0
senescência,4,0.0
senil,4,0.0
Senior,4,0.0
antiguidade,4,0.0
sensação,4,0.0
senso,4,0.0
sem sentido,4,0.0
sentidos,4,0.0
sensibilidade,4,0.0
sensivel,4,0.0
confidencial,4,0.0
sensorial,4,0.0
frase,4,0.0
autoconsciente,4,0.0
sentimento,4,0.0
sentimental,4,0.0
sentimentalismo,4,0.0
sentinela,4,0.0
sentinela,4,0.0
separável,4,0.0
separado,4,0.0
separadamente,4,0.0
separação,4,0.0
separatista,4,0.0
sépia,4,0.0
Sepse,4,0.0
Set,4,0.0
séptico,4,0.0
septo,4,0.0
Sequela,4,0.0
seqüência,4,0.0
sequência,4,0.0
sequestrado,4,0.0
sequestro,4,0.0
sargento,4,0.0
serial,4,0.0
Series,4,0.0
serif,4,0.0
gravidade,4,0.0
sermão,4,0.0
serpente,4,0.0
serpentina,4,0.0
serrilhado,4,0.0
sérum,4,0.0
servo,4,0.0
servir,4,0.0
Serviável,4,0.0
servil,4,0.0
servidão,4,0.0
sess,4,0.0
sessão,4,0.0
Sessões,4,0.0
definir,4,0.0
revés,4,0.0
liquidar,4,0.0
normatizador,4,0.0
resolver,4,0.0
assentou,4,0.0
colono,4,0.0
Settlor,4,0.0
sétimo,4,0.0
setenta,4,0.0
sever,4,0.0
separável,4,0.0
áreas de gravação,4,0.0
separação,4,0.0
severamente,4,0.0
gravidade,4,0.0
costurar,4,0.0
esgoto,4,0.0
esgoto,4,0.0
sistema de esgoto,4,0.0
sexualidade,4,0.0
sexy,4,0.0
gasto,4,0.0
Shack,4,0.0
manilha,4,0.0
sombra,4,0.0
tons,4,0.0
sombreamento,4,0.0
sombra,4,0.0
sombrio,4,0.0
Shady,4,0.0
haste,4,0.0
Shag,4,0.0
desgrenhado,4,0.0
sacudir,4,0.0
abalado,4,0.0
tremendo,4,0.0
instável,4,0.0
"farsa, falso",4,0.0
xamã,4,0.0
Shambles,4,0.0
vergonha,4,0.0
vergonhoso,4,0.0
desavergonhado,4,0.0
Xangai,4,0.0
haste,4,0.0
favela,4,0.0
forma,4,0.0
bem torneado,4,0.0
acionista,4,0.0
Tubarão,4,0.0
afiado,4,0.0
afiado,4,0.0
Acendente,4,0.0
nitidez,4,0.0
quebrar,4,0.0
estilhaçado,4,0.0
depilar,4,0.0
barbear,4,0.0
xaile,4,0.0
mancha,4,0.0
cisalhamento,4,0.0
tesoura de jardim,4,0.0
bainha,4,0.0
revestimento,4,0.0
cabana,4,0.0
brilho,4,0.0
ovelha,4,0.0
puro,4,0.0
folh,4,0.0
prateleira,4,0.0
concha,4,0.0
marisco,4,0.0
bombardeio,4,0.0
abrigo,4,0.0
abrigos,4,0.0
arquivado,4,0.0
xerife,4,0.0
xerez,4,0.0
escudo,4,0.0
mudança,4,0.0
mudança,4,0.0
xelim,4,0.0
brilho,4,0.0
canela,4,0.0
brilhar,4,0.0
telha,4,0.0
brilhante,4,0.0
enviar,4,0.0
envio,4,0.0
envio,4,0.0
naufrágio,4,0.0
condado,4,0.0
camisa,4,0.0
merda,4,0.0
Dia de merda,4,0.0
merda,4,0.0
SATEST,4,0.0
merda,4,0.0
arrepio,4,0.0
tremendo,4,0.0
bancos de areia,4,0.0
choque,4,0.0
chocantemente,4,0.0
má qualidade,4,0.0
sapato,4,0.0
sapateiro,4,0.0
atirar,4,0.0
atirador,4,0.0
tiroteio,4,0.0
comprar,4,0.0
lojista,4,0.0
furto em lojas,4,0.0
costa,4,0.0
tosada,4,0.0
curto,4,0.0
falta,4,0.0
falha,4,0.0
encurtar,4,0.0
Encurtando,4,0.0
forma abreviada,4,0.0
Em breve,4,0.0
falta de falta,4,0.0
shorts,4,0.0
baixinha,4,0.0
tomada,4,0.0
espingarda,4,0.0
ombro,4,0.0
gritar,4,0.0
gritar,4,0.0
empurrão,4,0.0
pá,4,0.0
pá,4,0.0
mostrar,4,0.0
banho,4,0.0
mostrando,4,0.0
exibido,4,0.0
estilhaços,4,0.0
Destruir,4,0.0
astuto,4,0.0
grito,4,0.0
estridente,4,0.0
camarão,4,0.0
santuário,4,0.0
encolher,4,0.0
encolhendo,4,0.0
mortalha,4,0.0
arbusto,4,0.0
arbustos,4,0.0
dar de ombros,4,0.0
encolhido,4,0.0
estremece,4,0.0
estremecendo,4,0.0
embaralhar,4,0.0
embaralhando,4,0.0
evitar,4,0.0
derivado,4,0.0
fechar,4,0.0
desligar,4,0.0
Shutit,4,0.0
obturador,4,0.0
transporte,4,0.0
cale-se,4,0.0
tímido,4,0.0
Shyt,4,0.0
sib,4,0.0
sic,4,0.0
doente,4,0.0
adoecer,4,0.0
doentio,4,0.0
foice,4,0.0
doentio,4,0.0
doença,4,0.0
lado,4,0.0
aparador,4,0.0
Sidestep,4,0.0
lateral,4,0.0
cerco,4,0.0
siesta,4,0.0
peneira,4,0.0
peneirando,4,0.0
suspirar,4,0.0
visão,4,0.0
sinal,4,0.0
sinal,4,0.0
assinatura,4,0.0
significado,4,0.0
significativo,4,0.0
significação,4,0.0
significar,4,0.0
sinalização,4,0.0
silencioso,4,0.0
silenciosamente,4,0.0
silhueta,4,0.0
seda,4,0.0
seda,4,0.0
Silky,4,0.0
peitoril,4,0.0
bobagem,4,0.0
lodo,4,0.0
prata,4,0.0
prateado,4,0.0
semelhante,4,0.0
semelhança,4,0.0
símile,4,0.0
ferver,4,0.0
fervendo,4,0.0
Simples,4,0.0
simplesmente,4,0.0
