word,emotion,accuracy
frustra,fear,0
frustrante,fear,0
frustração,fear,0
fritar,fear,0
fodafoff,fear,0
Fuckoff,fear,0
Fucksake,fear,0
Fucktard,fear,0
Fuckyeah,fear,0
doce de açúcar,fear,0
combustível,fear,0
fulcro,fear,0
completar,fear,0
realizada,fear,0
satisfatório,fear,0
cumprimento,fear,0
completo,fear,0
plenitude,fear,0
completamente,fear,0
,fear,0
Fumble,fear,0
fumaça,fear,0
fumigação,fear,0
Fumin,fear,0
fumando,fear,0
diversão,fear,0
função,fear,0
funcional,fear,0
fundo,fear,0
fundamental,fear,0
fundamentalmente,fear,0
dia divertido,fear,0
fundos,fear,0
funeral,fear,0
fungo,fear,0
funk,fear,0
funil,fear,0
pelagem,fear,0
furioso,fear,0
furiosamente,fear,0
licença,fear,0
forno,fear,0
fornecer,fear,0
mobília,fear,0
furor,fear,0
sulco,fear,0
mais,fear,0
fusível,fear,0
fusão,fear,0
discutir,fear,0
temperamental,fear,0
fustrado,fear,0
Fútil,fear,0
futilidade,fear,0
futuro,fear,0
Fuzz,fear,0
difuso,fear,0
Gaby,fear,0
mordaça,fear,0
calibrar,fear,0
Gaggle,fear,0
Gahhh,fear,0
ganho,fear,0
lucrativo,fear,0
ganhando,fear,0
maneira de andar,fear,0
gala,fear,0
galáxia,fear,0
Gale,fear,0
Gall,fear,0
galante,fear,0
galanteria,fear,0
galeria,fear,0
Galley,fear,0
galope,fear,0
galopando,fear,0
abundância,fear,0
galvânico,fear,0
jogar,fear,0
jogador,fear,0
jogatina,fear,0
jogo,fear,0
jogos,fear,0
Gammon,fear,0
gama,fear,0
ganso,fear,0
prisão,fear,0
brecha,fear,0
GAPE,fear,0
escapar,fear,0
garagem,fear,0
Roma,fear,0
lixo,fear,0
iluminado,fear,0
jardim,fear,0
jardineiro,fear,0
jardinagem,fear,0
jardins,fear,0
Garish,fear,0
alho,fear,0
vestuári,fear,0
Garner,fear,0
granada,fear,0
"guarnição, enfeite, adorno",fear,0
guarnição,fear,0
liga,fear,0
gás,fear,0
gasoso,fear,0
gaseificação,fear,0
Gasolina,fear,0
suspiro,fear,0
gástrico,fear,0
gastronomia,fear,0
portão,fear,0
Porta de entrada,fear,0
juntar,fear,0
coletor,fear,0
reunião,fear,0
gauche,fear,0
medidor,fear,0
calculando,fear,0
magro,fear,0
Gauntlet,fear,0
gaze,fear,0
martelo,fear,0
Gawk,fear,0
olhar,fear,0
Gazebo,fear,0
gazela,fear,0
Gazeta,fear,0
dicionário geográfico,fear,0
olhando,fear,0
engrenagem,fear,0
Nossa,fear,0
gel,fear,0
gelatina,fear,0
Geld,fear,0
castrado,fear,0
gema,fear,0
Gêmeos,fear,0
gênero,fear,0
Genealogia,fear,0
em geral,fear,0
generalidade,fear,0
generalização,fear,0
geralmente,fear,0
gerar,fear,0
geração,fear,0
generativo,fear,0
gerador,fear,0
genérico,fear,0
generosidade,fear,0
generoso,fear,0
gênese,fear,0
genético,fear,0
genética,fear,0
genial,fear,0
genital,fear,0
gênio,fear,0
gênero,fear,0
Gentil,fear,0
gentil,fear,0
cavalheiro,fear,0
gentileza,fear,0
suavemente,fear,0
Gentry,fear,0
genuíno,fear,0
gênero,fear,0
geografia,fear,0
geologia,fear,0
geometria,fear,0
gerânio,fear,0
geriátrico,fear,0
germe,fear,0
alemão,fear,0
Germanina,fear,0
germinar,fear,0
germinação,fear,0
gestação,fear,0
gesto,fear,0
fugir,fear,0
deixe isso para trás,fear,0
superar a si mesmo,fear,0
getyourown,fear,0
Gibberish,fear,0
vertiginoso,fear,0
presente,fear,0
dotado,fear,0
presentes,fear,0
show,fear,0
gigantesco,fear,0
risadinha,fear,0
risadas,fear,0
rindo,fear,0
Gill,fear,0
brânquias,fear,0
dourado,fear,0
gimp,fear,0
Gin,fear,0
ruivo,fear,0
Pão de gengibre,fear,0
cuidadosamente,fear,0
girafa,fear,0
viga,fear,0
cinto,fear,0
Ciúda,fear,0
essência,fear,0
doador,fear,0
dando,fear,0
glabro,fear,0
glacial,fear,0
geleira,fear,0
alegre,fear,0
brilho,fear,0
alegria,fear,0
olhar,fear,0
gritante,fear,0
vidro,fear,0
copos,fear,0
copo,fear,0
Esmalte,fear,0
brilho,fear,0
GEAN,fear,0
alegria,fear,0
Glen,fear,0
Glib,fear,0
deslizar,fear,0
brilhar,fear,0
vislumbre,fear,0
brilho,fear,0
brilho,fear,0
brilhando,fear,0
globo,fear,0
globular,fear,0
melancolia,fear,0
sombrio,fear,0
glorificação,fear,0
glorificar,fear,0
glorioso,fear,0
glória,fear,0
lustro,fear,0
glossário,fear,0
lustroso,fear,0
luva,fear,0
brilho,fear,0
brilhando,fear,0
glicose,fear,0
cola,fear,0
Scum,fear,0
excesso,fear,0
glúten,fear,0
gula,fear,0
glicerina,fear,0
mosquito,fear,0
metas,fear,0
cabra,fear,0
cavanhaque,fear,0
GO,fear,0
Gobble,fear,0
cálice,fear,0
Deus abençoe,fear,0
deusa,fear,0
Padrinho,fear,0
Deus é bom,fear,0
Deus é bom,fear,0
sem Deus,fear,0
piedoso,fear,0
Godsend,fear,0
GOFUCKYURLESLIP,fear,0
óculos,fear,0
óculos,fear,0
ouro,fear,0
dourado,fear,0
golfe,fear,0
gôndola,fear,0
perdido,fear,0
gongo,fear,0
gosma,fear,0
bom,fear,0
adeus,fear,0
bom dia,fear,0
sentimento bom,fear,0
boa saúde,fear,0
guloseimas,fear,0
boa vida,fear,0
bom,fear,0
bom humor,fear,0
bom dia,fear,0
boa música,fear,0
bondade,fear,0
boas notícias,fear,0
bens,fear,0
bons tempos,fear,0
boas vibrações,fear,0
boa vontade,fear,0
Goody,fear,0
pegajoso,fear,0
pateta,fear,0
Goood,fear,0
ganso,fear,0
Gopher,fear,0
desfiladeiro,fear,0
maravilhoso,fear,0
gorila,fear,0
Evangelho,fear,0
fofoca,fear,0
GOUGE,fear,0
gourmet,fear,0
gota,fear,0
governo,fear,0
governanta,fear,0
Governando,fear,0
governador,fear,0
vestido,fear,0
pegar,fear,0
graça,fear,0
gracioso,fear,0
Gracias,fear,0
gracioso,fear,0
graciosamente,fear,0
gradação,fear,0
nota,fear,0
Grader,fear,0
gradiente,fear,0
gradual,fear,0
gradualmente,fear,0
grão,fear,0
grama,fear,0
gramática,fear,0
grande,fear,0
netos,fear,0
grandeza,fear,0
avô,fear,0
grandioso,fear,0
avó,fear,0
granja,fear,0
granito,fear,0
conceder,fear,0
garantido,fear,0
donatário,fear,0
concedente,fear,0
granular,fear,0
grânulo,fear,0
uvas,fear,0
gráficos,fear,0
agarrar,fear,0
entender,fear,0
agarrar,fear,0
grama,fear,0
gafanhoto,fear,0
gramíneo,fear,0
grato,fear,0
Grato,fear,0
grato,fear,0
satisfazer,fear,0
grade,fear,0
grátis,fear,0
gratidão,fear,0
gratuito,fear,0
gratificação,fear,0
cascalho,fear,0
Gravador,fear,0
gravitar,fear,0
gravitação,fear,0
gravidade,fear,0
Molho,fear,0
cinza,fear,0
pastar,fear,0
graxa,fear,0
gorduroso,fear,0
Greatday,fear,0
maior,fear,0
o melhor,fear,0
grandes amigas,fear,0
ótimo,fear,0
muito,fear,0
grandeza,fear,0
ótima noite,fear,0
ambição,fear,0
ambicioso,fear,0
verde,fear,0
estufa,fear,0
esverdeado,fear,0
Greenwood,fear,0
saudar,fear,0
cumprimentou,fear,0
saudações,fear,0
gregário,fear,0
cinza,fear,0
Greyhound,fear,0
grelha,fear,0
pesar,fear,0
queixa,fear,0
Grieing,fear,0
Griffin,fear,0
grade,fear,0
grade,fear,0
sujeira,fear,0
Grimy,fear,0
sorriso,fear,0
moer,fear,0
moedor,fear,0
esmerilhamento,fear,0
pegada,fear,0
Grist,fear,0
Grit,fear,0
Gritty,fear,0
gemido,fear,0
mercearia,fear,0
mantimentos,fear,0
mercado,fear,0
grogue,fear,0
virilha,fear,0
noivo,fear,0
sulco,fear,0
bruto,fear,0
grotesco,fear,0
gruta,fear,0
Grouchy,fear,0
chão,fear,0
infundado,fear,0
terrenos,fear,0
fundamento,fear,0
grupo,fear,0
agrupamento,fear,0
Grouse,fear,0
Grout,fear,0
Arvoredo,fear,0
crescer,fear,0
rosnos,fear,0
crescimento,fear,0
GrowthEfuckup,fear,0
grr,fear,0
grrr,fear,0
grrrrr,fear,0
grub,fear,0
rancor,fear,0
de má vontade,fear,0
horrível,fear,0
Gruff,fear,0
resmungar,fear,0
Grump,fear,0
mal-humorado,fear,0
grunhido,fear,0
garantia,fear,0
garantia,fear,0
guardado,fear,0
guardião,fear,0
tutela,fear,0
guardas,fear,0
governamental,fear,0
adivinhar,fear,0
advinhação,fear,0
convidado,fear,0
orientação,fear,0
guia,fear,0
guia,fear,0
Guilda,fear,0
astúcia,fear,0
culpa,fear,0
culpado,fear,0
Guiné,fear,0
disfarce,fear,0
guitarra,fear,0
gules,fear,0
golfo,fear,0
gaivota,fear,0
crédulo,fear,0
Gully,fear,0
Chiclete,fear,0
gomoso,fear,0
artilheiro,fear,0
guru,fear,0
jorrar,fear,0
reforço,fear,0
rajada,fear,0
Gusty,fear,0
intestino,fear,0
estômago,fear,0
calha,fear,0
cara,fear,0
Guzzling,fear,0
ginásio,fear,0
ginasta,fear,0
ginástica,fear,0
ginástica,fear,0
ginecologia,fear,0
cigano,fear,0
giroscópio,fear,0
hábito,fear,0
habitat,fear,0
habitação,fear,0
habitual,fear,0
habitualmente,fear,0
Hacienda,fear,0
teve o sufuciente,fear,0
Haggard,fear,0
pechinchar,fear,0
saudação,fear,0
cabelo,fear,0
giz para o cabel,fear,0
presilha de cabelo,fear,0
peludo,fear,0
Hale,fear,0
metade,fear,0
a meio caminho,fear,0
salão,fear,0
Aleluia,fear,0
sagrado,fear,0
aréola,fear,0
HALT,fear,0
metade,fear,0
pela metade,fear,0
presunto,fear,0
aldeia,fear,0
martelo,fear,0
martelando,fear,0
maca,fear,0
cesto,fear,0
tendão,fear,0
mão,fear,0
manual,fear,0
punhado,fear,0
gel para as mãos,fear,0
handicap,fear,0
artesanato,fear,0
manual,fear,0
lenço,fear,0
lidar,fear,0
bonito,fear,0
caligrafia,fear,0
prático,fear,0
pendurar,fear,0
hangar,fear,0
passar tempo junto,fear,0
faminto,fear,0
Hank,fear,0
Hankering,fear,0
hap,fear,0
aleatório,fear,0
acontecer,fear,0
acontecendo,fear,0
mais feliz,fear,0
mais feliz,fear,0
Felizmente,fear,0
felicidade,fear,0
feliz,fear,0
dança feliz,fear,0
dia feliz,fear,0
coração feliz,fear,0
happyholidays,fear,0
feliz Ano Novo,fear,0
lugar feliz,fear,0
happytweet,fear,0
feliz Dia dos namorados,fear,0
molestar,fear,0
assediar,fear,0
Porto,fear,0
endurecer,fear,0
endurecimento,fear,0
dureza,fear,0
dificuldade,fear,0
hardware,fear,0
Hardy,fear,0
lebre,fear,0
harém,fear,0
prostituta,fear,0
harmônica,fear,0
harmônicos,fear,0
harmoniosamente,fear,0
harmonizar,fear,0
harmonia,fear,0
aproveitar,fear,0
Harper,fear,0
cravo,fear,0
atormentar,fear,0
Hart,fear,0
colheita,fear,0
cerquilha,fear,0
haxixe,fear,0
problema,fear,0
pressa,fear,0
acelerar,fear,0
precipitadamente,fear,0
apressado,fear,0
chapéu,fear,0
Escotilha,fear,0
machadinha,fear,0
Hateeee,fear,0
odiar todos,fear,0
odeio você,fear,0
odiar,fear,0
altivo,fear,0
transporte,fear,0
transporte,fear,0
refúgio,fear,0
Haw,fear,0
Hawking,fear,0
Haye,fear,0
nebuloso,fear,0
cabeça,fear,0
dor de cabeça,fear,0
touchete,fear,0
cabeçalho,fear,0
capacete,fear,0
cabeçalho,fear,0
promontório,fear,0
Farol,fear,0
título,fear,0
cabeça de cabeça,fear,0
quartel general,fear,0
lápide,fear,0
progresso,fear,0
inebriante,fear,0
curar,fear,0
cura,fear,0
saúde,fear,0
saudável,fear,0
saudável,fear,0
pilha,fear,0
ouvir,fear,0
ouvinte,fear,0
boatos,fear,0
coração,fear,0
mágoa,fear,0
desgosto,fear,0
Devendo o coração,fear,0
azia,fear,0
sincero,fear,0
lareira,fear,0
cordialmente,fear,0
sem coração,fear,0
corações,fear,0
corações,fear,0
Warxworm,fear,0
aquecer,fear,0
aquecido,fear,0
aquecedor,fear,0
Heath,fear,0
Mesclado,fear,0
aquecimento,fear,0
Heave,fear,0
paraíso,fear,0
celestial,fear,0
céus,fear,0
pesadamente,fear,0
peso,fear,0
pesando,fear,0
hectares,fear,0
frenético,fear,0
cobertura,fear,0
ouriço,fear,0
hedonismo,fear,0
hee,fear,0
Guarda,fear,0
salto,fear,0
salto,fear,0
hegemônico,fear,0
heheh,fear,0
novilha,fear,0
altura,fear,0
hediondo,fear,0
herdeiro,fear,0
herdeira,fear,0
herança,fear,0
herdeiros,fear,0
helicoidal,fear,0
hélice,fear,0
leme,fear,0
ajudante,fear,0
útil,fear,0
bainha,fear,0
hematita,fear,0
Hemi,fear,0
hemisfério,fear,0
Hemisférico,fear,0
cicuta,fear,0
hemorróidas,fear,0
cânhamo,fear,0
galinha,fear,0
daqui em diante,fear,0
arauto,fear,0
heráldica,fear,0
erva,fear,0
herbáceo,fear,0
ervas,fear,0
herbário,fear,0
rebanho,fear,0
hereditário,fear,0
hereditariedade,fear,0
heresia,fear,0
herege,fear,0
herético,fear,0
até agora,fear,0
Aqui,fear,0
com aqui,fear,0
herança,fear,0
hermafrodita,fear,0
hermenêutica,fear,0
eremita,fear,0
hérnia,fear,0
herói,fear,0
heróico,fear,0
Heroicos,fear,0
heroína,fear,0
heroína,fear,0
heroísmo,fear,0
herpes,fear,0
herpesvírus,fear,0
hesitando,fear,0
heterogeneidade,fear,0
Revendo,fear,0
hexágono,fear,0
auge,fear,0
hiato,fear,0
hibernado,fear,0
hibernação,fear,0
soluço,fear,0
escondido,fear,0
hierárquico,fear,0
alto,fear,0
mais alto,fear,0
Highland,fear,0
Planalto,fear,0
altura,fear,0
autoestrada,fear,0
caminhante,fear,0
caminhada,fear,0
Hilário,fear,0
hilaridade,fear,0
colina,fear,0
montanhoso,fear,0
punho,fear,0
traseiro,fear,0
impedir,fear,0
obstáculo,fear,0
dobradiça,fear,0
dica,fear,0
interior,fear,0
quadril,fear,0
hippie,fear,0
contratar,fear,0
hirsute,fear,0
sibilando,fear,0
histologia,fear,0
historiador,fear,0
histórico,fear,0
historiografia,fear,0
história,fear,0
bater,fear,0
Até agora,fear,0
Hive,fear,0
Tesouro escondido,fear,0
Hoarse,fear,0
Hoary,fear,0
farsa,fear,0
HOB,fear,0
passatempo,fear,0
vagabundo,fear,0
hóquei,fear,0
enxada,fear,0
porco,fear,0
Hohoho,fear,0
guindaste,fear,0
segurar,fear,0
suporte,fear,0
contenção,fear,0
buraco,fear,0
feriado,fear,0
feriados,fear,0
temporada de férias,fear,0
oco,fear,0
sagrado,fear,0
Espírito Santo,fear,0
homenagem,fear,0
lar,fear,0
homeopático,fear,0
homeopatia,fear,0
com saudades de casa,fear,0
herdade,fear,0
lar Doce Lar,fear,0
Homie,fear,0
homilia,fear,0
homogeneidade,fear,0
homogêneo,fear,0
homólogo,fear,0
homólogo,fear,0
homologia,fear,0
aprimorar,fear,0
honestidade,fear,0
mel,fear,0
favo de mel,fear,0
lua de mel,fear,0
madressilva,fear,0
Buzina,fear,0
honra,fear,0
honroso,fear,0
honorários,fear,0
honrado,fear,0
casco,fear,0
gancho,fear,0
viciado,fear,0
prostituta,fear,0
aro,fear,0
Viva,fear,0
Hoot,fear,0
saltar,fear,0
ter esperança,fear,0
esperançoso,fear,0
esperanças,fear,0
na esperança,fear,0
tremonha,fear,0
horda,fear,0
horizonte,fear,0
horizontal,fear,0
horizontalmente,fear,0
hormonal,fear,0
buzina,fear,0
Hornet,fear,0
tesão,fear,0
horóscopo,fear,0
horrivelmente,fear,0
cavalo,fear,0
cavaleiro,fear,0
Horseshit,fear,0
ferradura,fear,0
hortícola,fear,0
horticultura,fear,0
Hosannah,fear,0
mangueira,fear,0
Hosiery,fear,0
hospício,fear,0
hospitalidade,fear,0
Hostel,fear,0
hostilidade,fear,0
quente,fear,0
Girado,fear,0
hotel,fear,0
Hotyoga,fear,0
hora,fear,0
ampulheta,fear,0
a cada hora,fear,0
casa,fear,0
doméstico,fear,0
chefe de família,fear,0
empregada,fear,0
serviço de limpeza,fear,0
dona de casa,fear,0
habitação,fear,0
Hovercraft,fear,0
No entanto,fear,0
Hoy,fear,0
eixo,fear,0
amontoado,fear,0
matiz,fear,0
Huff,fear,0
abraço,fear,0
enorme,fear,0
abraços,fear,0
Hulk,fear,0
casco,fear,0
zumbir,fear,0
humano,fear,0
humano,fear,0
humanitário,fear,0
humanidades,fear,0
humanidade,fear,0
humilde,fear,0
humilhado,fear,0
humildemente,fear,0
humbug,fear,0
úmido,fear,0
umidade,fear,0
humilhar,fear,0
humilhante,fear,0
humilhação,fear,0
humildade,fear,0
Hummer,fear,0
beija Flor,fear,0
enorme,fear,0
humor,fear,0
humorista,fear,0
humorístico,fear,0
corcunda,fear,0
Hunch,fear,0
centenas,fear,0
centésimo,fear,0
fome,fear,0
com fome,fear,0
Hunk,fear,0
Buscos,fear,0
caçar,fear,0
arremesso,fear,0
Hurra,fear,0
apressado,fear,0
marido,fear,0
criação,fear,0
silêncio,fear,0
silenciado,fear,0
casca,fear,0
Husk,fear,0
labuta,fear,0
Hustler,fear,0
cabana,fear,0
HUTCH,fear,0
jacinto,fear,0
híbrido,fear,0
hidráulica,fear,0
hidrodinâmica,fear,0
hidrogênio,fear,0
hidrográfico,fear,0
hidrologia,fear,0
hidrofobia,fear,0
higiene,fear,0
higiênico,fear,0
hino,fear,0
moda,fear,0
hipérbole,fear,0
hífen,fear,0
hipnótico,fear,0
hipnotizado,fear,0
hipocrisia,fear,0
hipócrita,fear,0
hipócrita,fear,0
hipótese,fear,0
hipotético,fear,0
gelo,fear,0
iceberg,fear,0
ícone,fear,0
icônico,fear,0
iconografia,fear,0
gelado,fear,0
ideia,fear,0
idealismo,fear,0
idealista,fear,0
idêntico,fear,0
identicamente,fear,0
identificação,fear,0
identificar,fear,0
identidade,fear,0
ideologia,fear,0
Idiocy,fear,0
idioma,fear,0
idiomático,fear,0
idiota,fear,0
idiota,fear,0
idiotas,fear,0
parado,fear,0
ociosidade,fear,0
Indler,fear,0
ídolo,fear,0
se apenas,fear,0
iglu,fear,0
ígneo,fear,0
acender,fear,0
ignição,fear,0
ignorância,fear,0
ignorante,fear,0
ignorar,fear,0
Ilk,fear,0
ilegalmente,fear,0
ilegível,fear,0
analfabeto,fear,0
ilógico,fear,0
iluminar,fear,0
iluminação,fear,0
iluminador,fear,0
ilusão,fear,0
ilustrar,fear,0
ilustração,fear,0
ilustrativo,fear,0
ilustre,fear,0
Eu amo o natal,fear,0
eu amo ela,fear,0
imagem,fear,0
imagens,fear,0
imaginário,fear,0
imaginativo,fear,0
Imagine,fear,0
imaginado,fear,0
imaginando,fear,0
imam,fear,0
embutido,fear,0
sinto sua falta,fear,0
imitar,fear,0
imitado,fear,0
imitação,fear,0
imaculado,fear,0
imaterial,fear,0
imaturo,fear,0
imaturidade,fear,0
imensurável,fear,0
imensavelmente,fear,0
imediatismo,fear,0
imediatamente,fear,0
Imemorial,fear,0
imenso,fear,0
imersão,fear,0
imigração,fear,0
imoralidade,fear,0
imortal,fear,0
imortalidade,fear,0
imóvel,fear,0
imune,fear,0
imunidade,fear,0
imunização,fear,0
imutável,fear,0
criança levada,fear,0
impacto,fear,0
prejudicar,fear,0
imparidade,fear,0
transmitir,fear,0
imparcial,fear,0
imparcialidade,fear,0
intransitável,fear,0
apaixonado,fear,0
impaciência,fear,0
impeachment,fear,0
impecável,fear,0
impedir,fear,0
impedimento,fear,0
impelido,fear,0
impenetrável,fear,0
imperativo,fear,0
imperceptível,fear,0
imperfeição,fear,0
imperfeições,fear,0
imperfeitamente,fear,0
imperial,fear,0
inadmissível,fear,0
impessoal,fear,0
impessoe,fear,0
representação,fear,0
impermeável,fear,0
impulso,fear,0
implacável,fear,0
implantar,fear,0
implantação,fear,0
implantado,fear,0
implemento,fear,0
implicado,fear,0
implicado,fear,0
implicação,fear,0
implícita,fear,0
implorar,fear,0
Implosão,fear,0
implicar,fear,0
indelicado,fear,0
importar,fear,0
importância,fear,0
importante,fear,0
importação,fear,0
impor,fear,0
imponente,fear,0
imposição,fear,0
impossibilidade,fear,0
impossível,fear,0
impotente,fear,0
representar,fear,0
impraticável,fear,0
impressionar,fear,0
impressão,fear,0
impressionável,fear,0
imprimir,fear,0
prisão,fear,0
improvável,fear,0
Imprensa,fear,0
impropriedade,fear,0
melhorar,fear,0
melhorou,fear,0
melhoria,fear,0
melhora,fear,0
melhorando,fear,0
improvisação,fear,0
improvisar,fear,0
improvisado,fear,0
imprudente,fear,0
impulso,fear,0
impunidade,fear,0
impuro,fear,0
impureza,fear,0
imputação,fear,0
Estou tentando dormir,fear,0
incapacidade,fear,0
inacessível,fear,0
imprecisa,fear,0
inação,fear,0
inativar,fear,0
inativação,fear,0
inativo,fear,0
inatividade,fear,0
inadequação,fear,0
inadequado,fear,0
inadmissível,fear,0
inadvertent,fear,0
inadvertidamente,fear,0
Influível,fear,0
inalienável,fear,0
INANO,fear,0
inanimado,fear,0
inaplicável,fear,0
inapropriado,fear,0
desatenção,fear,0
inaudível,fear,0
inaugural,fear,0
inaugurar,fear,0
inauguração,fear,0
inato,fear,0
consanguíneo,fear,0
incalculável,fear,0
incandescente,fear,0
incapaz,fear,0
incapacidade,fear,0
incenso,fear,0
incentivo,fear,0
começo,fear,0
incessante,fear,0
incessantemente,fear,0
incestuoso,fear,0
polegada,fear,0
incidência,fear,0
incidente,fear,0
aliás,fear,0
incineração,fear,0
incipiente,fear,0
incisão,fear,0
incisivo,fear,0
incitamento,fear,0
inclemente,fear,0
inclinação,fear,0
inclinar,fear,0
inclinado,fear,0
incluir,fear,0
incluído,fear,0
Incluindo,fear,0
inclusão,fear,0
inclusive,fear,0
incógnito,fear,0
incoerente,fear,0
renda,fear,0
entrada,fear,0
incompatível,fear,0
incompetência,fear,0
incompetente,fear,0
incompleto,fear,0
incompleto,fear,0
incompletude,fear,0
incompreensível,fear,0
inconcebível,fear,0
inconclusivo,fear,0
incongruente,fear,0
inconseqüente,fear,0
inconsiderado,fear,0
inconsistência,fear,0
imperceptível,fear,0
incontinência,fear,0
inconveniente,fear,0
incorporar,fear,0
incorporação,fear,0
incorreta,fear,0
aumentar,fear,0
aumentou,fear,0
incrível,fear,0
incrédulo,fear,0
incremento,fear,0
incubação,fear,0
incur,fear,0
endividado,fear,0
indecência,fear,0
indecente,fear,0
indecisão,fear,0
indelével,fear,0
indenização,fear,0
indenizar,fear,0
indenização,fear,0
recuar,fear,0
indentação,fear,0
escritura,fear,0
independência,fear,0
independente,fear,0
indescritível,fear,0
indestrutível,fear,0
indeterminado,fear,0
índice,fear,0
indicando,fear,0
indicação,fear,0
indicativo,fear,0
indicador,fear,0
Indice,fear,0
indígena,fear,0
Indigente,fear,0
indigestão,fear,0
indignado,fear,0
indignação,fear,0
índigo,fear,0
indireto,fear,0
indispensável,fear,0
indistinto,fear,0
indistinguível,fear,0
individualidade,fear,0
indivisível,fear,0
indolente,fear,0
interior,fear,0
induzir,fear,0
induzido,fear,0
incentivo,fear,0
indução,fear,0
saciar,fear,0
indulgência,fear,0
indulgente,fear,0
diligente,fear,0
indústria,fear,0
inefável,fear,0
ineficaz,fear,0
ineficaz,fear,0
ineficiência,fear,0
ineficiente,fear,0
inelástico,fear,0
inelegível,fear,0
inepto,fear,0
desigual,fear,0
inerte,fear,0
inércia,fear,0
inevitável,fear,0
inexato,fear,0
indesculpável,fear,0
inesgotável,fear,0
barato,fear,0
inexperiência,fear,0
inexperiente,fear,0
inexplicável,fear,0
inexprimível,fear,0
infalibilidade,fear,0
infalível,fear,0
infâmia,fear,0
infância,fear,0
infantil,fear,0
infantaria,fear,0
paixão,fear,0
inviável,fear,0
infectar,fear,0
inferir,fear,0
inferência,fear,0
inferencial,fear,0
inferior,fear,0
inferioridade,fear,0
infértil,fear,0
infertilidade,fear,0
infiltração,fear,0
infinito,fear,0
infinitamente,fear,0
infinitesimal,fear,0
infinidade,fear,0
Enfermado,fear,0
enfermaria,fear,0
inflamação,fear,0
inflado,fear,0
inflexão,fear,0
inflorescência,fear,0
influência,fear,0
influente,fear,0
gripe,fear,0
influxo,fear,0
informações,fear,0
informar,fear,0
informal,fear,0
informante,fear,0
Informação,fear,0
informado,fear,0
informante,fear,0
infração,fear,0
pouco frequente,fear,0
raramente,fear,0
violação,fear,0
enfurecer,fear,0
enfurecido,fear,0
enfurecem,fear,0
infundir,fear,0
infundido,fear,0
infusão,fear,0
engenhoso,fear,0
criatividade,fear,0
ingerir,fear,0
ingestão,fear,0
lingote,fear,0
arraigado,fear,0
ingrediente,fear,0
entrada,fear,0
habitar,fear,0
habitante,fear,0
habitado,fear,0
habitando,fear,0
inalação,fear,0
inalar,fear,0
inerente,fear,0
herdar,fear,0
herança,fear,0
inibir,fear,0
inibição,fear,0
inóspito,fear,0
desumanidad,fear,0
inimaginável,fear,0
inimico,fear,0
inimitável,fear,0
iniqüidade,fear,0
inicial,fear,0
iniciar,fear,0
iniciado,fear,0
iniciativa,fear,0
injetar,fear,0
liminar,fear,0
injustiça,fear,0
tinta,fear,0
Inkling,fear,0
interior,fear,0
embutido,fear,0
entrada,fear,0
Pousada,fear,0
inato,fear,0
mais interno,fear,0
paz interior,fear,0
entradas,fear,0
estalajadeiro,fear,0
inocência,fear,0
inocente,fear,0
inocentemente,fear,0
inócuo,fear,0
inovar,fear,0
inovação,fear,0
sugestão,fear,0
inumerável,fear,0
inoculação,fear,0
inoperante,fear,0
desordenado,fear,0
inorgânico,fear,0
inquérito,fear,0
investigar,fear,0
inquérito,fear,0
inquérito,fear,0
investigação,fear,0
inquisitivo,fear,0
inscrição,fear,0
inescrutável,fear,0
inseguranças,fear,0
inseparável,fear,0
inserir,fear,0
inserido,fear,0
inserção,fear,0
dentro,fear,0
entendimento,fear,0
insígnia,fear,0
insignificância,fear,0
insignificante,fear,0
insípido,fear,0
insistir,fear,0
insiste,fear,0
insolente,fear,0
insolúvel,fear,0
inspecionar,fear,0
Inspetor,fear,0
inspiração,fear,0
inspirador,fear,0
inspirar,fear,0
inspirado,fear,0
instalar,fear,0
instalação,fear,0
prestação,fear,0
instância,fear,0
instante,fear,0
instantâneo,fear,0
instantaneamente,fear,0
instigar,fear,0
instigação,fear,0
instilar,fear,0
instinto,fear,0
instituto,fear,0
instituição,fear,0
instruir,fear,0
instruído,fear,0
instrução,fear,0
instrução,fear,0
instruções,fear,0
instrutivo,fear,0
instrutor,fear,0
instrumento,fear,0
instrumental,fear,0
instrumentalista,fear,0
instrumentalidade,fear,0
insuportável,fear,0
insuficiência,fear,0
insuficiente,fear,0
insuficientemente,fear,0
insular,fear,0
isolar,fear,0
isolamento,fear,0
insulto,fear,0
seguro,fear,0
garantir,fear,0
insurgente,fear,0
insurreição,fear,0
intacto,fear,0
intangível,fear,0
Inteiro,fear,0
integrante,fear,0
integrar,fear,0
integração,fear,0
integridade,fear,0
intelecto,fear,0
intelectual,fear,0
inteligente,fear,0
inteligibilidade,fear,0
inteligível,fear,0
pretende,fear,0
pretendido,fear,0
pretendendo,fear,0
intensamente,fear,0
intensificar,fear,0
intensidade,fear,0
intenção,fear,0
intenção,fear,0
intencional,fear,0
intencionalmente,fear,0
inter,fear,0
interação,fear,0
interceptar,fear,0
interceptação,fear,0
intercessão,fear,0
intercâmbio,fear,0
intercambiável,fear,0
trocado,fear,0
interfone,fear,0
relações sexuais,fear,0
interdependência,fear,0
interdependente,fear,0
interdição,fear,0
interesse,fear,0
interessado,fear,0
interessante,fear,0
interferência,fear,0
