word,emotion,accuracy
inumerável,sadness,0
inoculação,sadness,0
inoperante,sadness,0
desordenado,sadness,0
inorgânico,sadness,0
inquérito,sadness,0
investigar,sadness,0
inquérito,sadness,0
inquérito,sadness,0
investigação,sadness,0
inquisitivo,sadness,0
insano,sadness,0
inscrição,sadness,0
inescrutável,sadness,0
inseto,sadness,0
inseguranças,sadness,0
insegurança,sadness,0
inseparável,sadness,0
inserir,sadness,0
inserido,sadness,0
inserção,sadness,0
dentro,sadness,0
insidioso,sadness,0
entendimento,sadness,0
insígnia,sadness,0
insignificância,sadness,0
insípido,sadness,0
insistir,sadness,0
insiste,sadness,0
insolente,sadness,0
insolúvel,sadness,0
insônia,sadness,0
insone,sadness,0
inspecionar,sadness,0
inspeção,sadness,0
Inspetor,sadness,0
inspiração,sadness,0
inspirador,sadness,0
inspirar,sadness,0
inspirado,sadness,0
instabilidade,sadness,0
instalar,sadness,0
instalação,sadness,0
prestação,sadness,0
instância,sadness,0
instante,sadness,0
instantâneo,sadness,0
instantaneamente,sadness,0
instigar,sadness,0
instigação,sadness,0
instilar,sadness,0
instinto,sadness,0
instintivo,sadness,0
instituto,sadness,0
instituição,sadness,0
instruir,sadness,0
instruído,sadness,0
instrução,sadness,0
instrução,sadness,0
instruções,sadness,0
instrutivo,sadness,0
instrutor,sadness,0
instrumento,sadness,0
instrumental,sadness,0
instrumentalista,sadness,0
instrumentalidade,sadness,0
insuportável,sadness,0
insuficiência,sadness,0
insuficiente,sadness,0
insuficientemente,sadness,0
insular,sadness,0
isolar,sadness,0
isolamento,sadness,0
seguro,sadness,0
garantir,sadness,0
insurgente,sadness,0
insurreição,sadness,0
intacto,sadness,0
intangível,sadness,0
Inteiro,sadness,0
integrante,sadness,0
integrar,sadness,0
integração,sadness,0
integridade,sadness,0
intelecto,sadness,0
intelectual,sadness,0
inteligência,sadness,0
inteligente,sadness,0
inteligibilidade,sadness,0
inteligível,sadness,0
pretende,sadness,0
pretendido,sadness,0
pretendendo,sadness,0
intenso,sadness,0
intensamente,sadness,0
intensificar,sadness,0
intensidade,sadness,0
intenção,sadness,0
intenção,sadness,0
intencional,sadness,0
intencionalmente,sadness,0
interação,sadness,0
interceptar,sadness,0
interceptação,sadness,0
intercessão,sadness,0
intercâmbio,sadness,0
intercambiável,sadness,0
trocado,sadness,0
interfone,sadness,0
relações sexuais,sadness,0
interdependência,sadness,0
interdependente,sadness,0
interdição,sadness,0
interesse,sadness,0
interessante,sadness,0
interferência,sadness,0
interferômetro,sadness,0
intermediário,sadness,0
interior,sadness,0
interlocutório,sadness,0
interlúdio,sadness,0
intermediário,sadness,0
intermediário,sadness,0
interminável,sadness,0
intervalo,sadness,0
intermitente,sadness,0
Intern,sadness,0
interno,sadness,0
internamente,sadness,0
internacional,sadness,0
interpolar,sadness,0
interpolação,sadness,0
interpretar,sadness,0
interpretação,sadness,0
intérprete,sadness,0
inter -relacionado,sadness,0
interrogar,sadness,0
interrogatório,sadness,0
interromper,sadness,0
interromper,sadness,0
interrupção,sadness,0
interrompe,sadness,0
Intersect,sadness,0
interseção,sadness,0
intersticial,sadness,0
intervalo,sadness,0
intervindo,sadness,0
entrevista,sadness,0
entrevistador,sadness,0
interfuncionamento,sadness,0
intestado,sadness,0
intestinal,sadness,0
intestino,sadness,0
intestinos,sadness,0
intimidade,sadness,0
íntimo,sadness,0
intimamente,sadness,0
intimação,sadness,0
intimidar,sadness,0
intimidação,sadness,0
intolerável,sadness,0
intolerância,sadness,0
entonação,sadness,0
intoxicado,sadness,0
intoxicação,sadness,0
intratável,sadness,0
intramural,sadness,0
intrépido,sadness,0
intrincado,sadness,0
intriga,sadness,0
intrigante,sadness,0
intrínseco,sadness,0
intrinsecamente,sadness,0
introdução,sadness,0
introdutório,sadness,0
introspecção,sadness,0
introspectivo,sadness,0
intruso,sadness,0
intrusão,sadness,0
intrusivo,sadness,0
intuição,sadness,0
intuitivo,sadness,0
intuitivamente,sadness,0
inundação,sadness,0
invalidar,sadness,0
invalidação,sadness,0
invalidez,sadness,0
inestimável,sadness,0
invariavelmente,sadness,0
invasão,sadness,0
inventar,sadness,0
invenção,sadness,0
inventivo,sadness,0
inventor,sadness,0
inventário,sadness,0
inverso,sadness,0
inversamente,sadness,0
inversão,sadness,0
invertido,sadness,0
invertido,sadness,0
investigar,sadness,0
investigação,sadness,0
investigador,sadness,0
investidor,sadness,0
revigorar,sadness,0
invencível,sadness,0
invisibilidade,sadness,0
invisível,sadness,0
convite,sadness,0
convidar,sadness,0
convidativo,sadness,0
invocação,sadness,0
fatura,sadness,0
invocar,sadness,0
involuntário,sadness,0
involução,sadness,0
envolvimento,sadness,0
para dentro,sadness,0
iota,sadness,0
irado,sadness,0
ira,sadness,0
iridescente,sadness,0
íris,sadness,0
irrita,sadness,0
ferro,sadness,0
irônico,sadness,0
ferros,sadness,0
ironia,sadness,0
irradiação,sadness,0
irracional,sadness,0
irracionalidade,sadness,0
irredutível,sadness,0
irrefutável,sadness,0
irregular,sadness,0
irregularidade,sadness,0
irregularment,sadness,0
irrelevante,sadness,0
irreprimível,sadness,0
irresistível,sadness,0
independente,sadness,0
irresponsável,sadness,0
irreverente,sadness,0
irreversível,sadness,0
irrevogável,sadness,0
irrigar,sadness,0
irrigação,sadness,0
irritabilidade,sadness,0
irritável,sadness,0
irritar,sadness,0
irritado,sadness,0
irrita,sadness,0
irritante,sadness,0
ilha,sadness,0
ilha,sadness,0
ilhota,sadness,0
isomorfismo,sadness,0
isotérmico,sadness,0
emitir,sadness,0
coceira,sadness,0
coceira,sadness,0
item,sadness,0
itemize,sadness,0
Unid,sadness,0
iterar,sadness,0
iteração,sadness,0
iterativo,sadness,0
itinerante,sadness,0
itinerário,sadness,0
marfim,sadness,0
jab,sadness,0
Jabber,sadness,0
Jack,sadness,0
burro,sadness,0
jackpot,sadness,0
macacos,sadness,0
jade,sadness,0
entalhe,sadness,0
grudado,sadness,0
jaguar,sadness,0
geléia,sadness,0
Preso,sadness,0
zelador,sadness,0
Japão,sadness,0
jarra,sadness,0
jargão,sadness,0
jaspe,sadness,0
icterícia,sadness,0
passeio,sadness,0
dardo,sadness,0
mandíbula,sadness,0
mandíbulas,sadness,0
Jay,sadness,0
ciúmes,sadness,0
jeans,sadness,0
jipe,sadness,0
geléia,sadness,0
Jellylens,sadness,0
Jenny,sadness,0
prejudicar,sadness,0
perigo,sadness,0
idiota,sadness,0
idiotas,sadness,0
Jersey,sadness,0
Jove,sadness,0
bobinho,sadness,0
Jesus,sadness,0
jato,sadness,0
cais,sadness,0
jóia,sadness,0
joalheiro,sadness,0
joia,sadness,0
Jib,sadness,0
instante,sadness,0
jihad,sadness,0
Jimmy,sadness,0
tinir,sadness,0
nervosismo,sadness,0
trabalho,sadness,0
entrevista de emprego,sadness,0
Jock,sadness,0
jóquei,sadness,0
Jog,sadness,0
John,sadness,0
juntar,sadness,0
ingressou,sadness,0
juntando -se,sadness,0
articulação,sadness,0
em conjunto,sadness,0
piada,sadness,0
palhaço,sadness,0
brincadeira,sadness,0
alegre,sadness,0
solavanco,sadness,0
Jornada,sadness,0
mínimo,sadness,0
Diário,sadness,0
jornalismo,sadness,0
jornalista,sadness,0
jornada,sadness,0
Journeyman,sadness,0
jovial,sadness,0
alegria,sadness,0
alegre,sadness,0
feliz,sadness,0
alegrias,sadness,0
Jubilante,sadness,0
jubileu,sadness,0
juiz,sadness,0
julgado,sadness,0
julgamento,sadness,0
julgando,sadness,0
julgamento,sadness,0
judicial,sadness,0
Judiciário,sadness,0
criterioso,sadness,0
jarro,sadness,0
fazer malabarismos,sadness,0
malabarismo,sadness,0
suco,sadness,0
suculento,sadness,0
mistura,sadness,0
confuso,sadness,0
Jumbo,sadness,0
pular,sadness,0
Pumpy,sadness,0
junção,sadness,0
conjuntura,sadness,0
selva,sadness,0
júnior,sadness,0
porcaria,sadness,0
junta,sadness,0
jurídico,sadness,0
jurisdição,sadness,0
jurista,sadness,0
júri,sadness,0
justiça,sadness,0
justificável,sadness,0
justificação,sadness,0
justificar,sadness,0
simplesmente pare,sadness,0
Just thebeginning,sadness,0
juta,sadness,0
juvenil,sadness,0
justaposição,sadness,0
Kaiser,sadness,0
caleidoscópio,sadness,0
canguru,sadness,0
Kanji,sadness,0
carma,sadness,0
caiaque,sadness,0
quilha,sadness,0
guardador,sadness,0
guardando,sadness,0
lembrança,sadness,0
barril,sadness,0
Ken,sadness,0
Kern,sadness,0
núcleo,sadness,0
querosene,sadness,0
chaleira,sadness,0
chave,sadness,0
chaveada,sadness,0
buraco da fechadura,sadness,0
palestra,sadness,0
Keystone,sadness,0
cáqui,sadness,0
Khan,sadness,0
chute,sadness,0
chutando,sadness,0
criança,sadness,0
brincando,sadness,0
Kiddo,sadness,0
Kiddos,sadness,0
seqüestrado,sadness,0
forno,sadness,0
quilograma,sadness,0
quilômetro,sadness,0
kilt,sadness,0
quimono,sadness,0
parente,sadness,0
tipo,sadness,0
Jardim da infância,sadness,0
gentileza,sadness,0
Kindred,sadness,0
cinemática,sadness,0
rei,sadness,0
reino,sadness,0
torção,sadness,0
Kinky,sadness,0
quiosque,sadness,0
Kirk,sadness,0
beijo,sadness,0
kit,sadness,0
cozinha,sadness,0
pipa,sadness,0
gatinho,sadness,0
Knack,sadness,0
mochila,sadness,0
amassar,sadness,0
joelho,sadness,0
ajoelhar,sadness,0
ajoelhado,sadness,0
calcinha,sadness,0
faca,sadness,0
cavaleiro,sadness,0
malha,sadness,0
botão,sadness,0
bater,sadness,0
Knoll,sadness,0
nó,sadness,0
nós,sadness,0
atado,sadness,0
sabendo,sadness,0
conscientemente,sadness,0
conhecimento,sadness,0
junta,sadness,0
Knuckles,sadness,0
Kos,sadness,0
Kris,sadness,0
Parabéns,sadness,0
laboratório,sadness,0
rótulo,sadness,0
trabalho,sadness,0
laboratório,sadness,0
trabalhador,sadness,0
trabalho,sadness,0
trabalhoso,sadness,0
labirinto,sadness,0
laca,sadness,0
falta,sadness,0
em falta,sadness,0
sem brilho,sadness,0
laca,sadness,0
lacrosse,sadness,0
rapaz,sadness,0
escada,sadness,0
carregado,sadness,0
embaralhando,sadness,0
concha,sadness,0
senhora,sadness,0
atraso,sadness,0
lagoa,sadness,0
covil,sadness,0
LEADOS,sadness,0
lago,sadness,0
lama,sadness,0
cordeiro,sadness,0
lâmina,sadness,0
laminado,sadness,0
lâmpada,sadness,0
lança,sadness,0
Lancer,sadness,0
terra,sadness,0
pousado,sadness,0
pousar,sadness,0
sem litoral,sadness,0
senhorio,sadness,0
marco,sadness,0
terras,sadness,0
paisagem,sadness,0
paisagismo,sadness,0
faixa,sadness,0
linguagem,sadness,0
Lânguido,sadness,0
lânguido,sadness,0
magro,sadness,0
lanterna,sadness,0
colo,sadness,0
lapela,sadness,0
lapso,sadness,0
capido,sadness,0
furto,sadness,0
banha,sadness,0
despensa,sadness,0
grande,sadness,0
maior,sadness,0
largo,sadness,0
cotovia,sadness,0
larva,sadness,0
laringe,sadness,0
laser,sadness,0
chicote,sadness,0
moça,sadness,0
laço,sadness,0
duradouro,sadness,0
último minuto,sadness,0
robusto,sadness,0
atraso,sadness,0
latente,sadness,0
lateral,sadness,0
lateralmente,sadness,0
látex,sadness,0
torno,sadness,0
espuma,sadness,0
latitude,sadness,0
latrinas,sadness,0
café com leite,sadness,0
LATTICE,sadness,0
louco,sadness,0
louvável,sadness,0
elogios,sadness,0
laudatório,sadness,0
rir,sadness,0
risível,sadness,0
rindo,sadness,0
ri,sadness,0
risada,sadness,0
lançar,sadness,0
lançamentos,sadness,0
lavanderia,sadness,0
laureado,sadness,0
louro,sadness,0
louros,sadness,0
lava,sadness,0
lavagem,sadness,0
lavatório,sadness,0
lavanda,sadness,0
luxuoso,sadness,0
lei,sadness,0
legal,sadness,0
ilegalidade,sadness,0
grama,sadness,0
advogado,sadness,0
laxante,sadness,0
deitar,sadness,0
camada,sadness,0
em camadas,sadness,0
leigo,sadness,0
preguiçoso,sadness,0
dia de preguiça,sadness,0
Lea,sadness,0
liderar,sadness,0
líder,sadness,0
principal,sadness,0
pistas,sadness,0
folha,sadness,0
folheto,sadness,0
frondoso,sadness,0
liga,sadness,0
vazar,sadness,0
vazamento,sadness,0
vazando,sadness,0
magro,sadness,0
inclinado,sadness,0
inclinado,sadness,0
salto,sadness,0
aprender,sadness,0
aprendido,sadness,0
aluno,sadness,0
aprendizado,sadness,0
alugar,sadness,0
coleira,sadness,0
couro,sadness,0
Leathery,sadness,0
me deixe em paz,sadness,0
palestra,sadness,0
conferencista,sadness,0
borda,sadness,0
Ledger,sadness,0
Lee,sadness,0
sanguessuga,sadness,0
sanguessugas,sadness,0
Leer,sadness,0
Longa,sadness,0
borras,sadness,0
margem de manobra,sadness,0
esquerda,sadness,0
perna,sadness,0
legado,sadness,0
jurídico,sadness,0
legalidade,sadness,0
legalizar,sadness,0
legalizado,sadness,0
legalmente,sadness,0
lenda,sadness,0
lendário,sadness,0
legibilidade,sadness,0
legível,sadness,0
legião,sadness,0
legislar,sadness,0
legislação,sadness,0
legislativo,sadness,0
legislador,sadness,0
legislatura,sadness,0
legitimidade,sadness,0
pernas,sadness,0
Legume,sadness,0
lazer,sadness,0
lazer,sadness,0
lema,sadness,0
limão,sadness,0
emprestar,sadness,0
emprestador,sadness,0
empréstimo,sadness,0
comprimento,sadness,0
alonga,sadness,0
prolongado,sadness,0
alongamento,sadness,0
longitudinalmente,sadness,0
longo,sadness,0
clemência,sadness,0
leniente,sadness,0
lente,sadness,0
leopardo,sadness,0
menos,sadness,0
locatário,sadness,0
diminuir,sadness,0
diminuição,sadness,0
menor,sadness,0
lição,sadness,0
Locador,sadness,0
letárgico,sadness,0
carta,sadness,0
letras,sadness,0
cartas,sadness,0
alface,sadness,0
dique,sadness,0
nível,sadness,0
alavanca,sadness,0
aproveitar,sadness,0
imposição,sadness,0
sensual,sadness,0
léxico,sadness,0
Ley,sadness,0
passivos,sadness,0
responsabilidade,sadness,0
ligação,sadness,0
mentiroso,sadness,0
difamação,sadness,0
difamatório,sadness,0
liberal,sadness,0
liberalismo,sadness,0
libertar,sadness,0
libertação,sadness,0
liberdade,sadness,0
libido,sadness,0
bibliotecário,sadness,0
biblioteca,sadness,0
libreto,sadness,0
licença,sadness,0
líquen,sadness,0
lamber,sadness,0
tampa,sadness,0
Liege,sadness,0
garantia,sadness,0
lugar,sadness,0
tenente,sadness,0
vida,sadness,0
sangue vital,sadness,0
bote salva vidas,sadness,0
a vida é boa,sadness,0
realista,sadness,0
vitalício,sadness,0
estilo de vida,sadness,0
vida,sadness,0
elevador,sadness,0
levantado,sadness,0
ligamento,sadness,0
ligação,sadness,0
luz,sadness,0
iluminar,sadness,0
farol,sadness,0
leveza,sadness,0
raio,sadness,0
luzes,sadness,0
como,sadness,0
probabilidade,sadness,0
semelhança,sadness,0
da mesma maneira,sadness,0
gosto,sadness,0
lilás,sadness,0
lírio,sadness,0
membro,sadness,0
limbo,sadness,0
limite,sadness,0
limitação,sadness,0
ilimitado,sadness,0
limusine,sadness,0
mole,sadness,0
Lin,sadness,0
linha,sadness,0
linhagem,sadness,0
linear,sadness,0
linear,sadness,0
forrado,sadness,0
linho,sadness,0
forro,sadness,0
linhas,sadness,0
permanecer,sadness,0
linguagem,sadness,0
lingual,sadness,0
linguista,sadness,0
linguística,sadness,0
linguística,sadness,0
resina,sadness,0
link,sadness,0
linóleo,sadness,0
fia,sadness,0
leão,sadness,0
lábio,sadness,0
batom,sadness,0
liquefação,sadness,0
Liquefeito,sadness,0
licor,sadness,0
líquido,sadness,0
liquidar,sadness,0
liquidação,sadness,0
liquidante,sadness,0
liquidez,sadness,0
lisp,sadness,0
lista,sadness,0
ouvir,sadness,0
ouvinte,sadness,0
Sistão,sadness,0
Listagem,sadness,0
ListNeing,sadness,0
ladainha,sadness,0
literalmente,sadness,0
literário,sadness,0
literatura,sadness,0
ágil,sadness,0
litografia,sadness,0
litografia,sadness,0
Litologia,sadness,0
Litosfera,sadness,0
litigante,sadness,0
litígio,sadness,0
litigioso,sadness,0
lixo,sadness,0
Coisas pequenas,sadness,0
litoral,sadness,0
liturgia,sadness,0
ao vivo,sadness,0
viver a Vida,sadness,0
subsistência,sadness,0
libré,sadness,0
lívido,sadness,0
vivendo,sadness,0
lhama,sadness,0
LML,sadness,0
carregar,sadness,0
pão,sadness,0
Loafer,sadness,0
barro,sadness,0
empréstimo,sadness,0
relutante,sadness,0
odia,sadness,0
repugnante,sadness,0
repugnância,sadness,0
repugnante,sadness,0
salão,sadness,0
lobista,sadness,0
lobo,sadness,0
local,sadness,0
localidade,sadness,0
localidade,sadness,0
localização,sadness,0
localizar,sadness,0
localizar,sadness,0
localização,sadness,0
Loch,sadness,0
trancar,sadness,0
Armário,sadness,0
chaveiro,sadness,0
locomoção,sadness,0
locomotiva,sadness,0
gafanhoto,sadness,0
apresentar,sadness,0
inquilino,sadness,0
alojamento,sadness,0
Loft,sadness,0
elevado,sadness,0
registro,sadness,0
logaritmo,sadness,0
logarítmico,sadness,0
lógica,sadness,0
lógico,sadness,0
logística,sadness,0
logotipo,sadness,0
lombo,sadness,0
pirulito,sadness,0
longo,sadness,0
longevidade,sadness,0
longitude,sadness,0
longitudinal,sadness,0
longitudinalmente,sadness,0
loo,sadness,0
olhe,sadness,0
tear,sadness,0
iminente,sadness,0
Loon,sadness,0
Loony,sadness,0
laço,sadness,0
brecha,sadness,0
afrouxar,sadness,0
afrouxamento,sadness,0
saque,sadness,0
lop,sadness,0
assimétrico,sadness,0
senhor,sadness,0
Senhores,sadness,0
senhoria,sadness,0
Lore,sadness,0
caminhão,sadness,0
muito,sadness,0
loção,sadness,0
grande quantidade,sadness,0
loteria,sadness,0
Lotto,sadness,0
alto,sadness,0
ruidosamente,sadness,0
volume,sadness,0
saguão,sadness,0
descansando,sadness,0
piolho,sadness,0
adorável,sadness,0
amor,sadness,0
amado,sadness,0
Lovee,sadness,0
Loveee,sadness,0
vida amorosa,sadness,0
amor Amor amor,sadness,0
fazer amor,sadness,0
amo minha vida,sadness,0
amante,sadness,0
amo isso,sadness,0
amoroso,sadness,0
vida amorosa,sadness,0
LovinLife,sadness,0
abaixando,sadness,0
Planícies,sadness,0
leal,sadness,0
lealdade,sadness,0
LSD,sadness,0
lubrificar,sadness,0
lubrificação,sadness,0
sorte,sadness,0
mais sortudas,sadness,0
sortudo,sadness,0
Luckygirl,sadness,0
ridículo,sadness,0
arrastar,sadness,0
bagagem,sadness,0
calmaria,sadness,0
canção de ninar,sadness,0
lombar,sadness,0
madeira serrada,sadness,0
pesado,sadness,0
luminescente,sadness,0
luminoso,sadness,0
caroço,sadness,0
grumoso,sadness,0
lunar,sadness,0
lunático,sadness,0
almoço,sadness,0
almoço,sadness,0
estocada,sadness,0
pulmões,sadness,0
Lurch,sadness,0
atrair,sadness,0
Lurid,sadness,0
espreita,sadness,0
à espreita,sadness,0
delicioso,sadness,0
luxúria,sadness,0
brilho,sadness,0
luxurioso,sadness,0
brilhante,sadness,0
Lusty,sadness,0
alaúde,sadness,0
luxuriante,sadness,0
luxuoso,sadness,0
luxo,sadness,0
mentindo,sadness,0
linfa,sadness,0
linfático,sadness,0
lince,sadness,0
lira,sadness,0
letra,sadness,0
lírico,sadness,0
maça,sadness,0
máquina,sadness,0
máquinas,sadness,0
maquinista,sadness,0
cavalinha,sadness,0
senhora,sadness,0
madame,sadness,0
Madden,sadness,0
Madder,sadness,0
fez o meu dia,sadness,0
louco,sadness,0
loucura,sadness,0
máfia,sadness,0
Mag,sadness,0
revista,sadness,0
mago,sadness,0
magenta,sadness,0
larva,sadness,0
Magia,sadness,0
mágico,sadness,0
mágico,sadness,0
magistrado,sadness,0
magma,sadness,0
magnata,sadness,0
magnético,sadness,0
magnético,sadness,0
magnetismo,sadness,0
magnetita,sadness,0
magnificência,sadness,0
magnífico,sadness,0
lupa,sadness,0
ampliar,sadness,0
magnitude,sadness,0
pega,sadness,0
empregada doméstica,sadness,0
donzela,sadness,0
correspondência,sadness,0
principal,sadness,0
continente,sadness,0
Painstay,sadness,0
manutenção,sadness,0
majestoso,sadness,0
majestade,sadness,0
principal,sadness,0
maioria,sadness,0
fazer,sadness,0
criador,sadness,0
improvisado,sadness,0
me faz feliz,sadness,0
me deixa louco,sadness,0
inventar,sadness,0
Makingdisciples,sadness,0
doença,sadness,0
prevaricação,sadness,0
malformação,sadness,0
malícia,sadness,0
maligno,sadness,0
maligno,sadness,0
shopping center,sadness,0
maleável,sadness,0
malho,sadness,0
negligência,sadness,0
Mamma,sadness,0
mamífero,sadness,0
mamute,sadness,0
gerenciar,sadness,0
gerenciamento,sadness,0
gerente,sadness,0
Mandamus,sadness,0
mandarim,sadness,0
mandato,sadness,0
mandíbula,sadness,0
Mandolim,sadness,0
mandril,sadness,0
juba,sadness,0
manobra,sadness,0
manobrar,sadness,0
sarna,sadness,0
manjedoura,sadness,0
manga,sadness,0
mangostão,sadness,0
masculinidade,sadness,0
mania,sadness,0
maníaco,sadness,0
maníaco,sadness,0
maníaco,sadness,0
manicure,sadness,0
manifesto,sadness,0
manifestação,sadness,0
manifestado,sadness,0
manifestamente,sadness,0
manifesto,sadness,0
múltiplo,sadness,0
manipular,sadness,0
manipulação,sadness,0
humanidade,sadness,0
viril,sadness,0
maná,sadness,0
maneiras,sadness,0
maneiras,sadness,0
maneiras,sadness,0
mansão,sadness,0
mansão,sadness,0
manto,sadness,0
manual,sadness,0
fabricação,sadness,0
fabricante,sadness,0
estrume,sadness,0
manuscrito,sadness,0
mapa,sadness,0
mar,sadness,0
mármore,sadness,0
marmorizado,sadness,0
mármores,sadness,0
marchar,sadness,0
égu,sadness,0
marginal,sadness,0
maconha,sadness,0
marinho,sadness,0
marinheiro,sadness,0
marítimo,sadness,0
marca,sadness,0
marcado,sadness,0
mercado,sadness,0
comercializável,sadness,0
Mercado,sadness,0
Marcas,sadness,0
marga,sadness,0
marmelada,sadness,0
Maroon,sadness,0
marquise,sadness,0
marquês,sadness,0
casado,sadness,0
casado,sadness,0
medula,sadness,0
casar,sadness,0
pântano,sadness,0
marechal,sadness,0
Mart,sadness,0
marcial,sadness,0
Martingale,sadness,0
maravilha,sadness,0
maravilhoso,sadness,0
maravilhoso,sadness,0
maravilhosamente,sadness,0
masculino,sadness,0
masculinidade,sadness,0
purê,sadness,0
mascarar,sadness,0
máscaras,sadness,0
masoquismo,sadness,0
pedreiro,sadness,0
mascarada,sadness,0
massa,sadness,0
massagem,sadness,0
enorme,sadness,0
mestre,sadness,0
mentor,sadness,0
obra de arte,sadness,0
domínio,sadness,0
masturbado,sadness,0
masturbação,sadness,0
esteira,sadness,0
corresponder,sadness,0
Coincidindo,sadness,0
casamenteiro,sadness,0
amigo,sadness,0
material,sadness,0
materialismo,sadness,0
materialista,sadness,0
materialista,sadness,0
materialidade,sadness,0
materializar,sadness,0
materialmente,sadness,0
Materiais,sadness,0
Materiel,sadness,0
materno,sadness,0
maternidade,sadness,0
matemático,sadness,0
matemático,sadness,0
matemática,sadness,0
matrícula,sadness,0
matrimônio,sadness,0
matriz,sadness,0
matrona,sadness,0
emaranhado,sadness,0
matéria,sadness,0
assuntos,sadness,0
matting,sadness,0
colchão,sadness,0
maturação,sadness,0
maturidade,sadness,0
Mauve,sadness,0
máxima,sadness,0
máximo,sadness,0
caos,sadness,0
prefeito,sadness,0
Labirinto,sadness,0
hidromel,sadness,0
Prado,sadness,0
refeição,sadness,0
meandro,sadness,0
Meandros,sadness,0
significado,sadness,0
significativo,sadness,0
significa,sadness,0
Enquanto isso,sadness,0
mensurável,sadness,0
medir,sadness,0
medido,sadness,0
medição,sadness,0
medindo,sadness,0
carne,sadness,0
mecânico,sadness,0
mecânico,sadness,0
mecanismo,sadness,0
medalha,sadness,0
medalhão,sadness,0
medalhista,sadness,0
intrometida,sadness,0
intromissão,sadness,0
meios de comunicação,sadness,0
medial,sadness,0
mediana,sadness,0
mediar,sadness,0
mediação,sadness,0
mediador,sadness,0
médico,sadness,0
medicamento,sadness,0
medicinal,sadness,0
medicamento,sadness,0
medieval,sadness,0
medíocre,sadness,0
mediocridade,sadness,0
meditar,sadness,0
meditando,sadness,0
meditação,sadness,0
meditativo,sadness,0
Mediterrâneo,sadness,0
médio,sadness,0
medley,sadness,0
encontrar,sadness,0
reunião,sadness,0
corpo a corpo,sadness,0
maduro,sadness,0
melodioso,sadness,0
melodramático,sadness,0
melodia,sadness,0
derretido,sadness,0
Derretendo,sadness,0
membro,sadness,0
membrana,sadness,0
lembrança,sadness,0
memorando,sadness,0
Memórias,sadness,0
Mecreios,sadness,0
memorável,sadness,0
memorando,sadness,0
MemoriesIwontForget,sadness,0
memorizar,sadness,0
memória,sadness,0
ameaça,sadness,0
ameaçador,sadness,0
Menagerie,sadness,0
emendar,sadness,0
consertando,sadness,0
servil,sadness,0
menisco,sadness,0
menstruação,sadness,0
menstrual,sadness,0
mental,sadness,0
saúde mental,sadness,0
menção,sadness,0
mentor,sadness,0
cardápio,sadness,0
Miau,sadness,0
mercantil,sadness,0
mercenário,sadness,0
mercadoria,sadness,0
comerciante,sadness,0
Merci,sadness,0
misericordioso,sadness,0
impiedoso,sadness,0
mercurial,sadness,0
misericórdia,sadness,0
mero,sadness,0
mesclar,sadness,0
meridiano,sadness,0
meridional,sadness,0
mérito,sadness,0
meritório,sadness,0
sereia,sadness,0
alegria,sadness,0
alegre,sadness,0
Feliz Natal,sadness,0
Mesa,sadness,0
malha,sadness,0
malhas,sadness,0
hipnotizado,sadness,0
bagunça,sadness,0
mensagem,sadness,0
mensageiro,sadness,0
bagunçado,sadness,0
metabolismo,sadness,0
metal,sadness,0
metalurgia,sadness,0
metamorfose,sadness,0
metáfora,sadness,0
metafórico,sadness,0
metafísico,sadness,0
metafísica,sadness,0
metástase,sadness,0
meteoro,sadness,0
meteórico,sadness,0
meteorito,sadness,0
meteorológico,sadness,0
meteorologia,sadness,0
metro,sadness,0
metanol,sadness,0
método,sadness,0
metódico,sadness,0
meticuloso,sadness,0
METIMO,sadness,0
métrica,sadness,0
métrico,sadness,0
metrologia,sadness,0
metrópole,sadness,0
Metropolitan,sadness,0
Valinha,sadness,0
mew,sadness,0
mica,sadness,0
Mick,sadness,0
micróbio,sadness,0
microbiologia,sadness,0
microcosmo,sadness,0
micrograma,sadness,0
micrômetro,sadness,0
Micron,sadness,0
microfone,sadness,0
microscópio,sadness,0
microscópico,sadness,0
microscopicamente,sadness,0
microscopia,sadness,0
MID,sadness,0
meio -dia,sadness,0
meio,sadness,0
intermediário,sadness,0
Midland,sadness,0
meia-noite,sadness,0
meio,sadness,0
Midsummer,sadness,0
Midway,sadness,0
parteira,sadness,0
obstetrícia,sadness,0
Mien,sadness,0
poderoso,sadness,0
migrar,sadness,0
migração,sadness,0
migratório,sadness,0
Mike,sadness,0
BINDEW,sadness,0
milha,sadness,0
quilometragem,sadness,0
marco,sadness,0
militante,sadness,0
militantes,sadness,0
militares,sadness,0
leite,sadness,0
leitoso,sadness,0
moinho,sadness,0
milênio,sadness,0
miligrama,sadness,0
milímetro,sadness,0
milhão,sadness,0
milionário,sadness,0
MIME,sadness,0
mímico,sadness,0
imitando,sadness,0
mimetismo,sadness,0
mente,sadness,0
mente,sadness,0
atento,sadness,0
atenção plena,sadness,0
meu,sadness,0
mineiro,sadness,0
mineral,sadness,0
mineralogia,sadness,0
misturar -se,sadness,0
misturado,sadness,0
miniatura,sadness,0
mini onibus,sadness,0
mínima,sadness,0
minimizar,sadness,0
mínimo,sadness,0
ministro,sadness,0
ministerial,sadness,0
ministério,sadness,0
minivan,sadness,0
Minnow,sadness,0
menor,sadness,0
minoria,sadness,0
menestrel,sadness,0
hortelã,sadness,0
minúsculo,sadness,0
minuto,sadness,0
