sentiment;text
joy;Rapaz, foste admitido na faculdade de medicina e o teu tio vai voltar do Canadá na próxima semana, disse-me o meu pai e foi um momento feliz.
fear;Eu estava no quinto ano do internato e os meus amigos e tinha ido beber cerveja na aldeia vizinha. E fomos lá apanhados em flagrante por um mestre de formulários.
anger;Quando a minha mãe discutiu com a minha tia por minha causa.
sadness;O meu irmão mais velho tinha sido expulso da faculdade e estava tão frustrado que tentou suicidar-se - bebeu fragmentos de garrafas. Fiquei muito triste quando soube disto.
disgust;Descobri acidentalmente que enquanto o meu tio estava fora no Canadá, a minha tia tinha dormido regularmente com um jovem.
shame;Foi durante umas férias escolares - o meu pai encontrou-me a agarrar uma rapariga no meu quarto.
guilt;Eu estava na sétima classe e a minha turma planeava um protesto contra um professor rude e imoral. Esgueirei-me e contei ao director sobre o assunto e o plano foi frustrado.
joy;Ganhei o primeiro prémio na feira de ciências, o primeiro do género na escola e estava apenas na forma II na altura. 
fear;Um parente próximo meu morreu num grave acidente de viação. Eu fui uma das duas primeiras pessoas a ver o cadáver e tive de o fazer. Antes de entrar para o ver, tive medo, pois era a primeira vez que via um cadáver.
anger;O meu irmão mais novo destruiu e entregou alguns dos livros que eu tencionava guardar durante o máximo de tempo possível.
sadness;Quando um parente próximo meu faleceu, foi a primeira vez que alguém tão próximo de mim morreu.
disgust;Uma pessoa que eu pensava, para ser honesto, levou e gastou o pouco dinheiro que eu tinha e eu não tinha maneira de receber dinheiro nos meses seguintes.
shame;Ao ver um filme religioso, fiquei muito entusiasmado e fiz vários comentários que me foram censurados por uma pessoa idosa que me respeitava.
guilt;Bati numa amiga depois de ter ouvido as histórias difamatórias que ela tinha estado a contar. Fui mais tarde chamada para explicar o meu comportamento.
joy;A minha celebração do 21º aniversário, quando cortei o bolo e recebi os presentes.
fear;Antes de um dos meus exames finais do terceiro ano - ciências naturais.
anger;Quando alguns seniores tentaram repreender e insultar alguns juniores por causa do que os juniores supostamente teriam dito numa escola secundária.
sadness;Quando um tio meu, que era próximo de mim, faleceu depois de ter tido um AVC antes de a sua primeira filha poder ser nomeada.
disgust;Quando o namorado da minha irmã a acusou de ter andado a dormir por aí.
shame;Quando não consegui segurar a minha bexiga enquanto fazia uma chamada telefónica e acabei por me molhar.
guilt;Quando me fizeram sentir responsável pelo estado emocional em que um amigo meu se encontrava.
sadness;O meu noivo deixou-me pela minha melhor amiga.
disgust;As pessoas que discriminam as outras pessoas repugnam-me.
shame;Na véspera do Ano Novo, bebi demasiado álcool, tanto que tive de vomitar na presença de outras pessoas.
guilt;Libertei-me do meu pai há alguns anos. Eu sei que ele está muito triste com isto.
joy;A doença amorosa recorrente.
fear;Fui agredido sexualmente uma noite por um estranho.
anger;A intromissão da minha mãe sobre a minha maneira de viver. Ela pensa que eu sou livre no meu comportamento, por exemplo, quando um namorado passa a noite.
sadness;A morte de um membro próximo da família.
disgust;Ver animais mortos e maltratados.
shame;Um homem muito mais velho aproveitou-se de mim durante a minha infância (quatro a oito anos de idade).
guilt;Quando o meu amigo precisou muito da minha ajuda e eu, nesse momento, acabei com a nossa relação.
joy;Quando passei num exame muito importante.
fear;Quando um homem tocou à campainha da porta e quis entrar na casa com violência. Eu estava sozinho em casa nesse momento.
anger;Um amigo veio visitar-me tarde uma noite. Ele prometeu ficar apenas um quarto de hora, mas ficou 5 horas! Ele não saiu e eu fiquei muito zangada.
sadness;Tive de terminar um treino porque não estava preparado para isso. Fiquei muito triste com isto porque queria muito terminar aquele treino.
disgust;Durante a minha festa de aniversário, um amigo bebeu demasiado álcool. Tão grande que teve de vomitar. O pior de tudo era que ele não podia deixar a minha amiga em paz e que a estava a molestar.
shame;Tentei enganar um joalheiro porque o meu relógio estava avariado e queria que fosse reparado, foi uma pena, mas eles detectaram-na.
guilt;Alguém teve de fazer um grande esforço para que algo funcionasse. Com a minha ajuda, ele teria terminado muito mais cedo, mas eu não estava com disposição para o ajudar.
joy;Fui visitar amigos e foi muito sociável.
fear;Queria entrar em contacto com uma rapariga que eu amava, mas tinha medo que ela me recusasse.
anger;Durante o serviço militar, um superior repreendeu-me injustamente. Isto levou ao atrito em muitas situações.
sadness;Amor desiludido. A rapariga pôs fim à nossa relação enquanto eu pensava que ela estava apaixonada por mim.
disgust;Durante o serviço militar, ouvi a história de alguém que tentou cometer suicídio e, em consequência disso, ficou com a custódia de uma semana.
shame;Pensei em mim como sendo desajeitado quando fiz amor pela primeira vez com uma rapariga.
guilt;Um amigo meu teve um acidente de bicicleta porque eu puxei o seu guiador.
joy;Sentado sozinho numa sala calma, concentrado em coisas que acontecem à minha volta e que me agradam.
fear;Sentado sozinho numa sala tranquila, concentrado em coisas que acontecem à sua volta. Entram-me na mente pensamentos que me fazem ter medo.
anger;Quando um professor conta uma história que não é verdadeira. Apenas reflecte a sua forma de interpretar a realidade.
sadness;Tenho grandes expectativas para o meu futuro, mas se prosseguir o assunto desta forma, não o conseguirei alcançar.
disgust;Ouvi um programa de radiodifusão sobre parapsicologia. As pessoas deste programa usaram palavras muito difíceis que eu não consegui compreender. Agiram exageradamente sem mostrar quaisquer sentimentos.
shame;Uma rapariga perguntou-me porque é que eu não dançava. Eu disse-lhe que tinha vergonha de dançar. Senti vergonha de ter de lhe dizer isto.
guilt;Poupei dinheiro para um bom propósito. Como também tenho de organizar uma festa, receio que haja apenas um pouco de dinheiro para o bom propósito de me sentir culpado por isto.
joy;A minha irmã e o meu cunhado regressaram do Sri Lanka, onde adoptaram uma criança. Fui buscá-los ao aeroporto.
fear;Durante um jogo de futebol, fiz uma ofensa a um conhecido. Mais tarde, este conhecido também me atacou e o jogo tornou-se muito rude.
anger;Eu trabalho numa estação de serviço. Quando há um estrangeiro que quer gasolina, os meus colegas tratam-no de forma muito indelicada.
sadness;Um tio meu que acabou de se reformar, tendo trabalhado arduamente toda a sua vida, teve uma hemorragia cerebral.
disgust;Um estudante que vive na mesma casa onde eu vivo é um alcoólico. Ele tenta manipular outras pessoas com o seu dinheiro quando já bebeu demais.
shame;Quando fui a uma discoteca com um amigo, comecei a comportar-me mal e a envergonhá-lo sem razão.
guilt;Quando falei com outra estudante sobre as notas que ela recebeu durante um semestre, sem saber que tinha muitas más notas.
joy;Quando obtive a minha carta de condução.
fear;Quando fiquei sozinho numa casa em Great Brittain e havia muitos rumores no jornal sobre um assassino que ainda estava livre.
anger;As histórias sobre a forma como a minha avó tratava a minha mãe.
sadness;Quando ficou provado que a minha mãe sofria de uma doença muito grave.
disgust;As histórias sobre a minha tia que foi espancada e humilhada pelo meu tio.
shame;Eu omiti fazer um favor a um amigo, enquanto ele precisava muito de ajuda.
guilt;Quando tive um pequeno acidente com o meu chefe.
joy;Todos os anos, durante o carnaval, sinto-me muito feliz e tenho um intenso sentimento de felicidade.
fear;O único acontecimento de que me lembro é de ter um pesadelo quando era muito jovem (3 anos de idade) sonhei com uma máquina que me ia esmagar.
anger;Normalmente estou zangado comigo mesmo. Isto acontece frequentemente. Por exemplo, quando quero fazer festas sem me apaixonar e logo se prova que me apaixonei por ele.
sadness;Perder um namorado pela segunda vez para o meu amigo. Ele apaixonou-se por ela. A mesma coisa aconteceu alguns meses antes com outro namorado.
disgust;Há uma pessoa que me repugna. Cada vez que a vejo, fico com esta terrível sensação de repugnância por toda a sua aparência.
shame;Quando estou zangado com alguém sem uma boa razão. Mais tarde, isso prova que ele não fez nada de errado.
guilt;A minha mãe evoca sempre sentimentos de culpa em mim. Por exemplo, quando perco o último autocarro, sei que ela se preocupará comigo e ficará acordada até eu chegar.
joy;Quando voltei a entrar em contacto com uma rapariga, gostei muito. E o mais importante, ela também gostava de mim.
anger;Depois de um dia difícil na universidade, também tive de fazer o jantar nessa noite. Falhou por causa de uma frigideira que se partiu.
sadness;Quando o meu pai teve uma hemorragia cerebral.
disgust;Uma história que ouvi recentemente sobre a morte de um bebé após um abuso sexual.
shame;Durante uma festa, ouvi uma conversa sobre porcelana. Quando eu quis dar a minha opinião, uma das pessoas saiu para ser chinesa e a sua opinião estava certa, claro.
guilt;Quando não levei a minha namorada a casa uma noite. Mais tarde, ela disse-me que um condutor de automóvel a tinha solicitado.
joy;Quando um velho amigo da escola me telefonou para marcar um encontro para falar sobre velhas memórias. Já não o via há 8 anos.
fear;De pé numa loja cheia de gente ou numa sala fechada com demasiada gente dentro dela. Isto dá-me uma experiência assustadora.
anger;O meu irmão mais velho dá-me conselhos indesejados sobre problemas na minha relação com a minha namorada.
sadness;A minha namorada deixou a casa em que vivíamos juntos há alguns meses. Isto deixou-me muito triste.
disgust;Quando os meus pais se comportam de forma muito espirituosa comigo, fazem piadas insípidas sobre as quais se riem. Ou a minha mãe que me trata como uma criancinha.
shame;Fazer uma conversa inesperada com um professor na cantina. Isto tornou-me tímido.
guilt;A namoriscar com outras raparigas enquanto eu já tinha uma relação muito boa. Quando há problemas na minha relação, o namorisco aumenta, bem como o sentimento de culpa.
joy;Ocorre frequentemente. Uma experiência recente: quando saía com muitos amigos, com boa música, após os exames, sentia-me tão feliz que podia ter abraçado toda a gente.
fear;Vivi sozinho numa zona repulsiva da cidade de Roterdão. Fiquei aborrecido e ouvi muitos assaltos e assaltos. Especialmente à noite e à noite, sentia-me frequentemente ansioso.
anger;Ser tratado injustamente e ser ferido por alguém que amo.
sadness;Quando terminei uma relação após quatro anos, o que me levou a muita tristeza para o outro e para mim próprio (embora fosse a melhor solução).
disgust;Cada vez que conheço uma certa pessoa. Não nos podemos dar bem um com o outro, não gostamos um do outro.
shame;Quando nos aproximamos para julgamento por causa de furtos em lojas.
guilt;Ser apanhado ao roubar.
joy;Apaixonei-me por alguém que parecia estar apaixonado por mim. isso fez-me tão feliz que mal conseguia dormir e comer durante uma semana.
fear;Uma noite tive de voltar para casa de bicicleta sozinha depois de uma festa. Depois descobri que tinha sido perseguido por um homem num carro.
anger;Discuti com o meu pai porque pensei que ele decidiu de forma autoritária qual o programa de televisão que devíamos ver. Fiquei muito zangado e comecei a atirar coisas para a sala.
sadness;O meu namorado terminou a nossa relação quando comecei a estudar psicologia em Nijmegen, porque assim já não nos podíamos encontrar com frequência.
disgust;Uma amiga discutiu com a mãe do seu namorado porque ela e a sua amiga decidiram ir viver juntas. Ela precisava de dinheiro para o afastamento, então fez um grande esforço para se reconciliar.
shame;Fui apanhada quando, quando era pequena, pregava partidas. Fiquei muito assustada nessa altura e molhei as calças.
guilt;Pensei que o meio-dia era demasiado cedo para estar de volta a uma casa depois de sair, por isso fiquei longe mais tempo, sabendo que a minha mãe ficaria preocupada.
joy;Fui chamado e convidado a falar sobre um trabalho que eu queria ter.
fear;Uma vez tarde da noite (por volta da meia-noite), uma pessoa pediu-me para lhe dar boleia. Ele tentou de repente atacar-me, mas eu consegui escapar. Depois disto, ele seguiu-me durante algum tempo.
anger;Havia muita irritação entre mim e uma pessoa que vive na mesma casa onde eu vivo. De repente, tornou-se demasiado para mim e eu acusei-o de várias coisas.
sadness;No final de uma relação (após 4 anos) ao fazer isto magoei muito a outra pessoa.
disgust;Vi um terrível acidente no qual o condutor de um motor foi atirado pela janela da frente de um carro. O seu rosto estava completamente afastado.
shame;Sinto-me perturbado por crescer cabelo no meu pescoço. Fiquei incomodado com isto durante muito tempo e fiquei muito envergonhado quando alguém aproximou as suas mãos da minha cara.
guilt;Contra a minha vontade e sem a aprovação dos meus pais, fui por alguns dias ao meu namorado na Alemanha.
joy;Quando um amigo meu veio para uma visita inesperada.
fear;Quando pensei que a casa estava em chamas à noite.
anger;Quando estava numa reunião oficial, fiz uma pergunta a uma pessoa. uma resposta dele não foi dirigida a mim, mas ao presidente.
sadness;Quando a mãe de um bom amigo meu morreu.
disgust;Um professor era muito brusco na sua relação com uma criança, por isso a criança ficou muito perturbada quando chegou a casa.
shame;Estava muito zangada com alguém.
guilt;Por não ter tido tempo para marcar um encontro com alguém.
joy;Depois de ver a minha família e os meus bons amigos de volta, depois de ter ficado uma vez por ano num país estrangeiro. 
fear;Quando um bom amigo meu se comportou de uma forma muito fixe comigo durante muito tempo.
anger;Eu estava na biblioteca de psicologia médica e caminhei na direcção errada. Um homem que saiu de um quarto ameaçou-me muito denegrindo-me e eu fiquei muito zangado de forma a resistir.
sadness;Um bom amigo meu morreu. Durante o funeral, senti um intenso sentimento de tristeza.
disgust;Quando um tio meu que estava muito doente começou a tossir, o que soou muito sujo (ele não o pode evitar, claro).
shame;Na noite de Natal houve um bom filme na televisão que eu queria ver durante anos. Estava a lamentar-me até alguém me dizer que era muito infantil. Depois senti vergonha.
guilt;Uma boa amiga minha está neste momento num país estrangeiro. e eu não lhe escrevi durante vários meses e agora sinto-me culpado.
joy;Quando saio com a minha amiga com dinheiro suficiente e bom senso para as nossas danças favoritas.
fear;Quando saio, sou ameaçado regularmente por duas raparigas punk.
anger;Uma amiga começou a gritar comigo. Chamou-me um velho idiota.
sadness;A minha relação com o meu namorado estava terminada e eu não tive sucesso num curso de anos.
disgust;O meu pai é alguém que me repugna. Por isso, quando ele se aproxima de mim, um sentimento de repulsa apodera-se de mim. Quando fico um fim-de-semana em casa dos meus pais, vou lembrar-me disso durante muito tempo.
shame;Depois de uma festa em que fiz amor com um rapaz em público. Mais tarde, ouvi dizer que outros estavam a falar de mim e a chamar-me puta.
guilt;Quando me associei a um rapaz há um ano atrás, negligenciei a minha melhor amiga. Quando a relação com este rapaz terminou, ela comportou-se muito facilmente para comigo. Senti-me então culpada.
joy;Quando fiz o golo vencedor durante um jogo de futebol muito importante.
fear;Uma terrível explosão de nuvens começou quando acampávamos numa tenda num grande campo careca.
anger;Ver pela primeira vez imagens sobre o chamado tratamento do povo judeu na Alemanha nazi durante a Segunda Guerra Mundial.
sadness;A morte da minha sogra depois de uma longa cama doente. no momento da morte, eu estava com ela.
disgust;Estava a assistir a um programa de televisão de um homem só. Ele disse-me coisas muito nojentas, por isso comecei a ficar enojado com ela. a (Mais tarde, provou que era essa a sua intenção).
shame;Eu estava a beber um copo de vinho e a comer alguma coisa quando de repente apareceram fotografias sobre a fome em algumas partes de África.
guilt;Quando não vou aos meus pais no domingo e lhes telefono para lhes dizer que tenho de estudar. A verdade é que eu ouvia desporto na rádio.
joy;Quando parecia que eu não estava grávida quando tinha várias semanas de horas extraordinárias.
fear;A mesma situação que com a tristeza. Tive medo do que os meus pais iriam fazer para destruir ainda mais a minha relação.
anger;Mais uma vez, os meus pais destruíram uma relação.
sadness;Tive esta sensação quando os meus pais destruíram uma relação com um rapaz porque o achavam mau e irresponsável.
disgust;Após o acidente que descrevi em SHAME. Vim ter comigo mesmo e vi como tudo parecia terrível. Repugnava-me a mim próprio e a tudo o que via.
sadness;Um súbito fim da relação com a minha primeira namorada.
disgust;Ouvi parte de uma conversa em que se falava muito pouco das mulheres.
shame;Numa situação importante para mim, o meu pai comportou-se de forma inadequada.
guilt;Quando tomei conta de alguém sem lhe dizer nada.
joy;Senti alegria quando soube que tinha sido aceite na Universidade Livre de Driebergen.
fear;Quando uma boa amiga minha me disse uma noite que já não queria viver.
anger;Senti raiva quando no final de um telefonema, uma boa amiga me disse que iria viajar no próximo ano com outra boa amiga. Não conseguíamos falar sobre isto.
sadness;Fiquei muito triste quando tive de deixar pessoas com as quais tinha uma relação muito intensa e também tive de deixar o ambiente em que uma fazia parte disto.
disgust;Senti-me enojado depois de ver uma fotografia na televisão sobre um prisioneiro político torturador na Índia (isto aconteceu na Índia de Indira Gandhi).
shame;Fiz uma observação muito insultuosa contra uma pessoa de quem gosto muito. Este acontecimento foi causado por uma terceira pessoa que não gostou da pessoa que insultei.
guilt;Senti-me culpado em relação à minha mãe quando fui viver para um quarto num Nijmegen onde estudo.
joy;Quando eu e o meu namorado saímos para um jantar e depois fomos ter com a sua família. Tivemos uma noite muito agradável.
fear;Quando caminhava pelas ruas à noite. Isto porque eu e os meus amigos fomos atacados uma noite sem qualquer razão para tal.
anger;Quando tive a sensação de que tinha de fazer toda a limpeza da casa durante algum tempo, o meu namorado não fez nada. Isto aconteceu durante um período de exames, quando tive de estudar muito.
sadness;Quando o meu melhor amigo arranjou um namorado. Por causa disto, uma relação de dez anos foi terminada abruptamente.
disgust;Sinto nojo quando oiço falar ou vejo outras pessoas a serem tratadas de forma desumana. Por exemplo, torturar em chilli.
shame;Na minha opinião, a culpa é um sentimento que combina com a vergonha. a Aqui, então, refiro-me à situação de culpa.
guilt;Quando fiquei zangada com o meu namorado sem qualquer razão. Eu sei que ele não suporta que eu esteja zangada com ele e que não pode estudar mais nessa altura.
joy;No dia em que soube que tinha passado no exame do liceu.
fear;Vivia em quartos num bairro muito solitário e sossegado. a Durante a noite era muito silencioso e isto assustava-me. O facto de estar sozinho naquela casa assustava-me.
anger;Tivemos de nos mudar para uma cidade muito diferente porque a empresa onde o meu pai trabalhava também se mudou para aquele lugar. Foi muito difícil para mim fazer novos amigos nessa altura.
sadness;Um amigo muito chegado meu morreu. Li isso no jornal. Não sabia o que fazer e pensei sobre isso o dia inteiro.
disgust;Uma rapariga que também contrata um quarto na casa onde vivo tenta sempre fazer uma discussão com todos os que estão disponíveis, enoja-me.
shame;Uma professora passava muito tempo a ajudar-me sem querer ser paga por isso. Pelo exame, não obtive uma boa nota e senti vergonha.
guilt;Eu sabia que tinha de fazer um exame muito em breve, mas mesmo assim não consegui começar a estudar. Eu também sabia que desta vez era muito importante ter sucesso no exame.
joy;Quando as férias de Natal começaram, senti-me muito alegre quando terminei o meu último exame.
fear;Fui violada uma vez quando passei por um beco escuro nas traseiras da nossa casa. O homem empurrou-me para os arbustos. Eu ripostei e consegui escapar.
anger;Fiquei muito zangado com o meu pai quando ele não me deu tanto dinheiro como o meu irmão para usar para estudar. Mais uma vez, o meu irmão estava melhor do que eu.
sadness;Quando a minha avó morreu. Senti-me então muito triste. A sensação começou a ser pior depois de algum tempo.
disgust;Quando comi uma maçã podre.
shame;Quando não cumpri um compromisso que tinha feito. A pessoa telefonou-me mas eu pensei em algo (disse-lhes que estava doente) para não ter de ir.
guilt;Quando tenho de fazer exames, fico muito entusiasmado e não tenho muito tempo para a limpeza da casa. Então o meu amigo tem de fazer tudo.
joy;O meu namorado estava a brincar com o meu gato. Ele estava a brincar com ela e a contar-lhe coisas simpáticas. 
fear;Quando dormi pela primeira vez sozinha na casa onde agora vivo. Um homem telefonou-me às 2.00 da manhã. Ele queria algo de mim. Eu estava com medo.
anger;O meu namorado disse-me que eu tinha exigências muito elevadas em relação a ele. Na minha opinião, isto estava errado.
sadness;Já há muito tempo que não vinha à casa dos meus pais. Quando fui visitá-los tinha grandes expectativas, mas quando lá estive era muito diferente do que eu esperava.
disgust;Li uma história no jornal sobre açougueiros que tratavam muito mal os seus animais. Eles enojavam-me.
shame;Eu estava a comer num restaurante muito agradável quando o criado me perguntou se eu gostava da comida que lhe disse que gostava, mas que havia uma coisa que não era tão boa. O criado trabalhou então muito para a tornar boa.
guilt;Há algumas semanas atrás, pensei num exame que tinha de fazer em breve. Lembrei-me disto mesmo antes de ter de ir dormir. Senti-me culpado porque, no início do ano, planeei ser bem sucedido.
joy;Durante o liceu, consegui tocar um concerto de Mozart ao piano quando fiz a minha primeira actuação, consegui tocá-lo muito bem.
fear;Quando um carro se cruzou comigo. No momento em que caí na rua, pensei: "Este é o meu fim, vou morrer.
anger;Quando o nosso gato morreu num acidente de carro, fiquei muito zangado com o condutor do carro porque ele não se preocupou o suficiente.
sadness;Há um rapaz que eu amo muito. Pedi-lhe para jantar comigo, mas ele recusou-me, não sei porque não foi comigo, mas senti-me muito só.
disgust;Vi um cão que estava a comer excrementos.
shame;Durante o meu tempo de liceu, fui presidente da comissão de estudantes. Nesta função, uma vez tive de fazer um discurso a uma grande audiência e estava muito nervoso. Após três frases, esqueci-me do meu texto.
guilt;Durante umas férias na Alemanha Oriental, conheci um rapaz que lá vivia. Começámos a escrever, mas eu só escrevi uma vez. Senti vergonha porque provavelmente era um dos seus escassos contactos com a Europa Ocidental.
joy;Quando voltei a ver uma boa amiga, depois de não a ter visto durante muito tempo.
fear;Quando escorreguei numa estrada de gelo envidraçado e um carro quase me encontrou.
anger;Quando pessoas sem a minha permissão se intrometem nos meus pertences e tiram coisas deles.
sadness;Quando reparei que os meus pais não estavam em tal prosperidade como a maioria das pessoas ao meu redor.
disgust;Ver um filme pornográfico em que eram utilizados animais.
shame;Quando fui, pela primeira vez na minha vida, a uma praia de nudismo.
guilt;Fui apanhado a fazer doces sorrateiramente.
joy;Quando fui visitar um amigo ao hospital. Ela teve de ser submetida a uma operação para uma ruptura. Fiquei contente por saber que a operação foi bem sucedida e que ela ficou aliviada da sua dor.
fear;Tive uma consulta com uma boa amiga. Ele veio 3 horas mais tarde do que tínhamos combinado. Durante a última hora de espera tive medo que algo pudesse ter acontecido porque, normalmente, ele chega a horas.
anger;Trabalhei com outro estudante num trabalho de computador. a Ela não fez o seu melhor e não se preparou para isso. Ela esperava que eu lhe explicasse.
sadness;Discuti com uma boa amiga sobre o facto de eu não a ter visitado quando ela esperava que eu viesse. A partir daí fiquei muito triste porque se tornou uma verdadeira discussão.
disgust;Estava a pedir boleia quando um homem parou e me deu boleia a um Nijmegen. Durante o passeio, ele perguntou-me se eu estava para me divertir. O homem estava gordo e tatuado.
shame;I forgot something I agreed upon with a good friend.
guilt;Fiquei muito zangado com o meu amigo porque ele não fazia compras, passado algum tempo, concordámos que ele o fizesse. A minha zanga foi provada sem razão e senti-me culpado por isso.
joy;Quando obtive o resultado positivo do meu exame para obter o grau de Bacharel em Psicologia.
fear;Quando tinha 12 anos de idade, fui frequentemente perseguido por outros e apanhei tordos sãos.
anger;O dia da minha namorada saiu e prometeu estar de volta às 18h00, mas chegou pela primeira vez às 22h00, sem uma mensagem (tivemos de sair nessa noite).
sadness;Quando a minha namorada decidiu terminar a nossa relação.
disgust;Quando, mais uma vez, bebi demais e senti-me muito podre na manhã seguinte.
shame;Quando dormi demais pela segunda vez no dia em que tive um exame.
guilt;Quando tive uma relação, fiz amor com outra rapariga.
joy;Quando a rapariga por quem estou apaixonado sorri para mim.
fear;Quando andava de bicicleta e eu me sentia muito mal (problemas com o coração e a respiração).
anger;Quando uma discussão resultou num insulto, o que, na minha opinião, não se justificava.
sadness;Quando percebi que não fazia muito sentido iniciar uma relação com uma rapariga que não era muito construtiva no estabelecimento de uma relação firme.
disgust;Quando tive de terminar aquelas grandes quantidades de trabalhos de casa a tempo.
shame;Quando dei água às plantas de um amigo. Depois uma planta caiu, e uma pequena estátua partiu-se. Eu, claro, tive de lhe contar tudo.
guilt;Quando parti um pedaço de vidro no frigorífico, ao colocar uma panela quente no mesmo.
joy;No meu aniversário, quando vários bons amigos me vieram visitar.
fear;Fui ao apartamento do meu namorado e vi algumas pessoas antes da sua porta. Pensei que algo tinha acontecido.
anger;O meu pai telefonou-me (nas costas da minha mãe) e disse-me que a minha mãe desaprovou o meu comportamento no fim-de-semana. No entanto, ele não me contou os pormenores e deixou-me com perguntas sem resposta.
sadness;Senti-me muito só, estava muito insatisfeito comigo mesmo quando percebi que podia sentir muita inveja de outras mulheres por causa do meu namorado.
disgust;Uma cena de um filme em que um homem reprimiu outro. Por uma coincidência, a sua posição foi invertida. O outro homem foi reprimido de forma idêntica à que tinha feito antes.
shame;Quando eu não consigo ser claro para as outras pessoas. a Quando elas não compreendem o que eu digo.
guilt;Após a morte de uma rapariga de quem eu não gostava.
joy;Senti-me alegre quando o meu namorado me conheceu na estação, enquanto num primeiro momento ele tinha dito que não o faria.
fear;Fiquei muito assustado quando, às 2 horas da manhã, um rapaz se aproximou de mim e gritou: "Eu fodo-te, mas depois ele parou e riu-se de mim.
anger;Quando alguém não me ouve depois de me ter pedido para repetir o que eu disse. Isto aconteceu mais do que uma vez com a mesma pessoa.
sadness;Senti-me muito triste quando soube que um amigo tinha cometido suicídio.
disgust;Uma noite vi um homem a ser derrubado por dois outros homens. A vítima foi chutada contra a sua cabeça.
shame;Quando me familiarizei com os pais do meu namorado pela primeira vez. Eles falavam Limburgiano (um dialecto holandês) e uma das minhas primeiras observações foi que eu não gostava do dialecto Limburgiano.
guilt;Quando cancelei um encontro com uma história ociosa. Depois, parecia que a pessoa tinha aguardado com expectativa e reservado tempo para isso.
joy;Durante alguns dias, senti-me muito miserável, angustiado e indiferente, com ataques de choro. Quando isto acabou, senti-me muito feliz, embora não houvesse nenhuma razão especial.
fear;Estava a testar os meus novos patins de rodas na rua, e de repente um cão a ladrar na minha direcção, muito ameaçador. Fiquei muito assustado e chateado.
anger;Fora num fim-de-semana com um grupo de pessoas, todos se sentiram irritados porque à noite a música não parou a tempo. E ao pequeno-almoço, o meu namorado fugiu porque não concordávamos com ele. Senti-me zangado.
sadness;Recentemente, senti-me muito triste sem qualquer razão. Durou alguns dias. Não havia nada de que eu gostasse nesse período.
disgust;Alguém me contou uma história sobre a Amnistia Internacional: um rapaz foi morto e a sua cabeça foi colocada na ninhada da sua namorada. Parecia que ela estava grávida, e depois morreu. É repugnante, mal consigo escrevê-la.
shame;Chorei durante 3 horas porque me senti muito miserável. Depois liguei ao meu namorado e ele disse-me coisas encantadoras. Depois deste sentimento ter desaparecido, senti vergonha.
guilt;Ontem o meu namorado e eu queríamos jogar bilhar. No entanto, os rapazes estavam a jogar (5 vezes). O meu namorado está então farto e desgostoso. Em tal caso, penso que a culpa é minha.
joy;Quando o meu namorado e eu experimentamos algo agradável ou quando damos um belo passeio juntos.
fear;O tempo está muito mau (nevoeiro e escorregadio) o noticiário relata muitos acidentes de trânsito e o meu namorado está a conduzir para casa e ainda tem 60 quilómetros para percorrer.
anger;Alguém me disse que ele ficaria em minha casa por uma noite. a Por isso fiz grandes esforços para que tudo ficasse bem (comida). Um dia antes ele cancelou a marcação porque tinha de ir a uma igreja com os seus pais.
sadness;Tivemos de levar o nosso gato ao veterinário para ser morto por misericórdia (uma injecção).
disgust;Quando as pessoas estão a comer de forma repugnante (bater, arrotar, falar com comida na boca, etc.).
shame;Uma rapariga da nossa turma foi apelidada de fantasia. Mais tarde, ouvi dizer que ela sofria de diabetes mellitus.
guilt;Marquei uma hora para ir buscar alguém. No entanto, cheguei demasiado tarde e ela teve de esperar um quarto de hora.
joy;Uma noite tive uma conversa muito boa com dois amigos. Percebi então como eles eram dignos para mim e como eu estava feliz por tê-los como amigos.
fear;De manhã, pouco antes de ir ao dentista.
anger;Quando um amigo muito chegado com quem tenho uma relação muito íntima e corporal (ele tinha uma namorada) começou a evitar-me e não queria falar mais comigo.
sadness;Quando um bom amigo com quem tive uma relação íntima deixou claro que não queria continuar da mesma maneira. Ele escolhe a sua namorada (também minha amiga).
disgust;Quando eu fiz amor com alguém que não amava. Por vezes até o considerava diferente.
shame;Tive uma relação sexual de curta duração com alguém que não amava.
guilt;Quando me apercebi que evitava dois bons amigos com quem partilhava sempre alegrias e tristezas. Inventei histórias ocas para evitar contar-lhes o que me tinha acontecido.
joy;O meu namorado sofreu de problemas de saúde durante alguns meses, e esta semana um médico disse-lhe que tinha recuperado a saúde.
fear;Quando saio ao fim-de-semana, tenho de percorrer 5 quilómetros de bicicleta, através de polders solitários e escuros, depois tenho sempre fantasias aterradoras.
anger;Marquei uma consulta com um amigo para tomar café juntos. a No entanto, pela terceira vez nessa semana ela chegou uma hora demasiado tarde.
sadness;O meu querido hamster (chamado Hannes) morreu com a idade de 2 anos e meio. a Sua forma forçou-me a uma morte por misericórdia (uma injecção).
disgust;Li numa reportagem de jornal que um rapazinho foi forçado a olhar durante um tempo em que a sua irmã foi violada.
shame;Tínhamos marcado um encontro para completarmos juntos um trabalho. Parecia que eu era o único que não tinha preparado nada.
guilt;Telefono à minha mãe pelo menos uma vez por semana. Contudo, na semana passada esqueci-me completamente. Esta manhã, ela telefonou-me, achou que eu me sentia doente.
