sentiment;text
disgust;dia passar porta rua casa homem pedir médico genital curar.
shame;Cada vez que o professor me fazia uma pergunta na aula.
shame;professor pergunta aula.
guilt;Discuti com o meu namorado. A culpa foi minha, mas o meu orgulho não me deixou admiti-lo.
guilt;discuti namorado culpa orgulho deixar.
joy;Um convite para passar 5 dias à beira-mar com todas as despesas pagas.
joy;convite passar dia despesa pagas.
fear;Um filme sobre zombies.
fear;filme zombie.
anger;Quando os homens da minha família tentam atribuir tarefas domésticas exclusivamente relacionadas com sexo.
anger;homem família tentar atribuir tarefa doméstico exclusivamente relacionar sexo.
sadness;Discuti com o meu namorado e decidi terminar com ele e as minhas férias da Páscoa.
sadness;discuti namorado decidir terminar féria Páscoa.
disgust;Quando, após uma tempestade no campo, deixei o meu abrigo e vi um sapo verde grande, gordo e viscoso ao meu lado.
disgust;tempestade campo deixeer abrigo ver sapo verde gordo viscoso.
shame;Quando um amigo de quem preferia esconder a minha vida privada descobriu que eu tinha relações com um homem.
shame;amigo preferir esconder vida privado descobrir ter relação homem.
guilt;Quando o meu irmão teve de passar toda a noite a reparar uma alavanca de velocidades que eu tinha partido.
guilt;irmão passar noite reparar alavanca velocidade ter partir.
joy;Quando passei no exame de admissão à universidade.
joy;passar exame admissão universidade.
fear;Quando andava pela rua, alguns rapazes mostraram-me uma faca e roubaram-me todo o meu dinheiro.
fear;andar rua rapaz faca dinheiro.
anger;Quando atiraram o meu suporte para o chão, com todas as minhas notas para um exame no seu interior e ficaram todos confusos.
anger;atirar suporte chão nota exame interior ficar confuso.
sadness;Quando a minha mãe foi operada.
sadness;mãe operar.
disgust;Quando vejo filmes pornográficos.
disgust;vejo filme pornográfico.
shame;Um dia entrei no autocarro sem dinheiro ou um bilhete de época e um motorista expulsou-me.
shame;dia entrar autocarro dinheiro bilhete época motorista.
guilt;Quando um amigo meu foi espancado por aquilo que foi culpa minha.
guilt;amigo espancar culpa.
joy;O meu pai teve uma operação que durou horas. Estávamos todos muito preocupados, mas foi um êxito.
joy;pai operação durar hora Estávamos preocupado êxito.
fear;Eu estava a andar ao longo de um metro quando vi um grupo de rufias. Tive bastante medo porque estava sozinho.
fear;andar longo metro ver rufia medo sozinho.
anger;Uma mulher idosa foi atirada violentamente pelas escadas do metro por um grupo de brutamontes.
anger;mulher idoso atirar violentamente escada Metro brutamonte.
sadness;Uma criança, de 9 anos de idade, morreu estupidamente. Caiu de um lugar que tinha 1 metro de altura.
sadness;criança ano idade morrer estupidamente Caiu ter metro altura.
disgust;Na estrada, havia um animal morto com as suas entranhas expostas e o seu crânio esmagado.
disgust;estrada haver animal morrer entranha expostas crânio esmagar.
shame;Estávamos a discutir um assunto (eu sabia muito pouco sobre ele) e eu estava a segurar o meu terreno. Eles mostraram-me que eu estava errado.
shame;Estávamos discutir assunto saber segurar terreno errado.
guilt;Podia ter passado no último exame do concurso público, mas chumbei porque não tinha estudado.
guilt;passar exame concurso público chumbei ter estudar.
joy;Estava a estudar na biblioteca e uma colega de turma disse-me que tinha obtido uma bolsa para trabalhar na biblioteca.
joy;estudar biblioteca colega turma ter obter bolsa trabalhar biblioteca.
fear;Antes de conhecer as minhas notas, não tinha a certeza de que queria ir a essa aula.
fear;conhecer nota ter querer aula.
anger;Soube que uma colega de turma tinha dado uma lista, de pessoas que se ajudavam mutuamente nos exames, ao professor.
anger;Soube colega turma ter dar lista pessoa ajudar mutuamente exame professor.
sadness;Telefonei a dois amigos e não consegui marcar uma reunião com nenhum deles, pelo que tive de mudar os meus planos.
sadness;Telefonei amigo conseguir marcar reunião nenhum de ele mudar plano.
disgust;Eu estava no refeitório da universidade e uma colega de turma disse-me que uma amiga dela tinha tido todos os seus dentes arrancados devido a uma infecção causada por ela ter comido uma unha de rato no seu hambúrguer.
disgust;refeitório universidade colega turma amiga de ela ter ter dente arrancados devido infecção causar comer unha rato hambúrguer.
shame;Tive de encontrar uma namorada para sair para beber um copo e ela chegou com a sua tia, a quem me apresentaram. Depois a tia partiu.
shame;encontrar namorada sair beber copo chegar tia apresentar tia partir.
guilt;Uma noite, depois de ter decidido terminar a nossa relação, levei a minha namorada a casa. Enquanto conduzia de regresso a casa, senti que não tinha lidado muito bem com tudo isto.
guilt;noite decidir terminar levei namorado casa conduzer regresso casa sentir ter lidar.
joy;O início da minha relação com a minha actual namorada.
joy;início actual namorada.
fear;Quando estou sozinho à noite, depois de ter lido histórias de terror, e depois ouvi barulhos inexplicáveis.
fear;sozinho noite ler história terror ouvir barulhos inexplicável.
anger;Um típico argumento familiar.
anger;típico argumento familiar.
sadness;A desqualificação de dois dos meus companheiros no serviço militar.
sadness;desqualificação companheiro serviço militar.
disgust;A visão do vómito na rua.
disgust;visão vómito rua.
shame;Ao criticar algo sobre uma pessoa e depois perceber que a pessoa que se está a falar é semelhante.
shame;criticar pessoa perceber pessoa falar semelhante.
guilt;Não ter estudado o suficiente quando os exames estavam perto.
guilt;estudar suficiente exame estar.
joy;Quando sou aprovado num exame.
joy;aprovar exame.
fear;O medo contínuo de uma guerra nuclear.
fear;medo contínuo guerra nuclear.
anger;Quando nos matamos com trabalho e vemos o número de preguiçosos a vaguear por aí, sem fazer nada.
anger;matar trabalho ver preguiçoso vaguear.
sadness;Quando alguém da minha família morre.
sadness;alguém família morrer.
disgust;Perder amigos por causa de se sobrestimarem a si próprios.
disgust;perder amigo causa sobrestimarem se próprio.
shame;Quando as pessoas ao meu lado se fazem de tolos.
shame;pessoa tolo.
guilt;Para forçar alguém a fazer algo que me convém.
guilt;forçar alguém convém.
joy;Pensei que ia reprovar num assunto e por isso comecei a estudar para o exame final, depois o meu amigo disse-me que eu tinha passado no exame. Isso significava que eu podia ir para casa, pois não estudo na minha cidade natal.
joy;Pensei ir reprovar assunto começar estudar exame amigo ter passar exame significar casa estudo cidade natal.
fear;Eu estava na Serra Nevada, subindo um pico com mais de 3.000 metros de altura, sem luz e com muitos outros problemas. Tinha medo pela minha vida.
fear;Serra Nevada subir pico metro altura luz problema ter medo vida.
anger;Estava a viver num apartamento onde as coisas não me correram muito bem. Finalmente, expulsaram-me e estas pessoas preconceituosas que estimo muito.
anger;viver apartamento coisa correr finalmente pessoa preconceituoso estimar.
sadness;Quando li o diário da rapariga com quem eu estava a viver, era sobre outro rapaz com quem ela andava há algum tempo atrás.
sadness;li diário rapariga viver outro rapaz andar há algum.
disgust;O homem que me expulsou do apartamento enojou-me.
disgust;homem expulsar apartamento.
shame;A primeira vez que acariciei uma rapariga, eu tinha cerca de treze anos e ela tinha dezoito. Notei que isso não a afectou em nada.
shame;acariciar rapariga ter cerca ano ter Notei afectar.
guilt;Eu andava com uma rapariga sem a amar. Não só andei por aí com ela, como também fizemos muito mais coisas. No final, não fui muito sincero com ela.
guilt;andar rapariga amar andar fizemos coisa sincero.
joy;Voltei a conhecer uma namorada depois de não a ter visto durante vários meses. e vi-a numa discoteca. Não gostamos de discotecas, mas fomos lá porque sabíamos que nos iríamos encontrar lá.
joy;Voltei conhecer namorada ver durante discoteca gostar discoteca sabíamos iría encontrar.
fear;Eu estava a passear sozinho no campo quando me deparei com dois cães que começaram a ladrar para mim. Não sabia se estavam amarrados ou soltos, mas tinha medo que eles se aproximassem de mim.
fear;passear sozinho campo deparar cão começar ladrar eu saber estar amarrado soltos ter medo aproximar eu.
anger;Fiquei zangado quando a minha irmã começou a dizer disparates e a rir da forma como eu varria a sala. A minha raiva cresceu (eu tentei controlar-me). Depois de lhe ter dito para me deixar em paz, descarreguei a minha raiva nela, pois ela não me obedeceu.
anger;Fiquei zangado irmã começar disparate rir varrir sala raiva crescer dizer deixar paz descarreguei raiva em ele obedecer.
sadness;A minha mãe estava a trabalhar com uma faca e todos nós rimos de forma muito risonha. Ela não foi capaz de controlar a faca e enfiou-a profundamente na sua mão.
sadness;mãe trabalhar faca rimos risonho capaz controlar faca profundamente mão.
disgust;Li um livro cujo enredo e expressões eram obscenos e de muito mau gosto.
disgust;Li livro enredo expressão ser obsceno mau gosto.
shame;A minha mãe tinha acabado de me ensinar a fazer croché, o que é considerado altamente impróprio para um rapaz de uma cidade. Logo quando terminámos, um vizinho entrou.
shame;mãe ter acabar ensinar croché considerar altamente impróprio rapaz cidade terminar vizinho entrar.
guilt;Era cerca da meia-noite e eu queria ir para o campo (eu estava na cidade) para observar as estrelas no céu. A minha mãe não gostou disto, e apesar disso, saí por uns tempos. A minha mãe ficou zangada.
guilt;cerca querer campo cidade observar estrela céu mãe gostar de isto apesar saí tempo mãe ficar zangado.
joy;Uma amiga minha sugeriu que eu me tornasse um filme extra. A ideia pareceu-me muito engraçada e a minha reacção pareceu-me um pouco estranha para os outros.
joy;amiga sugerir tornar filme extra ideia engraçado reacção estranho.
fear;Um dia fui ao cinema para ver um filme em que estava interessado. Ao chegar lá, vi uma longa fila (que eu não esperava) e voltei para casa sem ver o filme.
fear;dia cinema filme interessado chegar ver longo fila esperar voltar casa filme.
anger;Quando perco o comboio e estou atrasado, tenho de esperar meia hora pelo próximo.
anger;percor comboio atrasado esperar meia hora.
sadness;Quando soube que tinha de sair com a minha mãe para fazer alguns recados.
sadness;saber ter sair mãe recado.
disgust;Vi, num quiosque de gelados, uma barata a caminhar por uma corneta.
disgust;Vi quiosque gelado barato caminhar corneta.
shame;Um dia, na aula, o professor fez-me uma pergunta sobre algo que ele tinha estado a explicar. Ele estava muito próximo de mim (além de mim) e eu não tinha ideia do que responder.
shame;dia aula professor pergunta ter explicar eu eu ter ideia responder.
guilt;Uma vez tive algum trabalho de casa para fazer e não o fiz.
guilt;algum trabalho casa fiz.
joy;Quando me telefonaram da Grã-Bretanha para me dizerem que eu poderia ir lá, se assim o desejasse, no Verão.
joy;telefonar dizer poder desejar Verão.
fear;Quando fui operado ao joelho e tive de passar pela reabilitação.
fear;operar joelho passar reabilitação.
anger;Num jogo de basquetebol muito importante, onde muito estava em jogo, joguei muito mal.
anger;jogo basquetebol importante jogo joguar.
sadness;Quando um amigo meu me disse que ia cometer suicídio.
sadness;amigo dizer ir cometer suicídio.
disgust;Um programa de televisão sobre caça às baleias.
disgust;programa televisão caça baleia.
shame;Uma vez, quando disse coisas más sobre um amigo.
shame;dizer coisa más amigo.
guilt;Discórdia familiar e mal-estar devido a algo que não comuniquei a tempo.
guilt;discórdia familiar devido comuniquei.
joy;Quando passei no meu teste de condução, era a quinta vez que tinha feito este teste.
joy;passar teste condução ter fazer teste.
fear;Quando a minha mãe foi assaltada numa loja.
fear;mãe assaltar loja.
anger;Fui submetido a um exame que julgava não medir a minha capacidade ou os meus conhecimentos sobre o assunto.
anger;submeter exame julgar medir capacidade conhecimento assunto.
sadness;Quando vi o filme, Johnny recebeu a sua arma que tratava das consequências da guerra do Vietname.
sadness;ver filme Johnny receber arma tratar consequência guerra Vietname.
disgust;Alguns amigos e eu estávamos a almoçar. Alguém disse algo engraçado e um dos rapazes começou a rir e cuspiu a sua comida na cara de uma rapariga.
disgust;amigo estar almoçar Alguém dizer engraçado rapaz começar rir cuspiu comida cara rapariga.
shame;Eu estava sozinho no autocarro quando tropecei e caí, e deixei cair todos os meus papéis.
shame;sozinho autocarro tropecar caír deixeer cair papel.
guilt;Como eu não estava a prestar atenção, o meu irmão mais novo caiu da mesa.
guilt;prestar atenção irmão cair mesa.
joy;Quando passei no exame de admissão à universidade.
joy;passar exame admissão universidade.
fear;Uma noite, enquanto dormia, acordei subitamente com a sensação de que havia alguém no meu quarto.
fear;noite dormer acordar subitamente sensação haver alguém.
anger;Quando o meu irmão foi assaltado e assaltado.
anger;irmão assaltar assaltar.
sadness;Quando me disseram que o meu avô estava bastante doente.
sadness;dizer avô doente.
disgust;Quando vejo alguém a vomitar.
disgust;vejo alguém vomitar.
shame;Quando caí de cabeça numa fonte.
shame;caír cabeça fonte.
guilt;Tive de me submeter a uma operação no Verão e por isso a minha família teve de ficar em casa durante as férias. Senti-me culpado, sobretudo por causa dos meus irmãos.
guilt;submeter operação Verão família ficar casa durante féria culpar sobretudo causa irmão.
joy;Encontrei um amigo com quem tinha perdido o contacto durante muito tempo.
joy;Encontrei amigo ter perder contacto durante.
fear;Tinha decidido propor ao homem que eu gostava de fazer uma viagem juntos. Um dia, durante o pequeno-almoço, contei-lhe a minha ideia. Tinha medo que ele não a aceitasse e que a ideia acabasse por ser um fracasso.
fear;Ter decidir propor homem gostar viagem junto dia durante ideia ter medo aceitar ideia acabar fracasso.
anger;Uma pessoa em quem confiava muito deu-me muitas explicações falsas para justificar uma acção errada.
anger;pessoa confiar muito explicação falso justificar acção errar.
sadness;Estava a tomar o pequeno-almoço com um colega de turma e de repente comecei a chorar enquanto pensava num amigo meu que não via há muito tempo.
sadness;tomar colega turma repente começar chorar pensar amigo ver haver.
disgust;Durante o almoço com alguns colegas de turma, estava também presente um padre. Ele estava a comer desesperadamente como se alguém lhe fosse tirar o prato. Ele fê-lo com gula. Limpou várias vezes as mãos no seu fato e este estava cheio de migalhas.
disgust;durante almoço colega turma presente padre comer desesperadamente alguém ser tirar prato gula Limpou várias mão fato cheio migalha.
shame;Quando um professor me apanhou distraído e sem prestar atenção ao que estava a dizer.
shame;professor apanhar distrair prestar atenção.
guilt;Um dia, eu estava sozinho em serviço quando um paciente se engasgou enquanto comia. Corri para ela e tentei fazê-la respirar, mas era demasiado tarde.
guilt;dia sozinho serviço paciente engasgar comer Corri respirar demasiado.
joy;Numa festa, na noite de Ano Novo, conheci uma velha amiga que já não via há algum tempo.
joy;festa noite Ano conheci velho amiga ver haver algum.
fear;Uma vez falhei sete disciplinas na escola e fiquei aterrorizado ao dar o meu boletim de notas ao meu pai. Deixei-o sobre a mesa e fui para a cama muito cedo para evitar que ele me visse.
fear;falhar disciplina escola fiquei aterrorizar boletim nota pai mesa cama evitar visse.
anger;Quando, depois de beber um copo de água, encontrei uma barata a sair do copo.
anger;beber copo água encontrar barato sair copo.
sadness;Tenho um amigo muito chegado que vive noutra cidade e há muito tempo que nos escrevemos um ao outro. A última vez que fui à sua cidade, só para a ver, fiquei desapontado ao ver como era grande a distância que nos separava.
sadness;amigo chegar viver noutra cidade haver escrever outro último cidade fiquei desapontado distância separar.
disgust;Pediram-me para atirar o lixo para um caixote do lixo que tinha um líquido horrível acumulado no fundo.
disgust;atirar lixo caixote lixo ter líquido horrível acumular fundo.
shame;A rapariga com quem eu andava por aí tinha sido proibida de estar sozinha comigo em casa. Não prestámos atenção a esta proibição mas um dia os pais dela apareceram e eu saltei de uma janela. Eles viram-me.
shame;rapariga andar ter ser proibir sozinho comigo casa prestámos atenção proibição dia pai de ela aparecer saltar janela.
guilt;Eu estava a conduzir o carro de um amigo, aproximei-me do passeio para perguntar o caminho e bati num carro estacionado.
guilt;conduzir carro amigo passeio perguntar bati carro estacionar.
joy;Sempre, nos últimos dias, quando a minha namorada me disse que me amava.
joy;último dia namorada dizer amar.
fear;Fiquei sozinho no escuro, à noite, na montanha, à espera do meu tio. Lembro-me que levei uma grande pedra e ela acalmou-me.
fear;Fiquei sozinho escuro noite montanha espera tio levei pedra.
anger;Estávamos na escola, na sala para as aulas audiovisuais. Estávamos a ver um filme, e mesmo atrás de mim, dois colegas de turma estavam a incomodar-me com as suas chacotas e empurrões. Reagi com raiva (suponho) ao bater num deles.
anger;Estávamos escola sala aula audiovisual Estávamos filme eu colega turma estar chacota empurrão Reagi raiva suponho bater de eles.
sadness;Durante umas férias de Verão, uma rapariga francesa e eu tínhamos regressado a casa, senti-me muito triste.
sadness;durante férias Verão rapariga francês ter regressar casa triste.
disgust;Uma vez tive de limpar um lavatório que estava obstruído. Estava na casa de campo de um amigo e não estava lá ninguém para me ajudar.
disgust;limpar lavatório obstruído casa campo amigo ninguém ajudar.
shame;Numa aula de Matemática, o professor fez-me uma pergunta e eu dei a resposta errada.
shame;aula Matemática professor pergunta dar resposta errado.
guilt;Quando perdi a minha bolsa de estudo sem ter assistido a qualquer exame numa carreira que tinha começado, era demasiado tarde para cancelar a minha inscrição.
guilt;perdi bolsa estudo assistir exame carreira ter começar demasiado cancelar inscrição.
joy;Uma festa a que fui no Natal passado.
joy;festa Natal passado.
fear;Quando a minha mãe teve uma doença nervosa.
fear;mãe doença nervoso.
anger;Durante o meu último exame.
anger;durante exame.
sadness;Quando tive de voltar da minha aldeia no Natal passado.
sadness;voltar aldeia Natal passado.
disgust;Um dia, fui ver um filme bastante desagradável (X).
disgust;dia filme desagradável X.
shame;Uma vez tive de visitar uma pessoa bastante especial.
shame;visitar pessoa especial.
guilt;Uma vez, magoei acidentalmente um rapaz no olho e ele quase o perdeu.
guilt;magoei acidentalmente rapaz olho quase perder.
joy;Quando conheci os sentimentos de uma pessoa amada.
joy;conhecer sentimento pessoa amado.
fear;Uma queda durante uma subida, sem quase nenhuma experiência anterior.
fear;queda durante subida quase experiência anterior.
anger;Por ocasião de uma atribuição de tarefas e responsabilidades em que uma tal atribuição, desproporcionadamente carregada de elevada responsabilidade e baixa capacidade de organização e resolução.
anger;ocasião atribuição tarefa responsabilidade atribuição desproporcionadamente carregar elevar responsabilidade baixo capacidade organização resolução.
sadness;Mudança para um lugar desconhecido, longe de um ambiente familiar e para uma situação de solidão.
sadness;mudança desconhecer ambiente familiar situação solidão.
disgust;Quando tinha de dormir numa cama num albergue, que estava cheio de sujidade.
disgust;ter dormir cama albergue cheio sujidade.
shame;Enquanto fazia compras, uma pessoa próxima de nós criou uma situação desconfortável para aqueles que estavam com ela.
shame;compra pessoa criar situação desconfortável estar.
guilt;A incompreensão e a repressão em relação ao comportamento de uma criança, geralmente não aceites, fazem a criança chorar.
guilt;incompreensão repressão comportamento criança geralmente aceites criança chorar.
fear;Numa rua escura às 4 horas da noite e havia um silêncio total.
fear;rua escuro hora noite haver silêncio total.
anger;Quando quebravam o trabalho artístico de várias semanas. Foram feitas alterações e a obra foi quebrada sem autorização, não tinham o direito de o fazer.
anger;quebrar trabalho artístico várias semana fazer alteração obra quebrar autorização ter direito.
sadness;Quando o comboio que me levava ao meu serviço militar deixou a estação, na plataforma continuavam familiares, projectos e bons tempos. Tive um ano difícil pela frente.
sadness;comboio levar serviço militar deixar estação plataforma continuar familiar projecto bom tempo ano difícil frente.
disgust;Uma situação de injustiça explícita, de manipulação de pessoas e é uma consequência.
disgust;situação injustiça explícito manipulação pessoa consequência.
shame;Um filme infantil em que interpretei um palhaço, com holofotes, câmaras e um realizador que exigia saltos e guffaws.
shame;filme infantil interpretei palhaço holofote câmara realizador exiger salto guffaw.
guilt;Quando um colega de turma próximo falhou um ano.
guilt;colega turma falhar ano.
joy;Eu estava a falar com um amigo e ele disse algo muito engraçado.
joy;falar amigo dizer engraçado.
fear;Quando eu era jovem, vi um filme de terror. Depois, quando fui dormir, um filme voltou à minha mente e as personagens assustaram a minha imaginação.
fear;jovem ver filme terror dormir filme voltar mente personagem assustar imaginação.
anger;Num confronto com uma pessoa, ele provocou-me várias vezes a até eu reagir com raiva. Felizmente, não houve consequências desastrosas.
anger;confronto pessoa várias reagir raiva felizmente haver consequência desastroso.
sadness;Eu estava a ver um filme triste e isso afectou-me profundamente.
sadness;filme triste profundamente.
disgust;Quando estava a ler um livro. Não tinha nada a ver com o livro em si, mas com o cheiro desagradável das páginas do livro.
disgust;ler livro ter livro si cheiro desagradável página livro.
shame;Na aula, tive de dizer algo em voz alta e as pessoas reagiram com gargalhadas.
shame;aula voz alto pessoa reagir gargalhada.
guilt;Num exame, respondi às perguntas de forma bastante descuidada e depois, pensei que o exame teria sido melhor se tivesse respondido com mais cuidado.
guilt;exame respondi pergunta descuidar pensar exame ter ser bom ter responder cuidado.
joy;Quando soube que não havia, finalmente, problemas em fazer uma viagem que há muito tempo queria fazer.
joy;saber haver finalmente problema viagem haver querer.
fear;Era mais do que medo - angústia - que eu sentia antes do meu último exame.
fear;medo angústia sentir exame.
anger;Quando discuti com a minha melhor amiga e pensei que estava certo e ela não.
anger;discuti bom amiga pensar certo.
sadness;Quando percebi que não podia ser tão livre como tinha imaginado e que não podia fazer nada a esse respeito.
sadness;percebi livre ter imaginar respeito.
disgust;A primeira vez que vi um filme pornográfico, tudo isso na prática é tão bonito mas na tela apareceu como algo mecânico, irracional, nojento e desumanizador.
disgust;ver filme pornográfico prática bonito tela aparecer mecânico irracional nojento desumanizador.
shame;Quando afirmei claramente algo de que não estava muito certo e alguns dias mais tarde, mostrou-me que estava errado.
shame;afirmei claramente certo dia errado.
guilt;Quando faço ou digo algo inapropriado, magoa as pessoas próximas de mim.
guilt;dizer inapropriado magoar pessoa próximo eu.
joy;Quando uma visita de estudo foi confirmada, eu estava sempre feliz até ao início da visita.
joy;visita estudo confirmar feliz início visita.
fear;Estava a caminhar por uma estrada e de repente alguns cães apareceram numa vedação e começaram a ladrar. Estavam a saltar e parecia que viriam buscar-me a qualquer momento.
fear;caminhar estrada repente cão aparecer vedação começar ladrar Estavam saltar parecer vir.
anger;Quando soube que não me iriam dar uma transferência de uma universidade para outra. Comecei a insultar as autoridades educativas e o governo, e acabei à porta.
anger;saber ir transferência universidade Comecei insultar autoridade educativo governo acabar porta.
sadness;Fomos visitar a minha mãe à residência. Ela estava a chorar e disse que estava prestes a morrer. Acreditei em todas as suas queixas e pensei continuamente na possibilidade de a perder.
sadness;visitar mãe residência chorar dizer prestes morrer Acreditei queixa pensar continuamente possibilidade perder.
disgust;O meu cão tinha sido atropelado e morreu perto da casa. Tivemos de o ir buscar, com frio e olhos brilhantes, para nos vermos livres do cadáver.
disgust;cão ter ser atropelar morrer casa buscar frio olho brilhante ver livre cadáver.
shame;Um professor ia ler em voz alta na aula uma composição minha na qual eu tinha criticado algumas atitudes políticas e também alguns colegas de classe.  Tinha vergonha de ter escrito isso.
shame;professor ir ler voz alto aula composição ter criticar atitude político colega classe ter vergonha escritar.
guilt;Num exame, quando respondi às perguntas com muito poucas garantias devido a uma preparação insuficiente.
guilt;exame respondi pergunta pouco garantia devido preparação insuficiente.
joy;Quando recebi o meu boletim de notas no C.O.U. tive medo de obter notas baixas, mas estas foram muito superiores ao esperado. .
joy;recebi boletim nota medo obter nota baixo alto esperar.
fear;Eu estava no cinema com a minha irmã e o seu namorado. Um homem sentado ao meu lado começou a acariciar-me a perna durante algum tempo, mas saiu no meio do filme.
fear;cinema irmã namorado homem sentar começar perna durante algum sair filme.
anger;O meu pai começou a dizer coisas incoerentes sobre o meu irmão e o meu comportamento para com ele. O seu ponto de vista tendencioso (autoritário) e ridículo enfureceu-nos.
anger;pai começar coisa incoerente irmão comportamento vista tendencioso autoritário ridículo.
sadness;Eu tinha falhado alguns assuntos em matemática.
sadness;ter falhar assunto matemática.
disgust;Eu estava à mesa na casa de um amigo francês. Serviram-me um grande prato com couve-flor assada e molho. Tive de o comer. .
disgust;mesa casa amigo francês prato assar molho comer.
shame;Esta manhã, passei muito tempo na minha casa de banho e perdi o comboio para a universidade. A minha mãe disse-me que eu passava mais tempo do que uma mulher na minha casa de banho. Senti uma mistura de emoções de vergonha e raiva.
shame;manhã passar casa banho perdi comboio universidade mãe passar mulher casa banho sentir mistura emoção vergonha raiva.
guilt;Estava sozinha em casa quando parti uma figura e depois reparei-a. Uns dias depois, a minha mãe reparou e perguntou-me sobre o assunto, eu disse-lhe que não fazia ideia.
guilt;sozinho casa partir figura dia mãe reparar assunto ideia.
joy;Quando me apaixonei loucamente por uma bela rapariga e ela me devolveu o meu amor.
joy;apaixoneer loucamente belo rapariga devolver amor.
fear;Quando fui apanhado pela polícia e fui mantido com um grupo de delinquentes, o que aumentou o meu medo de ficar calado. Tive medo das pessoas próximas de mim e das consequências futuras.
fear;apanhar polícia manter delinquente aumentar medo ficar calado medo pessoa próximo eu consequência futuro.
anger;Quando fui alvo de muitos insultos e acusações completamente injustas por parte de um grande grupo de pessoas.
anger;alvo insulto acusação completamente injusto pessoa.
sadness;Quando o meu melhor amigo morreu, com a idade de 16 anos.
sadness;bom amigo morrer idade ano.
disgust;Quando entrei num bordel e vi dois marinheiros com uma jovem prostituta que não tinha mais de 18 anos de idade.
disgust;entrar bordel ver marinheiro jovem prostituta ter ano idade.
shame;Quando estava numa escola religiosa, o meu professor mostrou-me em frente de todos os meus colegas de turma. Eram muito sarcásticos e cruéis.
shame;escola religioso professor frente colega turma Eram sarcástico cruéil.
guilt;Tendo sofrido uma visão não muito bonita, reagi proferindo algumas palavras muito cruéis e afiadas.
guilt;Ter sofrer visão bonito reagir proferir palavra cruéis afiar.
joy;Quando me deparei com um velho amigo que já não via há muito tempo.
joy;deparar velho amigo ver haver.
fear;Tive um acidente no qual magoei o meu olho. Tive medo de o ter magoado gravemente.
fear;acidente magoei olho medo magoar gravemente.
anger;Quando fui acusado de algo que não tinha feito.
anger;acusar ter fazer.
sadness;Um amigo íntimo morreu.
sadness;amigo íntimo morrer.
disgust;Vi algumas imagens de decapitação num filme de terror.
disgust;Vi imagem decapitação filme terror.
shame;Escorreguei e caí numa poça e as pessoas começaram a olhar para mim.
shame;Escorreguei caí poça pessoa começar olhar eu.
guilt;Fiz outra pessoa chorar por uma causa injustificada.
guilt;Fiz pessoa chorar causa injustificar.
joy;Recebi uma carta inesperada de um amigo que tinha conhecido pouco tempo antes. Ele enviou-me um poema e desejou-me boa sorte. Senti-me muito feliz porque tinha uma grande estima por essa pessoa.
joy;Recebi carta inesperado amigo ter poema sorte feliz ter estimar pessoa.
fear;Estava a caminhar com outra pessoa quando um bando nos separou e me empurrou para uma casa, bateu-me no estômago e no rosto, e depois eles foram-se embora - deixando-me a sangrar.
fear;caminhar pessoa bando separar empurrar casa estômago rosto sangrar.
anger;Uma certa pessoa começou a dizer coisas terríveis com muita calma, eu sentia-me magoado e enojado.
anger;certo pessoa começar coisa terrível muito calma magoar enojar.
sadness;Uma certa pessoa que eu respeito e estimo muito não me dá atenção. Ela mantém as aparências mas não mostra quase nenhum interesse em mim.
sadness;certo pessoa respeito estimar atenção manter aparência mostrar quase nenhum interesse eu.
disgust;Num autocarro, fiquei doente e vomitei num saco. Toda a situação era nojenta em si mesma.
disgust;autocarro fiquei doente vomitar saco situação nojentar si mesmo.
shame;Uma pessoa (um homem) disse-me que gostava de mim. Ele tem um problema, é um homossexual.
shame;pessoa homem gostar eu problema homossexual.
guilt;Rejeitei uma pessoa que sempre tinha pensado ser minha amiga. Eu disse-lhe isso e ele reagiu com raiva. Senti-me culpado por não o ter percebido antes e por o ter magoado.
guilt;Rejeitei pessoa ter pensar amiga reagir raiva culpar percebir magoar.
joy;Quando recebi algumas boas notícias: obtive a quantidade de dinheiro de que precisava para comprar algo que tinha planeado comprar.
joy;recebi bom notícia obtive quantidade dinheiro precisar comprar ter planear comprar.
fear;Quando eu e os meus familiares estávamos num carro a andar lentamente numa estrada congelada.
fear;familiar estar carro andar lentamente estrada congelar.
anger;Os meus pais estavam a ter uma discussão familiar típica. Entrei e vi a cena e fiquei zangado.
anger;pai estar discussão familiar típico Entrei ver cena fiquei zangado.
sadness;Eu ia-me embora, deixando uma pessoa querida para trás.
sadness;deixar pessoa querido trás.
disgust;Visitei um lugar em Marrocos onde trabalhavam o couro. Vi as peles a emergir num líquido que parecia putrificação.
disgust;Visitei Marrocos trabalhar couro Vi pele emergir líquido parecer putrificação.
shame;Na festa de um amigo, houve várias alusões às minhas aventuras sexuais.
shame;festa amigo haver várias alusão aventura sexual.
guilt;Eu estava num café com outra pessoa quando, de repente, apareceram vários amigos íntimos do meu parceiro. Eu não sabia o que fazer e o meu companheiro sentia-se desconfortável.
guilt;café pessoa repente aparecer amigo íntimo parceiro saber companheiro desconfortável.
joy;Quando falo com os meus amigos.
joy;falar amigo.
fear;Quando ando nas ruas e vejo um bando de rufias.
fear;ando rua vejo bando rufia.
anger;Quando as pessoas me assediam, sinto-me oprimido pelo seu comportamento.
anger;pessoa asseder oprimido comportamento.
