sentiment;text
joy;Quando fui internado na universidade.
fear;Quando quebrei minha perna, senti medo.
anger;Quando alguém mente para mim.
sadness;Em um insulto injusto ou ferido.
disgust;Da fumaça do cigarro. Normalmente, sinto -me nojo disso quando estou em um restaurante.
shame;Quando prometo fazer algo, mas não o cumprimento.
guilt;Quando eu não cumprir minhas obrigações.
joy;Quando meus negócios com a garota, eu amo se estabeleceram positivamente.
fear;Em um lago de barragem, quando a água foi deixada fluir para regar as plantas e eu e dois outros meninos estávamos perto do poço de água. Nós nos resgatamos apenas graças às nadadeiras e aos pneus que estavam conosco.
anger;Foi bem recentemente, na partida de futebol entre as equipes nacionais da Bulgária e da França. Senti forte raiva com o árbitro escocês que correu a partida parcialmente.
sadness;Quando estou sozinho e ouço uma música que eu gosto muito e que eu já havia ouvido antes com os amigos.
disgust;Um ato impressionante de ingratidão em um veículo público.
shame;Eu falsifiquei uma marca no registro da escola durante a lição de ginástica. Senti esse sentimento dois dias depois, quando fiquei cara a cara com meu professor, que eu apreciei e respeitei.
guilt;Em um ataque de temperamento, contei coisas que eram injustas e machucaram muito minha mãe, embora ela não tenha mostrado.
joy;Passei com sucesso para o exame preliminar para uma participação na Assembléia das Crianças.
fear;Eu estava sozinho no meu quarto na pensão quando às 12 horas alguém bateu violentamente na porta.
anger;Um amigo meu prometeu vir comigo ao cinema, mas ele não veio.
sadness;Senti tristeza quando me lembrei do meu ex -namorado com quem me separei há um ano e ao compará -lo com meu presente com quem as coisas não são muito sucesso.
disgust;Recentemente, no bonde, um homem passou os dedos sobre minha namorada e depois sobre mim.
shame;Eu tive que preparar um relatório, mas não consegui escrever. Eu li de um livro de fora, fiquei bastante desconfortável e senti que não consegui.
guilt;Meu pai teve um leve ataque cardíaco após um telefonema meu.
joy;A Bulgária venceu uma partida de futebol contra a França.
fear;Eu ia derrubar um pedestre com meu carro.
anger;Fui negligenciado indesejadamente.
sadness;Minha avó morreu.
disgust;Um homem era injusto com uma namorada minha.
shame;Não ofereci meu assento a uma mulher grávida no ônibus.
guilt;Eu não participei de palestras.
joy;Senti alegria quando minhas duas irmãs gêmeas nasceram.
fear;Na noite anterior à minha esposa dar à luz nossos gêmeos. Senti medo no pátio do hospital, temia se tudo estivesse em ordem.
anger;Cerca de um mês atrás, o Conselho Regional se recusou a pagar à minha esposa o devido benefício de maternidade, por motivos burocráticos.
sadness;Alguns meses atrás, minha esposa deu à luz irmãs gêmeas. Ela não tinha ideia de cuidar de bebês e se sentiu bastante oprimida. O fato de eu não poder deixar de ela me causar tristeza.
disgust;Sinto -me nojo com algumas pessoas quando vejo do que elas são capazes, incluindo a falta de qualquer dignidade, ao tentar encontrar um assento no bonde.
shame;Alguns dias atrás, tive um acidente de carro. Foi bastante leve, mas através da minha culpa. Senti forte vergonha porque tinha o espírito de um bom motorista.
guilt;Alguns dias atrás, tive um leve acidente de carro com a culpa minha.
joy;O período em que eu estava grávida e quando dei à luz meu filho. Eu posso dizer que esses foram os meses mais felizes da minha vida.
fear;Um medo da perda de um amigo próximo como resultado de seu comportamento.
anger;Quando encontrei não apenas com a falta de entendimento de meu pai, mas também com sua falta de vontade de me entender como pai, até onde as coisas pelas quais (não ele) provam estar certo.
sadness;Pelo fato de que meu marido e eu não estamos em boas termos.
disgust;Fiquei com nojo de uma briga entre duas pessoas casadas, nas quais os filhos estavam envolvidos como acusadores de um dos pais.
shame;Quando não conseguir cumprir uma promessa.
guilt;Quando não sou capaz de atender a nenhum pedido do meu filho - não posso levá -lo para sair dele, porque estou cansado.
joy;Senti alegria quando vi minha filha depois de uma separação de vinte dias.
fear;Senti medo quando me sentei para um dos meus exames. Embora meu medo não fosse justificável, ainda me lembro.
anger;Eu pensei que ele era um bom amigo, mas ele tentou mentir para mim várias vezes. A última vez foi o auge da impudência. Ele prometeu que voltaria para casa, mas não o fez. Senti uma sensação de raiva e insulto.
fear;Um medo de falta de poderes pessoais.
anger;Em uma atitude imerecida em relação a um homem, quando a personalidade humana não é tratada decentemente.
sadness;Com uma perda irrevogável (com relação às relações humanas).
disgust;Em um comportamento indigno de um homem, mesquinho, estupidez e principalmente em um filistinismo.
shame;Em uma fraqueza da minha parte.
guilt;Quando não justifico a confiança das pessoas que eu respeito.
joy;Quando fui internado na universidade.
fear;Por causa de um conflito com meus pais, havia a possibilidade de interromper meus estudos.
anger;Sinto uma raiva forte quando sou tratado injustamente.
sadness;Em uma separação prolongada com minha família.
disgust;Eu estava procurando um objeto quando me deparei com um cadáver podre de um rato.
shame;Sinto esse sentimento no mesmo e no mesmo grau quando não estou preparado para superar certos obstáculos em minha vida.
guilt;O ofendi uma pessoa que havia feito muito por mim e que havia me ajudado por tudo.
joy;O dia em que meu filho disse pela primeira vez "múmia".
fear;Antes de um exame em lógicas.
anger;Meu marido e eu fomos convidados na casa de nossos Nieghbours, então recebemos um convite por parte dos meus pais que tivemos que recusar. Um resultado que eles me chamaram por palavras que provocaram minha raiva.
sadness;Meu filho vive no país. Sinto tristeza quando vejo mães andando com seus filhos.
disgust;O comportamento de um colega meu, que não corresponde às minhas normas de comportamento.
shame;Eu deveria participar de uma festa por ocasião de nossas férias nacionais como serva.
guilt;Eu ignorei e ofendi meus pais na véspera do Ano Novo.
joy;A sensação de alegria me vem sempre após um período de depressão, como um sentimento orgânico por um surgimento. Não excluo o sentimento situativo, mas neste caso o motivo não está em mim, é fora de mim.
fear;Aposto que iria pular de uma janela. Eu tinha certeza de que iria pular, mas antes de fazer isso, eu prefiro o medo.
anger;Um "deslizamento" honesto por parte de uma namorada minha. Terrivelmente cruzado, comecei a quebrar coisas e rasgar livros.
sadness;Sozinho, estou voltando para casa durante a noite após a "explicação" em série.
disgust;Uma mentira por parte de uma pessoa próxima a mim.
shame;Eu pensei que tinha tomado uma decisão, mas hesitei.
guilt;Sinto esse sentimento com mais frequência antes de mim não antes dos outros. Meu exterior é ferro, mas na verdade estou perdendo.
joy;Meu filho nasceu.
fear;Eu tive um acidente de carro.
anger;Fui elaborado uma declaração para uma violação da Portaria de Trânsito. Na verdade, eu era inocente.
sadness;Eu perdi um amigo próximo.
disgust;Eu vi um filme sobre os campos de concentração nazista durante a guerra. Após o filme, senti nojo.
shame;Eu fui pregado. Eu menti em conexão com um livro que tirei da biblioteca, porque tive que mantê -lo por mais tempo.
guilt;Não devolvi no tempo algum dinheiro que havia emprestado. Meu amigo confiou neles.
joy;Após 10 dias de trabalho duro e sofrendo muitas mudanças, passei no meu último exame.
fear;Antes de ir para o dentista.
anger;Quando sou obrigado a fazer as coisas em que não vejo sentido e perco meu tempo. Há algum tempo, tive que participar de uma investigação sociológica e fiquei muito zangado.
sadness;Quando sinto que devo estar com alguém, para conversar com alguém - mas estou sozinho.
disgust;Algum tempo atrás, um homem tentou me ensinar algo. "Tentou" porque é muito difícil ensinar alguém quando você mesmo não é competente e cultivado.
shame;Tenho vergonha quando não estou pronto para o meu seminário em doenças internas, simplesmente porque o professor assistente é uma pessoa que merece grande respeito.
guilt;Prometemos, com um amigo meu, levar nossos amigos a um restaurante e depois de procurar um lugar por horas sem encontrar um, e não ser ajudado pelos outros, tivemos que desistir da ideia.
joy;Quando estou com amigos e faço o que me agrada, isso geralmente acontece.
fear;Quando tenho que fazer um exame e o exame é uma pessoa com caráter extravagante e requisitos instáveis.
anger;Fiquei injustamente uma marca baixa em um exame e não consegui ganhar uma doação, desde então não tenho muita confiança em mim mesmo em um exame.
sadness;Aconteceu que eu estava sozinho - sem contatos com os amigos.
disgust;Eu conheci três garotos bêbados, quase crianças, eles não pareciam pessoas normais.
shame;Eu estava totalmente despreparado para um seminário conduzido por um professor assistente que eu respeito muito.
guilt;Voltei tarde demais depois de um domingo sair sem ter ligado para casa para contar onde eu estava. Minha mãe não dormia a noite toda.
joy;Fiquei feliz quando entendi que a garota que eu gostava estava apaixonada por mim.
fear;Receio antes de um exame ou colóquio.
anger;Fico com raiva quando meu irmão menor se comporta e conversa com palavras indecentes.
sadness;Quando meu cachorro foi roubado.
disgust;Detesto qualquer tipo de restrição e odeio as tentativas de pessoas mais velhas de me forçar a uma norma de comportamento sem ter direitos legais ou morais para fazê -lo. Senti essa emoção quando um vizinho meu me fez expulsar meus convidados porque eles haviam falado muito alto e ameaçaram isso com "conexões", ela me expulsará do inst.
shame;Há muito tempo, experimentei os búlgaros em uma língua estrangeira.
guilt;Minha mãe desenvolveu Hipertonia e acho que também sou para culpar Bacause por ela, é uma doença do estresse.
joy;Quando me encontrei com amigos que não via há muito tempo.
fear;Uma noite, um amigo meu estava contando uma história assustadora, ninguém levou a sério, mas fiquei com medo.
anger;Fiquei com raiva de um estranho em um trem que se comportava de maneira inadequada e imoralmente
sadness;Quando eu falhei no primeiro exame de admissão.
disgust;O evento que me deixou com raiva também tem uma aversão em mim.
shame;Uma vez que eu não estava pronto para um seminário e me pediram para sair.
guilt;Eu me senti culpado quando uma vez deixei minha mãe com raiva.
joy;Seis meses atrás, quando me familiarizei com uma pessoa em quem confiei infinitamente e de quem esperava ajuda e sentimentos amigáveis. Com ele, encontrei muito em comum - em nossos pontos de vista e em nosso destino.
fear;Alguns dias atrás, eu realmente experimentei medo. Estava conectado a ações inesperadas por parte de um grupo de pessoas. Isso evocou em mim muitas emoções negativas.
anger;Eu sempre fico com raiva quando alguém me engana, ou tenta esconder sua mentira habilmente e isso me ofende ainda mais.
sadness;Tristeza - Esta é uma emoção que me senti com muita frequência recentemente. Não me lembro de um exemplo concreto. Descreverei minha impressão geral de situações de Severl que evocavam esse sentimento em mim.
disgust;Fiquei enojado com o homem em quem eu havia contado, em quem eu confiava, o homem que deveria ter sido meu pilar - meu pai. Eu mal podia me fazer (e os outros) acreditar nessa emoção. Ele acumulou após eventos e ações. Tudo pode acontecer neste mundo.
shame;Tenho vergonha da maneira como meu pai se comporta com minha mãe e irmã e comigo também.
guilt;Não cumpri uma promessa que havia feito a um homem e, dessa maneira, perdi sua estima e confiança em mim. Eu lhe causei muitos problemas.
joy;Quando fui aceito como estudante.
fear;Fiquei um pouco assustado quando se descobriu que havia algo errado com meu fígado. No entanto, acabou que não era sério e não preciso me preocupar.
anger;Com a garota que eu posso ser amada de verdade. Quando ela se recusou a vir comigo a uma ocasião (ela era de outra cidade).
sadness;Para a garota que me parou de viver e me fez feliz - quando eu não a vejo nem por dois ou três dias.
disgust;Para um homem bêbado (cerca de 20 anos) que conheci uma noite e que me comportou impudentemente com as meninas por aqui.
shame;Fiquei envergonhado no exame em microbiologia. Eu tinha vergonha de mim mesmo - quão pouco eu sabia e quão bom era o exame. Eu raramente fico envergonhado.
guilt;Recentemente, quando fiz um deslize e deixei escapar palavras indecentes na presença de minha mãe.
joy;Senti isso quando de plantão no hospital entendi que não tinha medo de enfrentar a morte, que também ajudei um pouco a aliviar as dores de um paciente.
fear;O medo me sobrecarregou quando estava no carro em que eu estava, vi outro, como se estivesse fora de controle do motorista.
anger;Eu senti isso quando uma garota que era querida por mim mentiu na minha cara. Fiquei com raiva do fato de que ela sabia que eu não acreditava nela, mas continuou contando mentiras.
sadness;Tristeza, não, senti algo muito mais forte quando meu pai morreu.
disgust;Fiquei com nojo de um homem que estava batendo em uma mulher na rua. Por acaso, eu estava lá, mas fui repugnado pela rud..
shame;Eu tinha vergonha da maneira como enganei que não pude ajudar um amigo, embora fosse absolutamente possível para mim. Nada foi revelado, mas eu não liguei para essa pessoa desde então.
guilt;Eu tive uma consulta com um colega meu para lhe dar minhas anotações de palestras. Eu não podia ir e não os enviei, e então a garota perdeu um dia para a preparação de seus exames.
joy;Quando soube que meu marido e eu teríamos um filho.
fear;Dois anos atrás, vi um filme na TV. Mesmo agora me deixa com medo.
anger;Quando meu marido fica atrasado em uma reunião e eu tenho que ficar sozinho.
sadness;A perda de uma pessoa que eu amava muito.
disgust;Engano de uma pessoa que eu amava muito.
shame;Não disse aos meus pais que estava indo para Sofia. Eu disse a eles que estava indo para um seminário. Minha mãe sabia que eu estava mentindo, mas ela não me impediu.
guilt;O professor assistente me viu trapacear no exame preliminar.
joy;Fiquei muito feliz quando recebi a mensagem de que havia sido aceito como estudante em medicina.
fear;Senti algo próximo disso, quando vi que havia um homem no terraço do apartamento.
anger;Fiquei com raiva quando aprendi o quão curto tivemos que nos preparar para o termo exames.
sadness;Fiquei triste quando meu primeiro namorado e eu nos saímos. Não foi a culpa dele nem a minha.
disgust;Senti hoje quando o motorista do ônibus gritou palavras indecentes a um homem sem qualquer motivo.
shame;Em um exame em farmacologia, tentei levar uma colégio (ela me perguntou alguma coisa) e o professor assistente me fez uma observação nítida.
guilt;Minha avó está em um hospital há uma semana e ainda não tive tempo de vê -la.
joy;Quando soube que meus pais estavam indo para o exterior e me deixando sozinho por alguns anos.
fear;Eu estava à beira -mar e meu irmão desapareceu por algumas horas.
disgust;Algum tempo atrás, fiquei enojado com a "limpeza" do reflettor do nosso instituto.
shame;Estávamos em uma partida de futebol e quando estávamos saindo do estádio (o estádio estava cheio de pessoas) e eu perdi meu sapato na multidão. Nossas tentativas de descobrir que não deram nenhum resultado e eu tive que ir para casa sem um sapato. Em outras palavras, para atravessar a cidade inteira!
guilt;Eu me senti culpado no ano passado durante os exames de inverno. Um colega meu me pediu para dar a ele minhas anotações de palestras (eu tinha notas muito boas e passei com antecedência no meu exame), mas ainda não sei por que não as dei a ele. Esse colega falhou e ele estava prestes a não passar nos exames suplementares.
joy;Quando fui admitido no instituto. Eu tive problemas com muitas pessoas sobre a solicitação deste instituto e decidi provar que se pode passar de maneira excelente sem visitar nenhum couse preparatório. Ou seja - provei o que eu poderia fazer sozinho.
fear;Uma vez quando criança, eu sonhei com um incêndio. Desde então, eu não queria dormir naquela cama e temia a escuridão noturna (e assim é agora).
anger;Um chefe foi injustamente punido em uma brigada de outono e quem era realmente culpado ficou em silêncio. Eu entrei na frente e disse a verdade. O chefe culpado me ligou depois da chamada e me ameaçou.
sadness;Anos atrás, eu me apaixonei pela primeira vez. Como natural para todas as garotas escolares, eu estava sonhando durante o dia. Mais tarde (depois de 3 anos), saímos um do outro. Ninguém era o culpado, mas senti profunda tristeza. Mesmo agora me lembro de isso com bastante frequência.
disgust;Foi em uma reunião de Comsomol (??), a última porque deveríamos nos formar. A maneira como um dos meus companheiros de estudos se comportou me fez sentir enojado.
shame;Eu estava em um acampamento infantil no exterior. O povo (os líderes, meus coevans) eram muito rei para nós. Uma noite, manchamos nossos amigos estrangeiros com pasta de dente enquanto eles dormiam e depois despertamos todo o acampamento por nossos gritos. Mais tarde, eu lamentava. Não provo uma palavra por dois dias, então fui me desculpar.
guilt;Quando eu estava na quinta classe, a classificação foi feita em nossos livros de marcas. Ainda não havia sido examinado, mas tinha ouvido falar de meus colegas de classe sobre a repreensão que eles haviam recebido em casa. Minha primeira marca foi em Geografia - Bom 4. Eu julguei que conheci por mais do que isso e derrubei "muito bom" por medo de ser repreendido. Naturalmente, meus pais adivinharam tudo sobre isso. Eles me repreendaram pelo que eu havia feito.
joy;Quando soube que fui admitido para estudar o que mais queria - floricultura (esta é uma especialização estreita do general).
fear;Eu estava andando na calçada quando um carro branco rolou nele e direcionado para mim. Eu estava bem perto da parede da casa quando ela rolou e me bateu.
anger;O irmão da minha avó participou ativamente do movimento de resistência. Ele estava na prisão muitas vezes e lá perdeu a saúde. Ele se tornou um inválido. Quando telefonamos para ajudar primeiro a enfermeira de plantão, se comportou de maneira bastante indulgida quando ela entendia quantos anos ele tinha (79).
sadness;Meu namorado é um soldado. Ele estava de licença. Fiquei triste quando tivemos que nos separar novamente.
disgust;Senti -me enojado com um professor que havia rejeitado tudo o que era humano nela. Ela se recusou a aceitar as flores que demos a ela em oitavo de março e pediu um parfume estrangeiro.
shame;Fui examinado por um professor que respeitei muito. Eu estava bem preparado sobre os assuntos, mas ele me colocou algumas questões colaterais e não pude responder.
guilt;Eu havia me comprometido a ajudar minha irmã no trabalho de sua classe, mas algumas circunstâncias inesperadas me impediram de fazer isso.
joy;Fiquei muito feliz quando soube que já era um estudante. Ouvi falar sobre isso por telefone, não acreditei no começo.
fear;Eu tive preocupações com uma certa doença.
anger;Eu sofria de uma doença ginecológica. Fiquei bastante descontente ao saber que meus colegas de quarto haviam falado sobre isso e eles deturparam a verdade. Senti -me profundamente magoado quando soube que foi feito por um "bom" conhecido meu.
sadness;Quando meu primeiro namorado me deixou. Tentei não deixá -lo entender que me senti infeliz.
disgust;Eu odeio hipocrisia. Minha amiga (menina) tentou se intrometer em meus negócios com meu futuro marido. Depois disso, ela se comportou como se nada tivesse acontecido.
shame;Sinto vergonha quando fiz uma promessa, não consigo cumprir e isso tem efeitos negativos causados ​​pelo meu comportamento.
guilt;Senti quando cheguei em casa após a sessão de exame e disse que não havia passado no meu último exame.
joy;Fiquei feliz quando fiz o difícil exame de química orgânica.
fear;Foi isso que senti quando meu namorado foi a Bourgas para estudar lá. Eu tive a sensação de que o perderia. De qualquer forma, a distância plovdiv-bourgas me parecia tão boa.
anger;Eu confrontei com esse sentimento no instituto recentemente, o professor de pedologia foi a causa.
sadness;Esse sentimento era bastante profundo quando minha amiga (menina) morreu em um acidente de carro.
disgust;Estou com nojo do comportamento de um motorista de carro cujo carro atropelaria eu e meus amigos durante a nossa brigada de outono.
shame;Senti vergonha quando descontinuei minha educação por oito meses.
guilt;O senso de culpa também se tornou sobre mim, quando eu interrompei meus estudos. Por que ? Porque me senti culpado diante dos meus pais! Eles acreditavam em mim, embora esse evento não tenha me deixado me desconfiar.
joy;Senti um forte sentimento de alegria quando estava na fábrica, no meu local de trabalho, recebi uma mensagem de que fui admitido como estudante em período integral no Instituto Agrícola Superior.
fear;Medo Ao cumprir minhas obrigações no meu primeiro dever de fadiga noturna como soldado.
anger;Quando em uma viagem de carro, um colega passou por seu próprio carro e tivemos que esbarrar em um porta -malas à beira da estrada.
sadness;A perda de um parente próximo que estava doente com câncer.
disgust;Estou com nojo de um Nieghbour que está procurando todo tipo de briga com meus pais e eu. Ele sente que estamos dificultando a vida perto de nós. Isso já acontece há muito tempo.
shame;Há algum tempo, prometi conhecer um conhecido meu e levar alguns papéis prometidos. Eu não fiz isso até hoje. Agora me sinto bastante estranho quando o encontro.
guilt;Um senso de culpa diante dos meus pais, quando tive que descontar meus estudos no primeiro ano por causa de exames não parecidos.
joy;Depois de um exame difícil. Quando eu não esperava pegá -lo e tinha uma marca alta. Quando você apresenta algo com alguém e ele se sente feliz.
fear;Medo do desconhecido. Senti medo quando me sentei para os exames de admissão.
anger;Sinto -me com raiva da indiferença das pessoas com a capacidade de estar presente em um evento e de permanecer parcial com o que acontece.
sadness;Quando você está longe de parentes e amigos. Sinto -me triste pelos meus primeiros anos, pela liberdade e pelos anos despreocupados da infância.
disgust;Sinto -me enojado com os Bootlickers, com pessoas indefesas.
shame;Sinto -me envergonhado quando ajo desonestamente com alguém.
guilt;Não visitei um amigo muito próximo no hospital e, alguns dias depois, ele morreu.
joy;Eu estava sentado para um exame em bioquímica, fiquei muito empolgado porque era um exame suplementar. Passei muito bem no exame e fiquei feliz porque recuperei minha autoconfiança.
fear;Os alunos temem muitas coisas, mas parecemos temer os exames acima de tudo. Lembro -me de ter sido atingido pelo horror antes do meu exame de microbiologia, porque foi decisivo.
anger;Era necessário organizar uma competição em conexão com uma celebração. Todo mundo deveria estar presente naquele evento. Aconteceu que não havia público, porque todo mundo fingia ser muito inteligente e ninguém havia chegado. Fiquei furioso.
sadness;Quando me separo dos meus amigos, me sinto sempre triste por algum tempo. Não me lembro de um exemplo concreto agora. Por exemplo, acabei de me separar de um amigo meu e estou me sentindo triste.
disgust;No outono, tive que me mudar para outro alojamento. Meus proprietários, pessoas bastante inteligentes, me alertaram que tive que me mudar no futuro mais próximo. Mas tive dificuldades em mover minha bagagem porque mal podia esperar o carro. Como fiquei impressionado em ouvi -los ameaçando que eles jogariam minhas coisas. E com isso, minha bagagem estava bem embalada e não estava no caminho deles. Fiquei bastante decepcionado e enojado.
shame;Durante nossa última exarcise em máquinas agrícolas, saímos no quintal para examinar uma fileira de máquinas. Mas parecíamos não ter cumprido bem nossa tarefa, porque quando nosso professor veio e me fez uma pergunta, não consegui responder. Eu me senti estranho porque ele não merecia.
guilt;Lembro -me de um evento desagradável em relação à minha mãe. Eu me senti culpado diante dela.
joy;Quando eu suportei o estabelecimento de um contato com uma garota (que agora é minha namorada).
fear;Eu temo antes de cada exame.
anger;Quando meu amigo do peito tentou mentir para mim.
sadness;Quando brigei com um amigo muito próximo.
disgust;Quando vejo os atos e atos de um homem bêbado cego.
shame;Quando eu não estava bem preparado para um exame de terminal e o professor tentou me dar três, fazendo -me algumas perguntas muito fáceis. Eu queimei com vergonha então.
guilt;Quando minha mãe me pediu para fazer algum trabalho para ela em casa, porque ela estava ocupada e, além disso, esse trabalho deveria ser feito por um homem. Mas permaneceu desfeito.
joy;Sinto alegria geralmente após cada exame, o último foi em fevereiro.
fear;Não faz muito tempo, quando eu e dois amigos meus ficamos bêbados e um deles começou a elogiar a influência do álcool. Senti medo do que poderia ter acontecido.
anger;Senti raiva no meu último exame, senti raiva de nosso professor, porque ele não me avaliou objetivamente e falhei.
sadness;Eu conheci uma garota há algum tempo e me importava muito com ela, mas aconteceu para que tenhamos deixado um ao outro. Senti algum tipo de tristeza, acho que posso chamá -lo.
disgust;Eu tinha um amigo muito bom (garoto) e pensei que poderia confiar nele, mas ele se comportava mal com uma garota que costumava confiar em nós completamente.
shame;Imediatamente após as férias de ano novo, visitei uma festa onde havia muito álcool e fiquei bêbado. No dia seguinte, senti -me meio envergonhado quando me lembrei do que havia dito e fiz na noite anterior.
guilt;No ano passado, adiei um exame para a sessão de outono sem saber se houve uma sessão de exame suplementar. Quando cheguei em casa com meu exame, não me senti culpado diante dos meus pais quando me lembrei do quanto eles haviam feito por mim.
joy;Quando fui admitido no Instituto Superior.
fear;Senti medo quando caí e quebrei minha perna em pedaços e não conseguia sentir nada.
anger;Fiquei com raiva quando falhei em um exame sobre o qual sabia algumas coisas e não merecia ser arrancado.
sadness;Quando minha mãe e meu pai estavam em uma excursão na Chechoslováquia e eu estava em um acampamento estudantil e ouvi por rádio sobre os eventos que estavam ocorrendo lá.
disgust;Eu me senti nojo com o álcool em geral quando um amigo próximo ficou tão bêbado que ele não percebeu o que estava fazendo e era muito vergonhoso.
shame;Eu me senti envergonhado quando meus pais descobriram que os havia enganado.
guilt;Eu me senti culpado quando peguei as chaves do carro e sofri um acidente, mas como meus pais não sabiam quem era o culpado, eles puniram meu irmão porque eu não tinha carteira de motorista e eles achavam impossível que tivesse dirigido o carro.
joy;Senti alegria quando fui admitido no Instituto Agrícola Superior.
fear;Sinto o medo com bastante frequência, mas esse sentimento foi muito forte no ano passado, quando meu marido foi inesperadamente enviado ao hospital.
anger;Foi isso que senti com um professor que colocou notas bastante irreais.
sadness;Fiquei triste quando um amigo meu morreu e senti que algo havia se afastado irrevogavelmente de mim.
disgust;Senti -me nojo com uma professora que costumava incomodar, zombar, interromper todos os meus colegas cada vez que tínhamos uma aula com ela em nosso primeiro ano.
shame;Foi isso que senti quando contei minha primeira mentira e depois foi cutuada.
guilt;Eu me senti culpado quando não fiz um exame, embora tivesse tido tempo suficiente para ler, mas não tinha feito isso.
joy;Eu estava pela primeira vez em uma brigada este ano. Naquela época, minha irmã deveria suportar um filho. Fiquei bravo de alegria quando abri o telegrama dos meus pais e soube que tinha um sobrinho.
fear;Faz alguns anos atrás, quando uma noite algumas pessoas chegaram em casa e nos disseram que meu pai ficou gravemente ferido em um acidente.
anger;Enfrentei esse sentimento quando percebi que não fui admitido no Instituto na primeira classificação, apesar da marca alta que recebi no exame de admissão.
sadness;Sempre quando me separo de meus amigos e parentes da minha cidade natal.
disgust;Sinto -me nojo com meu primeiro namorado que zombou de nosso amor de uma maneira abominável.
shame;Eu sempre me senti envergonhada pelo comportamento de algumas pessoas com seus pais velhos demais. Eu me senti magoado e tímido quando os deixaram à misericórdia do destino.
guilt;Sinto -me sempre culpado diante dos meus pais quando chego em casa e tenho que dizer a eles que falhei em um exame.
joy;Naturalmente, quando eu me dispensei, este foi meu segundo aniversário.
fear;Quando falhei no meu primeiro exame no Instituto Superior.
anger;Um incômodo costumava viver em nosso apartamento há um mês. Eu experimentei esse sentimento quando tentei persegui -la.
sadness;Após a morte de meu pai.
disgust;Com um alcoólatra.
shame;Depois de jantar em um restaurante elegante e não tinha dinheiro suficiente para pagar a conta. Havia muitas pessoas lá e eu me senti bastante estranho.
guilt;Algo muito desagradável aconteceu quando eu era soldado e estava diretamente envolvido nele.
joy;Senti a maior explosão de alegria quando, depois de ficar muito doente por um longo período, meu pai voltou para casa.
fear;Fiquei aterrorizado durante uma coragem na Itália. Eu estava perdido e deixado sozinho neste país desconhecido.
anger;Eu participei de uma partida de futebol. O árbitro era extremamente parcial com o time oposto. Isso provocou meu descontentamento e raiva.
sadness;Quando minha primeira namorada e eu me deixei.
disgust;Durante um feriado de verão em um bar, vi um morto para a mulher do mundo.
shame;Quando tive uma relação sexual pela primeira vez.
guilt;Lembro -me de quando eu era menino, quebrei um jantar suíço com bastante involuntariamente.
joy;Quando recebi uma mensagem de que fui empregado como enfermeira em um jardim de infância.
fear;Quando me sentei para um exame de admissão.
anger;Quando um professor, embora fingindo ser um professor altamente cultivado e um homem, deu um tapa em um colega de classe meu no rosto de maneira imerecida.
sadness;Quando me separei do meu primeiro amor.
disgust;Muitas vezes, quando meu pai chegava em casa bêbado e maltratou fisicamente eu e minha mãe.
shame;Quando a primeira e a última vez, tentei berço e a professora estava de costas para mim, mas quando eu estava tirando os materiais, ela se virou e me viu.
guilt;Quando às vezes inconscientemente, falo com minha mãe em um tomo alto, mas depois disso sinto muito e me sinto culpado.
joy;Ser convidado por uma pessoa que eu gostaria de me aproximar. Ele telefonou e me convidou para sair com ele na noite seguinte.
fear;Assistindo a um filme de terror com amigos.
anger;O rompimento de um relacionamento. Após o evento, fiquei chateado/triste, então com raiva talvez 2/3 semanas depois.
sadness;O funeral de um amigo que foi morto em um acidente de carro. Ela tinha da minha idade, havia muitos de meus próprios amigos presentes, assim como sua família etc.
disgust;Nojo por uma pessoa que me tratou mal e tratou outras pessoas da mesma forma - incluindo mentir, esconder fatos, ser enganosos, injustos, etc.
shame;Perdendo minha paciência e me permitindo agir infantilmente gritando e gritando com uma pessoa que eu sentia ter me feito errado - de modo que me abaixando para o nível deles.
guilt;A culpa por ser frequentemente incapaz de visitar um parente próximo no hospital após sua morte, eu me senti muito culpado e desejei ter feito mais.
joy;Realização de uma tarefa de um amigo que havia começado um novo emprego. Ela não estava confiante em lidar com a situação, então estava pensando em deixar o emprego somente após 2 dias de emprego.
fear;Chegando para casa à noite após a universidade - parte do caminho, há luzes ano e estou andando por uma via com o Thouth de ninguém me ouvindo se eu tiver que gritar.
anger;Quando meu filho omite para cumprir certas tarefas em casa que ele sabe que precisa fazer.
sadness;Quando vi minha sobrinha (5 anos) chorando no corredor por sua mãe, que havia falecido há cerca de um mês.
disgust;Com uma mulher que entrou no meu local de trabalho e urinou no chão na frente de todos.
shame;Quando encontrei uma carta endereçada "para mamãe" pelo meu filho, 6 meses depois, ele me implorou para não vender seus sapatos novos que ele estragou depois de usá -los pela primeira vez.
guilt;Quando eu menti para um amigo/filho sobre algumas coisas que discutimos e tive que ser uma melhor.
joy;Senti alegria há alguns anos, quando eu estava fora de férias. E sentou -se muito perto do meu melhor amigo olhando diretamente nos olhos.
fear;Eu tive que dizer a alguém que estava interessado em permanecer celibatário e sozinho. E que meu mestre espiritual proibia estritamente as relações sexuais fora do casamento. Isso causou grande medo por falta de convicção com medo de prejudicar os sentimentos de alguém, apesar de ter sido ferido no processo.
